pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
47,J,E,36041,36229,1,36041,,JIE,180,0,36221,2
48,I,B,63485,63673,1,63485,,IHB,180,0,63665,2
49,G,A,51514,51835.556,1,51514,,GECA,307.278,0,51821.278,3.4142
50,J,E,51510,51699,1,51510,,JIE,180,0,51690,2
51,B,H,41578,41676,1,41578,,BH,90,0,41668,1
52,G,J,75462,75560,1,75462,,GJ,90,0,75552,1
53,C,D,46393,46671,1,46393,,CHBD,270,0,46663,3
54,G,J,50259,50357,1,50259,,GJ,90,0,50349,1
55,B,J,64007,64285,1,64007,,BHIJ,270,0,64277,3
56,D,B,79472,79570,1,79472,,DB,90,0,79562,1
57,E,D,35878,36066,1,35878,,EID,180,0,36058,2
58,B,J,26688,26966,1,26688,,BHIJ,270,0,26958,3
59,A,E,32185,32410.278,1,32185,,ACE,217.278,0,32402.278,2.4142
60,J,D,73711,73899,1,73711,,JID,180,0,73891,2
61,B,E,57047,57325,1,57047,,BHCE,270,0,57317,3
62,I,F,66099,66287,1,66099,,IDF,180,0,66279,2
63,B,G,50994,51362,1,50994,,BHCEG,360,0,51354,4
64,G,I,82287,82482,1,82287,,GEI,180,0,82467,2
65,J,B,75642,75920,1,75642,,JIHB,270,0,75912,3
66,G,B,58632,59000,1,58632,,GECHB,360,0,58992,4
67,B,A,77806,77941.278,1,77806,,BA,127.27799999999999,0,77933.278,1.4142
68,J,B,77796,78075,1,77796,,JIHB,270,0,78066,3
69,G,D,68309,68587,1,68309,,GEID,270,0,68579,3
70,J,G,76622,76723,1,76622,,JG,90,0,76712,1
71,D,J,71706,71894,1,71706,,DFJ,180,0,71886,2
72,J,A,83505,83783,1,83505,,JIHA,270,0,83775,3
73,G,D,33643,33921,1,33643,,GEID,270,0,33913,3
74,F,G,30360,30548,1,30360,,FJG,180,0,30540,2
75,F,D,50187,50285,1,50187,,FD,90,0,50277,1
76,F,B,70540,70728,1,70540,,FDB,180,0,70720,2
77,B,C,74032,74220,1,74032,,BHC,180,0,74212,2
78,E,J,36116,36304,1,36116,,EIJ,180,0,36296,2
79,C,F,40341,40713,1,40341,,CHBDF,360,0,40701,4
80,F,B,64655,64843,1,64655,,FDB,180,0,64835,2
81,B,C,45525,45713,1,45525,,BHC,180,0,45705,2
82,G,B,53360,53728,1,53360,,GECHB,360,0,53720,4
83,I,G,78025,78214,1,78025,,IJG,180,0,78205,2
84,H,G,37356,37642,1,37364,,HCEG,270,8,37626,3
85,D,E,57111,57299,1,57111,,DIE,180,0,57291,2
86,B,A,64185,64320.278,1,64185,,BA,127.27799999999999,0,64312.278,1.4142
87,H,F,81070,81348,1,81070,,HBDF,270,0,81340,3
88,F,A,58997,59312.278,1,58997,,FDBA,307.278,0,59304.278,3.4142
89,H,C,22211,22309,1,22211,,HC,90,0,22301,1
90,F,I,60168,60356,1,60168,,FDI,180,0,60348,2
91,A,E,51190,51445,1,51216.278,,ACE,217.278,26.27799999999843,51407.278,2.4142
92,G,H,80365,80733,1,80455,,GECH,270,90,80635,3
93,B,A,30088,30223.278,1,30088,,BA,127.27799999999999,0,30215.278,1.4142
94,G,C,49633,49821,1,49633,,GEC,180,0,49813,2
95,F,J,40725,40823,1,40725,,FJ,90,0,40815,1
96,A,C,26187,26322.278,1,26187,,AC,127.27799999999999,0,26314.278,1.4142
97,F,J,48674,48772,1,48674,,FJ,90,0,48764,1
98,E,H,28799,28987,1,28799,,ECH,180,0,28979,2
99,A,E,43963,44278.278,1,44053,,ACE,217.278,90,44180.278,2.4142
100,I,B,34021,34209,1,34021,,IHB,180,0,34201,2
101,D,B,82781,82879,1,82781,,DB,90,0,82871,1
102,A,J,52614,52967.278,1,52689.278,,AHIJ,270,75.27799999999843,52884,3
103,A,C,30589,30724.278,1,30589,,AC,127.27799999999999,0,30716.278,1.4142
104,I,H,22984,23082,1,22984,,IH,90,0,23074,1
105,F,B,39288,39476,1,39288,,FDB,180,0,39468,2
106,E,G,79137,79235,1,79137,,EG,90,0,79227,1
107,F,J,36751,36849,1,36751,,FJ,90,0,36841,1
108,E,G,67311,67409,1,67311,,EG,90,0,67401,1
109,F,G,41263,41451,1,41263,,FJG,180,0,41443,2
110,B,J,42245,42523,1,42245,,BHIJ,270,0,42515,3
111,G,C,50867,51058,1,50867,,GEC,180,0,51047,2
112,F,G,30765,30953,1,30765,,FJG,180,0,30945,2
113,J,E,63297,63487,1,63297,,JIE,180,0,63477,2
114,C,B,39530,39719,1,39530,,CHB,180,0,39710,2
115,B,D,65063,65198.278,1,65100.278,,BD,90,37.27799999999843,65153,1
116,A,E,24028,24253.278,1,24028,,ACE,217.278,0,24245.278,2.4142
117,A,J,78122,78479,1,78194,,AHIJ,270,72,78392,3
118,G,C,40819,41007,1,40819,,GEC,180,0,40999,2
119,G,D,77172,77540,1,77262,,GEID,270,90,77442,3
120,C,H,79831,79929,1,79831,,CH,90,0,79921,1
121,B,A,54329,54464.278,1,54329,,BA,127.27799999999999,0,54456.278,1.4142
122,D,C,75564,75842,1,75564,,DBHC,270,0,75834,3
123,B,F,59560,59748,1,59560,,BDF,180,0,59740,2
124,G,E,57613,57742,1,57644,,GE,90,31,57703,1
125,A,I,61264,61452,1,61264,,AHI,180,0,61444,2
126,A,B,37752,37887.278,1,37752,,AB,127.27799999999999,0,37879.278,1.4142
127,G,F,64535,64723,1,64535,,GJF,180,0,64715,2
128,E,G,37989,38087,1,37989,,EG,90,0,38079,1
129,H,B,66985,67087.278,1,66985,,HB,90,0,67075,1
130,J,G,26977,27075,1,26977,,JG,90,0,27067,1
131,B,I,80467,80655,1,80467,,BHI,180,0,80647,2
132,F,J,52825,52923,1,52825,,FJ,90,0,52915,1
133,J,G,69699,69797,1,69699,,JG,90,0,69789,1
134,H,I,82247,82345,1,82247,,HI,90,0,82337,1
135,H,C,32722,32829,1,32722,,HC,90,0,32812,1
136,A,B,32311,32451.278,1,32311,,AB,127.27799999999999,0,32438.278,1.4142
137,B,A,62093,62228.278,1,62093,,BA,127.27799999999999,0,62220.278,1.4142
138,F,G,73706,73894,1,73706,,FJG,180,0,73886,2
139,J,C,37485,37763,1,37485,,JIHC,270,0,37755,3
140,G,E,80505,80603,1,80505,,GE,90,0,80595,1
141,B,D,49446,49627,1,49529,,BD,90,83,49536,1
142,H,D,78017,78205,1,78017,,HBD,180,0,78197,2
143,E,I,71042,71140,1,71042,,EI,90,0,71132,1
144,D,G,29424,29702,1,29424,,DFJG,270,0,29694,3
145,C,D,77993,78290,1,78012,,CHBD,270,19,78263,3
146,G,C,64753,64941,1,64753,,GEC,180,0,64933,2
147,F,B,83919,84107,1,83919,,FDB,180,0,84099,2
148,A,F,30441,30756.278,1,30441,,ABDF,307.278,0,30748.278,3.4142
149,J,C,41783,42061,1,41783,,JIHC,270,0,42053,3
150,E,J,43571,43765,1,43571,,EIJ,180,0,43751,2
151,C,A,24423,24558.278,1,24423,,CA,127.27799999999999,0,24550.278,1.4142
152,H,E,41298,41486,1,41298,,HCE,180,0,41478,2
153,A,I,66658,66895.278,1,66705,,AHI,180,47,66838,2
154,G,J,73358,73456,1,73358,,GJ,90,0,73448,1
155,B,A,84154,84289.278,1,84154,,BA,127.27799999999999,0,84281.278,1.4142
156,G,E,82136,82234,1,82136,,GE,90,0,82226,1
157,B,A,26636,26771.278,1,26636,,BA,127.27799999999999,0,26763.278,1.4142
158,J,I,79967,80065,1,79967,,JI,90,0,80057,1
159,A,J,33087,33365,1,33087,,AHIJ,270,0,33357,3
160,D,G,72882,73160,1,72882,,DFJG,270,0,73152,3
161,H,I,78526,78627,1,78526,,HI,90,0,78616,1
162,F,J,22602,22789,1,22691,,FJ,90,89,22692,1
163,C,J,29489,29796,1,29518,,CHIJ,270,29,29759,3
164,C,I,76267,76455,1,76267,,CHI,180,0,76447,2
165,E,D,77910,78098,1,77910,,EID,180,0,78090,2
166,C,I,22906,23094,1,22906,,CHI,180,0,23086,2
167,H,B,54158,54291,1,54193,,HB,90,35,54248,1
168,A,B,59667,59802.278,1,59667,,AB,127.27799999999999,0,59794.278,1.4142
169,J,H,64137,64325,1,64137,,JIH,180,0,64317,2
170,A,J,76733,77069.278,1,76791.278,,AHIJ,270,58.278000000005704,77003,3
171,H,C,41628,41727,1,41628,,HC,90,0,41718,1
172,B,H,76856,76954,1,76856,,BH,90,0,76946,1
173,J,H,59937,60125,1,59937,,JIH,180,0,60117,2
174,B,C,68101,68289,1,68101,,BHC,180,0,68281,2
175,A,E,74370,74685.278,1,74460,,ACE,217.278,90,74587.278,2.4142
176,D,B,70366,70464,1,70366,,DB,90,0,70456,1
177,G,A,63619,63934.278,1,63619,,GECA,307.278,0,63926.278,3.4142
178,I,G,28380,28568,1,28380,,IJG,180,0,28560,2
179,C,F,54049,54417,1,54049,,CHBDF,360,0,54409,4
180,I,A,42254,42445,1,42254,,IHA,180,0,42434,2
181,A,F,54083,54504.556,1,54189.278,,ABDF,307.278,106.27799999999843,54390.278,3.4142
182,I,C,74796,74984,1,74796,,IHC,180,0,74976,2
183,B,I,69258,69446,1,69258,,BHI,180,0,69438,2
184,C,A,24104,24239.278,1,24104,,CA,127.27799999999999,0,24231.278,1.4142
185,A,H,71486,71584,1,71486,,AH,90,0,71576,1
186,C,H,68678,68845,1,68747,,CH,90,69,68768,1
187,I,F,47447,47635,1,47447,,IDF,180,0,47627,2
188,B,D,50715,50943,1,50845,,BD,90,130,50805,1
189,J,C,82347,82633,1,82347,,JIHC,270,0,82617,3
190,I,D,41943,42041,1,41943,,ID,90,0,42033,1
191,J,C,76859,77147,1,76859,,JIHC,270,0,77129,3
192,E,I,82762,82860,1,82762,,EI,90,0,82852,1
193,I,B,73969,74157,1,73969,,IHB,180,0,74149,2
194,H,F,66752,67091.278,1,66779.55600000001,,HBDF,270,27.55600000001141,67022,3
195,G,H,30970,31250,1,30970,,GECH,270,0,31240,3
196,A,J,49145,49423,1,49145,,AHIJ,270,0,49415,3
197,G,F,58302,58490,1,58302,,GJF,180,0,58482,2
198,H,F,37930,38208,1,37930,,HBDF,270,0,38200,3
199,F,D,24562,24660,1,24562,,FD,90,0,24652,1
200,D,C,62266,62633.278,1,62355.278,,DBHC,270,89.27799999999843,62536,3
201,G,J,50618,50716,1,50618,,GJ,90,0,50708,1
202,G,A,54565,54880.278,1,54565,,GECA,307.278,0,54872.278,3.4142
203,J,B,84873,85151,1,84873,,JIHB,270,0,85143,3
204,J,A,74004,74282,1,74004,,JIHA,270,0,74274,3
205,F,B,36015,36203,1,36015,,FDB,180,0,36195,2
206,H,C,76366,76554,1,76456,,HC,90,90,76456,1
207,B,G,80768,81226,1,80858,,BHCEG,360,90,81128,4
208,H,E,36333,36521,1,36333,,HCE,180,0,36513,2
209,I,J,82019,82117,1,82019,,IJ,90,0,82109,1
210,G,D,37424,37702,1,37424,,GEID,270,0,37694,3
211,D,C,75374,75652,1,75374,,DBHC,270,0,75644,3
212,F,E,67239,67517,1,67239,,FDIE,270,0,67509,3
213,H,F,75315,75641,1,75357,,HBDF,270,42,75585,3
214,H,I,25012,25110,1,25012,,HI,90,0,25102,1
215,A,D,43570,43795.278,1,43570,,ABD,217.278,0,43787.278,2.4142
216,G,E,41574,41672,1,41574,,GE,90,0,41664,1
217,B,F,22887,23075,1,22887,,BDF,180,0,23067,2
218,J,F,46292,46395,1,46292,,JF,90,0,46382,1
219,G,A,48738,49053.278,1,48738,,GECA,307.278,0,49045.278,3.4142
220,B,G,51959,52327,1,51959,,BHCEG,360,0,52319,4
221,C,G,60584,60772,1,60584,,CEG,180,0,60764,2
222,E,D,55674,55959,1,55764,,EID,180,90,55854,2
223,E,A,60652,60877.278,1,60652,,ECA,217.278,0,60869.278,2.4142
224,E,D,38241,38435,1,38241,,EID,180,0,38421,2
225,I,B,47096,47287,1,47096,,IHB,180,0,47276,2
226,J,I,72937,73035,1,72937,,JI,90,0,73027,1
227,C,H,35056,35154,1,35056,,CH,90,0,35146,1
228,F,B,27156,27346,1,27156,,FDB,180,0,27336,2
229,A,B,83933,84068.278,1,83933,,AB,127.27799999999999,0,84060.278,1.4142
230,J,H,77334,77523,1,77334,,JIH,180,0,77514,2
231,J,A,27464,27745,1,27464,,JIHA,270,0,27734,3
232,A,E,48443,48678.278,1,48453,,ACE,217.278,10,48660.278,2.4142
233,E,G,49512,49610,1,49512,,EG,90,0,49602,1
234,J,G,58844,58942,1,58844,,JG,90,0,58934,1
235,C,H,27359,27539.278,1,27441.278,,CH,90,82.27799999999843,27449,1
236,B,H,82245,82343,1,82245,,BH,90,0,82335,1
237,C,B,52052,52331,1,52143,,CHB,180,91,52232,2
238,C,H,71942,72072,1,71974,,CH,90,32,72032,1
239,F,A,50999,51314.278,1,50999,,FDBA,307.278,0,51306.278,3.4142
240,F,E,82704,82982,1,82704,,FDIE,270,0,82974,3
241,C,D,53726,54004,1,53726,,CHBD,270,0,53996,3
242,I,H,51733,51831,1,51733,,IH,90,0,51823,1
243,J,F,64908,65006,1,64908,,JF,90,0,64998,1
244,I,A,68625,68824,1,68625,,IHA,180,0,68805,2
245,E,F,41379,41667,1,41379,,EIDF,270,0,41649,3
246,H,D,71314,71502,1,71314,,HBD,180,0,71494,2
247,E,B,58837,59120,1,58837,,ECHB,270,0,59107,3
248,A,C,27218,27353.278,1,27218,,AC,127.27799999999999,0,27345.278,1.4142
249,A,J,33896,34174,1,33896,,AHIJ,270,0,34166,3
250,H,I,48729,48832,1,48734,,HI,90,5,48819,1
251,F,A,47515,47830.278,1,47515,,FDBA,307.278,0,47822.278,3.4142
252,G,E,60732,60833,1,60732,,GE,90,0,60822,1
253,H,E,73780,73968,1,73780,,HCE,180,0,73960,2
254,B,E,43781,44071.556,1,43781,,BHCE,270,0,44051,3
255,B,D,67843,67946,1,67843,,BD,90,0,67933,1
256,E,G,83897,83995,1,83897,,EG,90,0,83987,1
257,F,B,29818,30006,1,29818,,FDB,180,0,29998,2
258,E,I,53586,53684,1,53586,,EI,90,0,53676,1
259,F,D,50418,50516,1,50418,,FD,90,0,50508,1
260,J,H,27983,28171,1,27983,,JIH,180,0,28163,2
261,G,D,46573,46851,1,46573,,GEID,270,0,46843,3
262,B,I,60796,60985,1,60796,,BHI,180,0,60976,2
263,B,J,47765,48043,1,47765,,BHIJ,270,0,48035,3
264,B,H,62569,62757,1,62659,,BH,90,90,62659,1
265,J,A,84235,84513,1,84235,,JIHA,270,0,84505,3
266,F,C,84740,85108,1,84740,,FDBHC,360,0,85100,4
267,H,C,59601,59768,1,59670,,HC,90,69,59691,1
268,J,F,70598,70696,1,70598,,JF,90,0,70688,1
269,F,B,74442,74630,1,74442,,FDB,180,0,74622,2
270,A,E,32999,33224.278,1,32999,,ACE,217.278,0,33216.278,2.4142
271,F,J,65486,65584,1,65486,,FJ,90,0,65576,1
272,G,H,37392,37670,1,37392,,GECH,270,0,37662,3
273,C,E,64012,64110,1,64012,,CE,90,0,64102,1
274,H,F,64441,64719,1,64441,,HBDF,270,0,64711,3
275,I,B,46668,46856,1,46668,,IHB,180,0,46848,2
276,D,J,30370,30561,1,30370,,DFJ,180,0,30550,2
277,F,A,73553,73868.278,1,73553,,FDBA,307.278,0,73860.278,3.4142
278,H,I,40994,41092,1,40994,,HI,90,0,41084,1
279,G,C,61635,61823,1,61635,,GEC,180,0,61815,2
280,B,E,33241,33521,1,33241,,BHCE,270,0,33511,3
281,J,B,43026,43304,1,43026,,JIHB,270,0,43296,3
282,F,B,51996,52184,1,51996,,FDB,180,0,52176,2
283,B,D,58106,58204,1,58106,,BD,90,0,58196,1
284,E,F,30435,30713,1,30435,,EIDF,270,0,30705,3
285,F,B,70219,70407,1,70219,,FDB,180,0,70399,2
286,E,H,44850,45038,1,44850,,ECH,180,0,45030,2
287,C,D,71341,71619,1,71341,,CHBD,270,0,71611,3
288,J,E,82205,82393,1,82205,,JIE,180,0,82385,2
289,A,B,64040,64232.556,1,64097.278,,AB,127.27799999999999,57.27799999999843,64167.278,1.4142
290,H,G,58077,58355,1,58077,,HCEG,270,0,58347,3
291,G,B,76749,77117,1,76749,,GECHB,360,0,77109,4
292,H,B,57045,57143,1,57045,,HB,90,0,57135,1
293,I,F,80140,80333,1,80140,,IDF,180,0,80320,2
294,D,C,56696,56974,1,56696,,DBHC,270,0,56966,3
295,G,E,39189,39287,1,39189,,GE,90,0,39279,1
296,J,E,81953,82141,1,81953,,JIE,180,0,82133,2
297,C,A,69327,69552.55600000001,1,69417.278,,CA,127.27799999999999,90.2780000000057,69454.278,1.4142
298,H,J,64122,64311,1,64122,,HIJ,180,0,64302,2
299,C,E,63565,63663,1,63565,,CE,90,0,63655,1
300,C,F,50437,50805,1,50437,,CHBDF,360,0,50797,4
301,A,B,32308,32443.278,1,32308,,AB,127.27799999999999,0,32435.278,1.4142
302,D,F,37256,37354,1,37256,,DF,90,0,37346,1
303,A,H,67274,67372,1,67274,,AH,90,0,67364,1
304,H,E,44406,44684,1,44496,,HCE,180,90,44586,2
305,D,I,52267,52365,1,52267,,DI,90,0,52357,1
306,D,J,26283,26471,1,26283,,DFJ,180,0,26463,2
307,G,E,55290,55388,1,55290,,GE,90,0,55380,1
308,B,E,50569,50847,1,50569,,BHCE,270,0,50839,3
309,G,A,85775,86090.278,1,85775,,GECA,307.278,0,86082.278,3.4142
310,D,E,84782,84970,1,84782,,DIE,180,0,84962,2
311,B,F,67906,68163,1,67975,,BDF,180,69,68086,2
312,I,G,75498,75689,1,75498,,IJG,180,0,75678,2
313,I,H,66910,67008,1,66910,,IH,90,0,67000,1
314,B,E,68967,69251.278,1,68967,,BHCE,270,0,69237,3
315,F,J,74835,74933,1,74835,,FJ,90,0,74925,1
316,A,E,36246,36471.278,1,36246,,ACE,217.278,0,36463.278,2.4142
317,J,C,59535,59814,1,59535,,JIHC,270,0,59805,3
318,E,H,33601,33789,1,33601,,ECH,180,0,33781,2
319,H,E,47826,48104,1,47916,,HCE,180,90,48006,2
320,E,F,52164,52532,1,52254,,EIDF,270,90,52434,3
321,E,B,69290,69568,1,69290,,ECHB,270,0,69560,3
322,C,D,39921,40199,1,39921,,CHBD,270,0,40191,3
323,G,E,31407,31505,1,31407,,GE,90,0,31497,1
324,C,H,61109,61271,1,61173,,CH,90,64,61199,1
325,G,A,79806,80211.278,1,79896,,GECA,307.278,90,80113.278,3.4142
326,J,G,76018,76116,1,76018,,JG,90,0,76108,1
327,B,C,84724,85004,1,84816,,BHC,180,92,84904,2
328,F,G,65333,65521,1,65333,,FJG,180,0,65513,2
329,H,F,22413,22691,1,22413,,HBDF,270,0,22683,3
330,E,H,62835,63045,1,62857,,ECH,180,22,63015,2
331,H,B,35826,35924,1,35826,,HB,90,0,35916,1
332,F,B,62871,63059,1,62871,,FDB,180,0,63051,2
333,G,A,81268,81583.278,1,81268,,GECA,307.278,0,81575.278,3.4142
334,A,F,66838,67280.55600000001,1,66965.278,,ABDF,307.278,127.2780000000057,67145.278,3.4142
335,H,J,66146,66424,1,66236,,HIJ,180,90,66326,2
336,G,H,24888,25166,1,24888,,GECH,270,0,25158,3
337,D,H,55070,55258,1,55070,,DBH,180,0,55250,2
338,C,I,68470,68661,1,68470,,CHI,180,0,68650,2
339,D,C,28485,28770,1,28485,,DBHC,270,0,28755,3
340,E,A,34511,34736.278,1,34511,,ECA,217.278,0,34728.278,2.4142
341,G,J,74923,75021,1,74923,,GJ,90,0,75013,1
342,I,E,48770,48871,1,48770,,IE,90,0,48860,1
343,C,A,75640,75787.278,1,75652,,CA,127.27799999999999,12,75767.278,1.4142
344,F,D,32211,32309,1,32211,,FD,90,0,32301,1
345,E,D,62440,62718,1,62530,,EID,180,90,62620,2
346,C,J,68445,68723,1,68445,,CHIJ,270,0,68715,3
347,E,D,73919,74128,1,73940,,EID,180,21,74099,2
348,E,I,36135,36233,1,36135,,EI,90,0,36225,1
349,C,A,36393,36618.278,1,36483,,CA,127.27799999999999,90,36520.278,1.4142
350,D,G,62989,63267,1,62989,,DFJG,270,0,63259,3
351,A,D,58857,59082.278,1,58857,,ABD,217.278,0,59074.278,2.4142
352,C,B,45966,46161,1,45966,,CHB,180,0,46146,2
353,H,I,85883,86071,1,85973,,HI,90,90,85973,1
354,D,E,50502,50734,1,50546,,DIE,180,44,50682,2
355,E,H,49245,49434,1,49245,,ECH,180,0,49425,2
356,F,G,56095,56283,1,56095,,FJG,180,0,56275,2
357,I,E,70316,70414,1,70316,,IE,90,0,70406,1
358,D,A,70999,71224.278,1,70999,,DBA,217.278,0,71216.278,2.4142
359,H,C,66638,66736,1,66638,,HC,90,0,66728,1
360,E,D,65737,65925,1,65737,,EID,180,0,65917,2
361,A,G,75067,75382.278,1,75067,,ACEG,307.278,0,75374.278,3.4142
362,A,E,26656,26881.278,1,26656,,ACE,217.278,0,26873.278,2.4142
363,J,I,63863,63962,1,63863,,JI,90,0,63953,1
364,A,J,58549,58827,1,58549,,AHIJ,270,0,58819,3
365,J,D,29658,29846,1,29658,,JID,180,0,29838,2
366,C,G,46964,47152,1,46964,,CEG,180,0,47144,2
367,C,E,30146,30244,1,30146,,CE,90,0,30236,1
368,D,E,81043,81231,1,81043,,DIE,180,0,81223,2
369,B,D,82892,82991,1,82892,,BD,90,0,82982,1
370,C,B,36634,36822,1,36634,,CHB,180,0,36814,2
371,J,E,25841,26030,1,25841,,JIE,180,0,26021,2
372,D,I,56300,56398,1,56300,,DI,90,0,56390,1
373,A,I,45691,45879,1,45691,,AHI,180,0,45871,2
374,D,C,63844,64155.278,1,63877.278,,DBHC,270,33.27799999999843,64114,3
375,B,H,45652,45752,1,45654,,BH,90,2,45742,1
376,E,J,75869,76151,1,75959,,EIJ,180,90,76049,2
377,F,J,56266,56364,1,56266,,FJ,90,0,56356,1
378,G,F,82668,82856,1,82668,,GJF,180,0,82848,2
379,J,F,69337,69435,1,69337,,JF,90,0,69427,1
380,G,F,30002,30190,1,30002,,GJF,180,0,30182,2
381,J,E,42656,42848,1,42656,,JIE,180,0,42836,2
382,G,I,59068,59256,1,59068,,GEI,180,0,59248,2
383,I,B,25179,25371,1,25179,,IHB,180,0,25359,2
384,D,C,43910,44188.278,1,43910,,DBHC,270,0,44180,3
385,A,D,52455,52775.278,1,52550,,ABD,217.278,95,52672.278,2.4142
386,A,D,84809,85036,1,84809,,ABD,217.278,0,85026.278,2.4142
387,B,G,67479,67937,1,67569,,BHCEG,360,90,67839,4
388,H,D,44628,44830,1,44642,,HBD,180,14,44808,2
389,F,G,71035,71223,1,71035,,FJG,180,0,71215,2
390,H,B,30498,30596,1,30498,,HB,90,0,30588,1
391,G,D,67181,67459,1,67181,,GEID,270,0,67451,3
392,I,C,56271,56467.278,1,56271,,IHC,180,0,56451,2
393,C,F,34199,34567,1,34199,,CHBDF,360,0,34559,4
394,B,A,53623,53762.278,1,53623,,BA,127.27799999999999,0,53750.278,1.4142
395,E,I,76308,76406,1,76308,,EI,90,0,76398,1
396,I,H,31558,31658,1,31558,,IH,90,0,31648,1
397,G,A,68018,68333.278,1,68018,,GECA,307.278,0,68325.278,3.4142
398,F,J,57169,57291,1,57193,,FJ,90,24,57259,1
399,D,I,45064,45162,1,45064,,DI,90,0,45154,1
400,G,E,34365,34463,1,34365,,GE,90,0,34455,1
401,I,H,63272,63374,1,63272,,IH,90,0,63362,1
402,D,E,47316,47504,1,47316,,DIE,180,0,47496,2
403,B,G,73930,74298,1,73930,,BHCEG,360,0,74290,4
404,C,E,74621,74719,1,74621,,CE,90,0,74711,1
405,J,H,76621,76809,1,76621,,JIH,180,0,76801,2
406,D,B,54824,54922,1,54824,,DB,90,0,54914,1
407,C,A,44417,44642.278,1,44507,,CA,127.27799999999999,90,44544.278,1.4142
408,I,F,53980,54168,1,53980,,IDF,180,0,54160,2
409,F,H,77431,77710,1,77431,,FDBH,270,0,77701,3
410,C,B,24948,25136,1,24948,,CHB,180,0,25128,2
411,B,F,64450,64728,1,64540,,BDF,180,90,64630,2
412,I,E,79200,79305,1,79200,,IE,90,0,79290,1
413,E,G,65248,65346,1,65248,,EG,90,0,65338,1
414,I,D,38701,38799,1,38701,,ID,90,0,38791,1
415,A,F,49445,49760.278,1,49445,,ABDF,307.278,0,49752.278,3.4142
416,B,F,84704,84982,1,84794,,BDF,180,90,84884,2
417,I,B,31804,31992,1,31804,,IHB,180,0,31984,2
418,B,G,68774,69142,1,68774,,BHCEG,360,0,69134,4
419,H,E,76718,76987,1,76789,,HCE,180,71,76898,2
420,C,A,56264,56499.556,1,56362,,CA,127.27799999999999,98,56391.278,1.4142
421,F,A,38209,38524.278,1,38209,,FDBA,307.278,0,38516.278,3.4142
