pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
68,D,A,40680,40924.278,1,40699,,DBA,217.278,19,40897.278,2.4142
69,A,B,36031,36253.556,1,36118.278,,AB,127.27799999999999,87.27799999999843,36158.278,1.4142
70,B,C,75958,76146,1,75958,,BHC,180,0,76138,2
71,H,C,67397,67495,1,67397,,HC,90,0,67487,1
72,E,D,51023,51215,1,51023,,EID,180,0,51203,2
73,D,A,26225,26540.278,1,26315,,DBA,217.278,90,26442.278,2.4142
74,H,J,55011,55204,1,55011,,HIJ,180,0,55191,2
75,E,J,78849,79037,1,78849,,EIJ,180,0,79029,2
76,G,J,57492,57590,1,57492,,GJ,90,0,57582,1
77,H,I,50035,50224,1,50126,,HI,90,91,50125,1
78,D,I,40368,40556,1,40458,,DI,90,90,40458,1
79,E,H,60249,60437,1,60249,,ECH,180,0,60429,2
80,E,F,70806,71084,1,70806,,EIDF,270,0,71076,3
81,D,A,58667,58894.278,1,58667,,DBA,217.278,0,58884.278,2.4142
82,A,D,44108,44345.278,1,44120,,ABD,217.278,12,44325.278,2.4142
83,H,E,30388,30576,1,30388,,HCE,180,0,30568,2
84,I,J,40565,40663,1,40565,,IJ,90,0,40655,1
85,C,B,34498,34788.278,1,34594,,CHB,180,96,34678,2
86,J,E,81869,82057,1,81869,,JIE,180,0,82049,2
87,A,F,65896,66211.278,1,65896,,ABDF,307.278,0,66203.278,3.4142
88,G,E,55714,55812,1,55714,,GE,90,0,55804,1
89,G,J,26851,26949,1,26851,,GJ,90,0,26941,1
90,C,D,26347,26626,1,26347,,CHBD,270,0,26617,3
91,F,H,81441,81719,1,81441,,FDBH,270,0,81711,3
92,D,G,21918,22196,1,21918,,DFJG,270,0,22188,3
93,I,C,35872,36060,1,35872,,IHC,180,0,36052,2
94,G,J,41838,41936,1,41838,,GJ,90,0,41928,1
95,E,I,79596,79694,1,79596,,EI,90,0,79686,1
96,D,F,55879,55977,1,55879,,DF,90,0,55969,1
97,F,G,35756,35944,1,35756,,FJG,180,0,35936,2
98,H,A,25926,26024,1,25926,,HA,90,0,26016,1
99,A,H,39783,39881,1,39783,,AH,90,0,39873,1
100,F,A,28032,28347.278,1,28032,,FDBA,307.278,0,28339.278,3.4142
101,B,D,75052,75150,1,75052,,BD,90,0,75142,1
102,A,E,29864,30089.278,1,29864,,ACE,217.278,0,30081.278,2.4142
103,C,J,33577,33945,1,33667,,CHIJ,270,90,33847,3
104,I,C,29582,29770,1,29582,,IHC,180,0,29762,2
105,F,H,43064,43342,1,43064,,FDBH,270,0,43334,3
106,E,C,54425,54523,1,54425,,EC,90,0,54515,1
107,I,E,52759,52857,1,52759,,IE,90,0,52849,1
108,E,G,48198,48296,1,48198,,EG,90,0,48288,1
109,J,A,50498,50776,1,50498,,JIHA,270,0,50768,3
110,G,E,21887,21985,1,21887,,GE,90,0,21977,1
111,J,A,66662,66941,1,66662,,JIHA,270,0,66932,3
112,B,F,21803,22084,1,21896,,BDF,180,93,21983,2
113,J,C,45337,45615,1,45337,,JIHC,270,0,45607,3
114,I,D,75434,75532,1,75434,,ID,90,0,75524,1
115,G,F,59159,59347,1,59159,,GJF,180,0,59339,2
116,H,E,36580,36768,1,36580,,HCE,180,0,36760,2
117,B,H,81881,81980,1,81881,,BH,90,0,81971,1
118,F,H,39150,39428,1,39150,,FDBH,270,0,39420,3
119,F,D,48790,48888,1,48790,,FD,90,0,48880,1
120,C,D,42834,43112,1,42834,,CHBD,270,0,43104,3
121,F,H,68143,68421,1,68143,,FDBH,270,0,68413,3
122,A,D,49396,49621.278,1,49396,,ABD,217.278,0,49613.278,2.4142
123,H,G,21926,22294,1,22016,,HCEG,270,90,22196,3
124,A,I,33831,34199,1,34011,,AHI,180,180,34011,2
125,D,A,68977,69202.278,1,68977,,DBA,217.278,0,69194.278,2.4142
126,A,C,33017,33249.556,1,33111.278,,AC,127.27799999999999,94.27799999999843,33144.278,1.4142
127,I,B,24628,24816,1,24628,,IHB,180,0,24808,2
128,D,A,49182,49407.278,1,49182,,DBA,217.278,0,49399.278,2.4142
129,G,H,36240,36524,1,36240,,GECH,270,0,36510,3
130,E,I,84276,84374,1,84276,,EI,90,0,84366,1
131,C,I,32160,32348,1,32160,,CHI,180,0,32340,2
132,C,G,22179,22367,1,22179,,CEG,180,0,22359,2
133,J,G,73411,73509,1,73411,,JG,90,0,73501,1
134,E,A,49029,49254.278,1,49029,,ECA,217.278,0,49246.278,2.4142
135,B,I,53116,53304,1,53116,,BHI,180,0,53296,2
136,H,I,52388,52533,1,52435,,HI,90,47,52478,1
137,E,I,44702,44800,1,44702,,EI,90,0,44792,1
138,J,I,48042,48140,1,48042,,JI,90,0,48132,1
139,D,I,31513,31611,1,31513,,DI,90,0,31603,1
140,A,I,22449,22700.278,1,22512.278,,AHI,180,63.27799999999843,22629,2
141,F,E,72472,72750,1,72472,,FDIE,270,0,72742,3
142,A,F,62782,63097.278,1,62782,,ABDF,307.278,0,63089.278,3.4142
143,D,J,47185,47373,1,47185,,DFJ,180,0,47365,2
144,I,E,84580,84678,1,84580,,IE,90,0,84670,1
145,J,I,63921,64022,1,63921,,JI,90,0,64011,1
146,B,E,31455,31807,1,31529,,BHCE,270,74,31725,3
147,J,A,22152,22430,1,22152,,JIHA,270,0,22422,3
148,J,A,80595,80873,1,80595,,JIHA,270,0,80865,3
149,D,H,80823,81101,1,80913,,DBH,180,90,81003,2
150,G,C,84809,84997,1,84809,,GEC,180,0,84989,2
151,B,C,34085,34330,1,34142,,BHC,180,57,34265,2
152,F,B,81874,82062,1,81874,,FDB,180,0,82054,2
153,B,C,72894,73082,1,72894,,BHC,180,0,73074,2
154,I,D,57508,57607,1,57508,,ID,90,0,57598,1
155,H,D,44485,44752,1,44558,,HBD,180,73,44665,2
156,F,C,40076,40534,1,40166,,FDBHC,360,90,40436,4
157,H,E,57752,58030,1,57842,,HCE,180,90,57932,2
158,H,B,84761,84859,1,84761,,HB,90,0,84851,1
159,A,D,59799,60041.278,1,59816,,ABD,217.278,17,60016.278,2.4142
160,A,B,52331,52593.556,1,52458.278,,AB,127.27799999999999,127.27799999999843,52458.278,1.4142
161,J,I,25660,25758,1,25660,,JI,90,0,25750,1
162,F,E,84270,84621,1,84343,,FDIE,270,73,84540,3
163,F,J,22907,23084,1,22986,,FJ,90,79,22997,1
164,D,I,26788,26886,1,26788,,DI,90,0,26878,1
165,C,A,23660,23795.278,1,23660,,CA,127.27799999999999,0,23787.278,1.4142
166,A,D,41272,41497.278,1,41272,,ABD,217.278,0,41489.278,2.4142
167,I,E,81196,81294,1,81196,,IE,90,0,81286,1
168,B,F,58352,58668.278,1,58479.278,,BDF,180,127.27799999999843,58532,2
169,D,F,47706,47811,1,47706,,DF,90,0,47796,1
170,F,E,82471,82749,1,82471,,FDIE,270,0,82741,3
171,G,J,45965,46063,1,45965,,GJ,90,0,46055,1
172,D,B,32655,32820,1,32722,,DB,90,67,32745,1
173,H,F,24690,24968,1,24690,,HBDF,270,0,24960,3
174,J,I,52641,52753,1,52655,,JI,90,14,52731,1
175,B,J,81969,82340,1,82062,,BHIJ,270,93,82239,3
176,H,A,45935,46035,1,45935,,HA,90,0,46025,1
177,B,J,30405,30773,1,30495,,BHIJ,270,90,30675,3
178,B,E,24966,25334,1,25056,,BHCE,270,90,25236,3
179,J,F,57685,57783,1,57685,,JF,90,0,57775,1
180,H,G,79309,79587,1,79309,,HCEG,270,0,79579,3
181,G,J,58928,59026,1,58928,,GJ,90,0,59018,1
182,H,F,60839,61117,1,60839,,HBDF,270,0,61109,3
183,F,I,31583,31861,1,31673,,FDI,180,90,31763,2
184,D,G,59117,59485,1,59207,,DFJG,270,90,59387,3
185,H,C,31613,31711,1,31613,,HC,90,0,31703,1
186,E,F,68790,69068,1,68790,,EIDF,270,0,69060,3
187,C,A,54024,54159.278,1,54024,,CA,127.27799999999999,0,54151.278,1.4142
188,G,B,63067,63435,1,63067,,GECHB,360,0,63427,4
189,E,C,86001,86099,1,86001,,EC,90,0,86091,1
190,E,C,56435,56533,1,56435,,EC,90,0,56525,1
191,G,I,40129,40317,1,40129,,GEI,180,0,40309,2
192,C,A,71577,71712.278,1,71577,,CA,127.27799999999999,0,71704.278,1.4142
193,B,I,25176,25411,1,25223,,BHI,180,47,25356,2
194,A,F,26977,27382.278,1,27067,,ABDF,307.278,90,27284.278,3.4142
195,F,C,84071,84439,1,84071,,FDBHC,360,0,84431,4
196,C,J,41493,41771,1,41493,,CHIJ,270,0,41763,3
197,B,A,60150,60285.278,1,60150,,BA,127.27799999999999,0,60277.278,1.4142
198,I,C,35364,35552,1,35364,,IHC,180,0,35544,2
199,G,H,50539,50817,1,50539,,GECH,270,0,50809,3
200,H,B,82196,82294,1,82196,,HB,90,0,82286,1
201,D,E,80182,80370,1,80182,,DIE,180,0,80362,2
202,H,B,85713,85811,1,85713,,HB,90,0,85803,1
203,C,J,31820,32098,1,31820,,CHIJ,270,0,32090,3
204,I,C,41153,41341,1,41153,,IHC,180,0,41333,2
205,A,I,85099,85287,1,85099,,AHI,180,0,85279,2
206,D,A,32825,33140.278,1,32915,,DBA,217.278,90,33042.278,2.4142
207,F,H,86171,86449,1,86171,,FDBH,270,0,86441,3
208,G,I,26063,26251,1,26063,,GEI,180,0,26243,2
209,E,D,34223,34413,1,34223,,EID,180,0,34403,2
210,J,G,54366,54554,1,54456,,JG,90,90,54456,1
211,I,H,38963,39061,1,38963,,IH,90,0,39053,1
212,C,F,80887,81255,1,80887,,CHBDF,360,0,81247,4
213,J,H,70256,70444,1,70256,,JIH,180,0,70436,2
214,I,B,74810,74998,1,74810,,IHB,180,0,74990,2
215,C,A,64427,64564.278,1,64427,,CA,127.27799999999999,0,64554.278,1.4142
216,A,I,65133,65321,1,65133,,AHI,180,0,65313,2
217,F,I,69468,69678,1,69490,,FDI,180,22,69648,2
218,J,E,70748,70936,1,70748,,JIE,180,0,70928,2
219,E,J,53821,54009,1,53821,,EIJ,180,0,54001,2
220,I,G,67539,67727,1,67539,,IJG,180,0,67719,2
221,G,A,80635,80950.278,1,80635,,GECA,307.278,0,80942.278,3.4142
222,D,B,80409,80597,1,80499,,DB,90,90,80499,1
223,G,B,86166,86534,1,86166,,GECHB,360,0,86526,4
224,F,G,63830,64018,1,63830,,FJG,180,0,64010,2
225,B,J,72546,72824,1,72546,,BHIJ,270,0,72816,3
226,D,H,81459,81648,1,81459,,DBH,180,0,81639,2
227,G,C,28334,28522,1,28334,,GEC,180,0,28514,2
228,D,F,73515,73613,1,73515,,DF,90,0,73605,1
229,H,I,77515,77703,1,77605,,HI,90,90,77605,1
230,A,J,29672,29950,1,29672,,AHIJ,270,0,29942,3
231,F,C,28893,29261,1,28893,,FDBHC,360,0,29253,4
232,I,B,39012,39200,1,39012,,IHB,180,0,39192,2
233,G,I,64430,64618,1,64430,,GEI,180,0,64610,2
234,B,J,34901,35179,1,34901,,BHIJ,270,0,35171,3
235,A,F,36287,36729.556,1,36414.278,,ABDF,307.278,127.27799999999843,36594.278,3.4142
236,E,J,62480,62675,1,62480,,EIJ,180,0,62660,2
237,H,I,64569,64758,1,64659,,HI,90,90,64659,1
238,I,J,66596,66694,1,66596,,IJ,90,0,66686,1
239,D,B,43739,43842,1,43739,,DB,90,0,43829,1
240,C,J,83646,83924,1,83646,,CHIJ,270,0,83916,3
241,E,J,43131,43319,1,43131,,EIJ,180,0,43311,2
242,D,J,82829,83017,1,82829,,DFJ,180,0,83009,2
243,I,G,43764,43952,1,43764,,IJG,180,0,43944,2
244,C,H,84002,84100,1,84002,,CH,90,0,84092,1
245,E,H,81652,81840,1,81652,,ECH,180,0,81832,2
246,B,F,41887,42165,1,41977,,BDF,180,90,42067,2
247,F,J,79353,79451,1,79353,,FJ,90,0,79443,1
248,I,H,61299,61403,1,61299,,IH,90,0,61389,1
249,J,H,55347,55535,1,55347,,JIH,180,0,55527,2
250,B,E,60629,60907,1,60629,,BHCE,270,0,60899,3
251,D,B,67288,67389,1,67288,,DB,90,0,67378,1
252,D,E,41992,42180,1,41992,,DIE,180,0,42172,2
253,G,B,68845,69215,1,68845,,GECHB,360,0,69205,4
254,J,G,55727,55913,1,55815,,JG,90,88,55817,1
255,C,G,33032,33310,1,33122,,CEG,180,90,33212,2
256,G,H,74978,75256,1,74978,,GECH,270,0,75248,3
257,I,C,69594,69784,1,69594,,IHC,180,0,69774,2
258,F,J,78137,78235,1,78137,,FJ,90,0,78227,1
259,J,E,29080,29268,1,29080,,JIE,180,0,29260,2
260,D,A,63305,63530.278,1,63305,,DBA,217.278,0,63522.278,2.4142
261,B,D,83241,83339,1,83241,,BD,90,0,83331,1
262,G,E,82273,82371,1,82273,,GE,90,0,82363,1
263,D,E,84869,85057,1,84869,,DIE,180,0,85049,2
264,A,H,78856,78954,1,78856,,AH,90,0,78946,1
265,I,J,83854,83952,1,83854,,IJ,90,0,83944,1
266,I,D,43116,43214,1,43116,,ID,90,0,43206,1
267,I,C,48225,48413,1,48225,,IHC,180,0,48405,2
268,J,A,55598,55876,1,55598,,JIHA,270,0,55868,3
269,I,A,39135,39323,1,39135,,IHA,180,0,39315,2
270,D,H,34707,34895,1,34707,,DBH,180,0,34887,2
271,A,G,47390,47705.278,1,47390,,ACEG,307.278,0,47697.278,3.4142
272,F,B,42545,42733,1,42545,,FDB,180,0,42725,2
273,B,H,41041,41201,1,41103,,BH,90,62,41131,1
274,C,G,36541,36729,1,36541,,CEG,180,0,36721,2
275,J,D,25579,25767,1,25579,,JID,180,0,25759,2
276,G,B,67710,68078,1,67710,,GECHB,360,0,68070,4
277,D,E,55529,55807,1,55619,,DIE,180,90,55709,2
278,C,J,31866,32153,1,31866,,CHIJ,270,0,32136,3
279,E,A,66436,66661.278,1,66436,,ECA,217.278,0,66653.278,2.4142
280,F,I,79753,79947,1,79759,,FDI,180,6,79933,2
281,E,D,70385,70573,1,70385,,EID,180,0,70565,2
282,H,F,40318,40596,1,40318,,HBDF,270,0,40588,3
283,F,B,49545,49733,1,49545,,FDB,180,0,49725,2
284,I,B,25855,26048,1,25855,,IHB,180,0,26035,2
285,B,E,86052,86330,1,86052,,BHCE,270,0,86322,3
286,I,B,47161,47349,1,47161,,IHB,180,0,47341,2
287,C,J,43313,43591,1,43313,,CHIJ,270,0,43583,3
288,F,H,22011,22290,1,22011,,FDBH,270,0,22281,3
289,H,B,38078,38176,1,38078,,HB,90,0,38168,1
290,E,I,52867,52965,1,52867,,EI,90,0,52957,1
291,I,C,56028,56216,1,56028,,IHC,180,0,56208,2
292,A,C,35898,36033.278,1,35898,,AC,127.27799999999999,0,36025.278,1.4142
293,H,E,41233,41421,1,41233,,HCE,180,0,41413,2
294,I,D,80589,80687,1,80589,,ID,90,0,80679,1
295,H,J,39897,40085,1,39897,,HIJ,180,0,40077,2
296,B,A,46193,46328.278,1,46193,,BA,127.27799999999999,0,46320.278,1.4142
297,H,F,50952,51230,1,50952,,HBDF,270,0,51222,3
298,B,A,28853,29103.278,1,28968,,BA,127.27799999999999,115,28980.278,1.4142
299,A,D,45090,45405.278,1,45180,,ABD,217.278,90,45307.278,2.4142
300,B,A,66989,67124.278,1,66989,,BA,127.27799999999999,0,67116.278,1.4142
301,C,E,48788,48886,1,48788,,CE,90,0,48878,1
302,J,G,72329,72427,1,72329,,JG,90,0,72419,1
303,G,J,55162,55260,1,55162,,GJ,90,0,55252,1
304,H,G,60044,60412,1,60134,,HCEG,270,90,60314,3
305,H,E,70398,70633,1,70444,,HCE,180,46,70578,2
306,B,J,33127,33462,1,33179,,BHIJ,270,52,33397,3
307,H,E,83052,83240,1,83052,,HCE,180,0,83232,2
308,C,I,66831,67019,1,66831,,CHI,180,0,67011,2
309,G,B,83996,84364,1,83996,,GECHB,360,0,84356,4
310,F,D,38793,38891,1,38793,,FD,90,0,38883,1
311,B,I,22413,22601,1,22413,,BHI,180,0,22593,2
312,G,H,41280,41558,1,41280,,GECH,270,0,41550,3
313,J,D,55592,55780,1,55592,,JID,180,0,55772,2
314,G,A,39300,39615.278,1,39300,,GECA,307.278,0,39607.278,3.4142
315,D,B,83003,83104,1,83003,,DB,90,0,83093,1
316,J,A,72396,72674,1,72396,,JIHA,270,0,72666,3
317,J,C,43182,43460,1,43182,,JIHC,270,0,43452,3
318,A,J,28660,28938,1,28660,,AHIJ,270,0,28930,3
319,D,H,48682,48875,1,48687,,DBH,180,5,48862,2
320,B,A,38457,38592.278,1,38457,,BA,127.27799999999999,0,38584.278,1.4142
321,D,G,37873,38151,1,37873,,DFJG,270,0,38143,3
322,I,F,74801,74989,1,74801,,IDF,180,0,74981,2
323,F,E,33393,33671,1,33393,,FDIE,270,0,33663,3
324,B,C,72694,72882,1,72694,,BHC,180,0,72874,2
325,F,H,77607,77885,1,77607,,FDBH,270,0,77877,3
326,B,D,45291,45389,1,45291,,BD,90,0,45381,1
327,G,H,80082,80360,1,80082,,GECH,270,0,80352,3
328,D,A,45868,46096.278,1,45868,,DBA,217.278,0,46085.278,2.4142
329,F,G,74170,74358,1,74170,,FJG,180,0,74350,2
330,B,D,79913,80013.55600000001,1,79913,,BD,90,0,80003,1
331,F,A,74820,75135.278,1,74820,,FDBA,307.278,0,75127.278,3.4142
332,E,G,44179,44277,1,44179,,EG,90,0,44269,1
333,E,D,63058,63246,1,63058,,EID,180,0,63238,2
334,F,E,83193,83471,1,83193,,FDIE,270,0,83463,3
335,E,J,32484,32672,1,32484,,EIJ,180,0,32664,2
336,D,J,27716,27947,1,27759,,DFJ,180,43,27896,2
337,A,I,28759,29077,1,28886.278,,AHI,180,127.27799999999843,28939,2
338,I,B,34365,34553,1,34365,,IHB,180,0,34545,2
339,A,H,50106,50204,1,50106,,AH,90,0,50196,1
340,D,B,68434,68532,1,68434,,DB,90,0,68524,1
341,E,H,52247,52435,1,52247,,ECH,180,0,52427,2
342,C,A,55344,55479.278,1,55344,,CA,127.27799999999999,0,55471.278,1.4142
343,F,J,58790,58888,1,58790,,FJ,90,0,58880,1
344,F,G,35677,35865,1,35677,,FJG,180,0,35857,2
345,J,C,35844,36128,1,35844,,JIHC,270,0,36114,3
346,D,C,50608,50975,1,50697,,DBHC,270,89,50878,3
347,B,C,69950,70138,1,69950,,BHC,180,0,70130,2
348,I,H,62078,62176,1,62078,,IH,90,0,62168,1
349,G,D,85334,85612,1,85334,,GEID,270,0,85604,3
350,H,A,30013,30111,1,30013,,HA,90,0,30103,1
351,J,B,56790,57068,1,56790,,JIHB,270,0,57060,3
352,B,D,43802,43940,1,43842,,BD,90,40,43892,1
353,A,J,27644,27931.278,1,27653.278,,AHIJ,270,9.277999999998428,27914,3
354,E,J,83418,83606,1,83418,,EIJ,180,0,83598,2
355,G,C,68640,68828,1,68640,,GEC,180,0,68820,2
356,A,D,85533,85758.278,1,85533,,ABD,217.278,0,85750.278,2.4142
357,C,J,52377,52655,1,52377,,CHIJ,270,0,52647,3
358,C,E,58923,59026,1,58928,,CE,90,5,59013,1
359,B,D,75829,75927,1,75829,,BD,90,0,75919,1
360,G,E,51085,51183,1,51085,,GE,90,0,51175,1
361,F,D,40692,40790,1,40692,,FD,90,0,40782,1
362,F,B,38082,38270,1,38082,,FDB,180,0,38262,2
363,A,F,51972,52377.278,1,52062,,ABDF,307.278,90,52279.278,3.4142
364,F,B,82184,82372,1,82184,,FDB,180,0,82364,2
365,G,F,61047,61235,1,61047,,GJF,180,0,61227,2
366,D,H,36780,36968,1,36780,,DBH,180,0,36960,2
367,B,E,79592,79870,1,79592,,BHCE,270,0,79862,3
368,G,E,44768,44866,1,44768,,GE,90,0,44858,1
369,G,B,24528,24896,1,24528,,GECHB,360,0,24888,4
370,F,G,68071,68259,1,68071,,FJG,180,0,68251,2
371,H,G,50032,50400,1,50122,,HCEG,270,90,50302,3
372,G,J,46971,47069,1,46971,,GJ,90,0,47061,1
373,J,G,78948,79046,1,78948,,JG,90,0,79038,1
374,D,E,78356,78544,1,78356,,DIE,180,0,78536,2
375,F,A,83607,83922.278,1,83607,,FDBA,307.278,0,83914.278,3.4142
376,J,F,61621,61719,1,61621,,JF,90,0,61711,1
377,C,D,85434,85712,1,85434,,CHBD,270,0,85704,3
378,F,A,46349,46664.278,1,46349,,FDBA,307.278,0,46656.278,3.4142
379,J,F,48034,48132,1,48034,,JF,90,0,48124,1
380,I,G,61440,61628,1,61440,,IJG,180,0,61620,2
381,I,B,69192,69380,1,69192,,IHB,180,0,69372,2
382,A,D,34281,34565.278,1,34340,,ABD,217.278,59,34498.278,2.4142
383,B,A,28431,28642.278,1,28507,,BA,127.27799999999999,76,28558.278,1.4142
384,D,G,48251,48529,1,48251,,DFJG,270,0,48521,3
385,J,A,73877,74160,1,73877,,JIHA,270,0,74147,3
386,D,J,31478,31666,1,31478,,DFJ,180,0,31658,2
387,F,H,39631,39956,1,39678,,FDBH,270,47,39901,3
388,D,G,84320,84598,1,84320,,DFJG,270,0,84590,3
389,A,D,68125,68350.278,1,68125,,ABD,217.278,0,68342.278,2.4142
390,E,J,28642,28830,1,28642,,EIJ,180,0,28822,2
391,I,C,58057,58245,1,58057,,IHC,180,0,58237,2
392,C,D,36183,36461,1,36183,,CHBD,270,0,36453,3
393,I,B,71203,71393,1,71203,,IHB,180,0,71383,2
394,H,A,48360,48458,1,48360,,HA,90,0,48450,1
395,B,I,74715,74903,1,74715,,BHI,180,0,74895,2
396,F,J,75590,75763,1,75665,,FJ,90,75,75680,1
397,B,I,49917,50195,1,50007,,BHI,180,90,50097,2
398,F,E,47634,47912,1,47634,,FDIE,270,0,47904,3
399,G,A,57974,58289.278,1,57974,,GECA,307.278,0,58281.278,3.4142
400,F,B,41237,41457,1,41269,,FDB,180,32,41417,2
401,B,I,74565,74753,1,74565,,BHI,180,0,74745,2
402,H,B,70545,70735,1,70635,,HB,90,90,70635,1
403,J,D,65481,65669,1,65481,,JID,180,0,65661,2
404,F,B,80254,80496,1,80308,,FDB,180,54,80434,2
405,B,C,67068,67346,1,67158,,BHC,180,90,67248,2
406,A,E,43795,44020.278,1,43795,,ACE,217.278,0,44012.278,2.4142
407,B,E,58126,58494,1,58216,,BHCE,270,90,58396,3
408,A,G,21904,22263.555999999997,1,21948.278,,ACEG,307.278,44.27799999999843,22211.278,3.4142
409,J,E,58887,59075,1,58887,,JIE,180,0,59067,2
410,H,D,25626,25814,1,25626,,HBD,180,0,25806,2
411,I,H,85595,85694,1,85595,,IH,90,0,85685,1
412,F,D,40907,41054,1,40952,,FD,90,45,40997,1
413,A,I,72644,72832,1,72644,,AHI,180,0,72824,2
414,A,H,31611,31709,1,31611,,AH,90,0,31701,1
415,J,F,52932,53120,1,53022,,JF,90,90,53022,1
416,G,A,54042,54357.278,1,54042,,GECA,307.278,0,54349.278,3.4142
417,F,D,22593,22787,1,22689,,FD,90,96,22683,1
418,H,C,50062,50250,1,50152,,HC,90,90,50152,1
419,C,E,70983,71081,1,70983,,CE,90,0,71073,1
420,C,B,28779,28968,1,28779,,CHB,180,0,28959,2
421,J,D,85966,86154,1,85966,,JID,180,0,86146,2
422,D,H,46220,46408,1,46220,,DBH,180,0,46400,2
423,G,F,45949,46137,1,45949,,GJF,180,0,46129,2
