pid,arrival_stop,destination_stop,arrival_time,destination_time,distance,pod_id,pod_arrival_time,pod_current_loc,travel_distance,waiting_time,pod_final_time,empty_km,nonempty_km
174,D,C,28727,28997,3.0,8,28727,D,0,0,29001.0,0,3.0
165,H,I,28832,28922,1.0,6,28832,H,0,0,28926.0,0,1.0
243,E,D,28864,29044,2.0,18,28864,E,0,0,29048.0,0,2.0
224,F,G,28949,29129,2.0,1,28949,F,0,0,29133.0,0,2.0
195,E,H,29034,29214,2.0,19,29034,E,0,0,29218.0,0,2.0
341,H,A,29424,29514,1.0,19,29424,H,0,0,29518.0,0,1.0
352,D,I,29588,29678,1.0,10,29588,D,0,0,29682.0,0,1.0
31,C,E,29635,29725,1.0,2,29635,C,0,0,29729.0,0,1.0
386,G,J,29819,29909,1.0,16,29819,G,0,0,29913.0,0,1.0
314,J,I,29950,30040,1.0,11,29950,J,0,0,30044.0,0,1.0
112,E,I,30048,30138,1.0,2,30048,E,0,0,30142.0,0,1.0
160,A,G,30239,30546,3.4142,5,30239,A,0,0,30550.278,0,3.4142
35,G,B,30308,30668,4.0,1,30308,G,0,0,30672.0,0,4.0
121,J,F,30483,30573,1.0,14,30483,J,0,0,30577.0,0,1.0
52,C,A,30543,30670,1.4142,9,30543,C,0,0,30674.278,0,1.4142
11,F,A,30665,30972,3.4142,12,30665,F,0,0,30976.278,0,3.4142
196,G,B,30868,31228,4.0,5,30868,G,0,0,31232.0,0,4.0
105,F,D,30971,31061,1.0,13,30971,F,0,0,31065.0,0,1.0
369,G,I,31035,31215,2.0,20,31035,G,0,0,31219.0,0,2.0
350,I,D,31458,31548,1.0,0,31458,I,0,0,31552.0,0,1.0
361,D,A,31669,31886,2.4142,18,31669,D,0,0,31890.278,0,2.4142
167,B,J,31861,32131,3.0,1,31861,B,0,0,32135.0,0,3.0
184,G,H,32112,32382,3.0,21,32112,G,0,0,32386.0,0,3.0
264,D,G,32390,32660,3.0,13,32390,D,0,0,32664.0,0,3.0
23,A,G,32586,32893,3.4142,4,32586,A,0,0,32897.278,0,3.4142
37,J,F,32848,32938,1.0,15,32848,J,0,0,32942.0,0,1.0
223,C,A,33107,33234,1.4142,8,33107,C,0,0,33238.278,0,1.4142
163,J,G,33115,33205,1.0,3,33115,J,0,0,33209.0,0,1.0
222,C,B,33325,33505,2.0,22,33325,C,0,0,33509.0,0,2.0
277,J,A,33523,33793,3.0,16,33523,J,0,0,33797.0,0,3.0
284,C,J,34265,34535,3.0,23,34265,C,0,0,34539.0,0,3.0
148,D,B,34287,34377,1.0,0,34287,D,0,0,34381.0,0,1.0
346,D,B,34701,34791,1.0,24,34701,D,0,0,34795.0,0,1.0
203,E,J,34885,35065,2.0,25,34885,E,0,0,35069.0,0,2.0
59,I,G,34907,35087,2.0,6,34907,I,0,0,35091.0,0,2.0
340,G,E,34918,35008,1.0,13,34918,G,0,0,35012.0,0,1.0
169,B,A,35250,35377,1.4142,5,35250,B,0,0,35381.278,0,1.4142
157,H,B,35412,35502,1.0,21,35412,H,0,0,35506.0,0,1.0
47,F,I,35535,35715,2.0,7,35535,F,0,0,35719.0,0,2.0
1,F,A,35659,35966,3.4142,14,35659,F,0,0,35970.278,0,3.4142
4,I,E,35732,35822,1.0,10,35732,I,0,0,35826.0,0,1.0
150,F,E,35775,36045,3.0,15,35775,F,0,0,36049.0,0,3.0
55,H,D,35870,36050,2.0,26,35870,H,0,0,36054.0,0,2.0
221,E,B,35874,36144,3.0,13,35874,E,0,0,36148.0,0,3.0
263,E,H,36394,36574,2.0,10,36394,E,0,0,36578.0,0,2.0
171,J,D,36397,36577,2.0,1,36397,J,0,0,36581.0,0,2.0
238,I,B,37334,37514,2.0,11,37334,I,0,0,37518.0,0,2.0
260,B,E,37390,37660,3.0,22,37390,B,0,0,37664.0,0,3.0
44,G,A,37883,38190,3.4142,4,37883,G,0,0,38194.278,0,3.4142
65,C,E,37967,38057,1.0,27,37967,C,0,0,38061.0,0,1.0
61,F,E,38030,38300,3.0,28,38030,F,0,0,38304.0,0,3.0
320,A,G,38344,38651,3.4142,17,38344,A,0,0,38655.278,0,3.4142
345,G,B,38511,38871,4.0,3,38511,G,0,0,38875.0,0,4.0
338,E,F,38537,38807,3.0,15,38537,E,0,0,38811.0,0,3.0
213,A,I,38808,38988,2.0,19,38808,A,0,0,38992.0,0,2.0
175,J,F,39190,39280,1.0,23,39190,J,0,0,39284.0,0,1.0
377,A,H,39302,39392,1.0,9,39302,A,0,0,39396.0,0,1.0
265,C,E,39771,39861,1.0,29,39771,C,0,0,39865.0,0,1.0
125,I,J,39948,40038,1.0,2,39948,I,0,0,40042.0,0,1.0
298,J,A,39951,40221,3.0,25,39951,J,0,0,40225.0,0,3.0
281,F,G,40155,40335,2.0,15,40155,F,0,0,40339.0,0,2.0
73,F,D,40241,40331,1.0,23,40241,F,0,0,40335.0,0,1.0
48,I,H,40332,40422,1.0,20,40332,I,0,0,40426.0,0,1.0
24,B,E,40376,40646,3.0,0,40376,B,0,0,40650.0,0,3.0
10,E,G,40653,40743,1.0,22,40653,E,0,0,40747.0,0,1.0
334,A,B,40872,40999,1.4142,12,40872,A,0,0,41003.278,0,1.4142
330,F,B,40897,41077,2.0,30,40897,F,0,0,41081.0,0,2.0
137,E,F,41283,41553,3.0,27,41283,E,0,0,41557.0,0,3.0
2,D,A,41581,41798,2.4142,26,41581,D,0,0,41802.278,0,2.4142
120,D,G,41697,41967,3.0,1,41697,D,0,0,41971.0,0,3.0
168,C,G,41968,42148,2.0,31,41968,C,0,0,42152.0,0,2.0
68,C,J,42427,42697,3.0,32,42427,C,0,0,42701.0,0,3.0
262,A,G,42501,42808,3.4142,18,42501,A,0,0,42812.278,0,3.4142
384,A,H,42588,42678,1.0,8,42588,A,0,0,42682.0,0,1.0
310,A,H,42728,42818,1.0,16,42728,A,0,0,42822.0,0,1.0
145,C,I,43113,43293,2.0,33,43113,C,0,0,43297.0,0,2.0
366,C,A,43321,43448,1.4142,34,43321,C,0,0,43452.278,0,1.4142
225,A,E,43515,43732,2.4142,5,43515,A,0,0,43736.278,0,2.4142
296,B,H,43789,43879,1.0,24,43789,B,0,0,43883.0,0,1.0
69,J,H,44485,44665,2.0,2,44485,J,0,0,44669.0,0,2.0
34,H,A,44684,44774,1.0,10,44684,H,0,0,44778.0,0,1.0
274,C,D,44920,45190,3.0,35,44920,C,0,0,45194.0,0,3.0
180,G,A,44966,45273,3.4142,6,44966,G,0,0,45277.278,0,3.4142
42,C,H,45028,45118,1.0,36,45028,C,0,0,45122.0,0,1.0
309,C,B,45350,45530,2.0,37,45350,C,0,0,45534.0,0,2.0
50,E,F,45351,45621,3.0,28,45351,E,0,0,45625.0,0,3.0
257,A,H,45407,45497,1.0,14,45407,A,0,0,45501.0,0,1.0
75,I,J,45437,45527,1.0,7,45437,I,0,0,45531.0,0,1.0
335,F,B,45516,45696,2.0,27,45516,F,0,0,45700.0,0,2.0
231,F,C,45645,46005,4.0,28,45645,F,0,0,46009.0,0,4.0
385,H,A,45775,45865,1.0,9,45775,H,0,0,45869.0,0,1.0
271,J,I,45822,45912,1.0,32,45822,J,0,0,45916.0,0,1.0
354,G,J,46046,46136,1.0,17,46046,G,0,0,46140.0,0,1.0
176,B,A,46135,46262,1.4142,21,46135,B,0,0,46266.278,0,1.4142
317,C,F,46175,46535,4.0,28,46175,C,0,0,46539.0,0,4.0
129,D,H,46492,46672,2.0,23,46492,D,0,0,46676.0,0,2.0
388,H,A,46575,46665,1.0,20,46575,H,0,0,46669.0,0,1.0
70,A,D,46624,46841,2.4142,4,46624,A,0,0,46845.278,0,2.4142
276,I,C,46737,46917,2.0,19,46737,I,0,0,46921.0,0,2.0
336,F,I,47056,47236,2.0,28,47056,F,0,0,47240.0,0,2.0
305,I,G,47181,47361,2.0,33,47181,I,0,0,47365.0,0,2.0
114,F,J,47340,47430,1.0,38,47340,F,0,0,47434.0,0,1.0
101,J,A,47511,47781,3.0,7,47511,J,0,0,47785.0,0,3.0
267,A,B,47574,47701,1.4142,25,47574,A,0,0,47705.278,0,1.4142
329,E,J,47680,47860,2.0,29,47680,E,0,0,47864.0,0,2.0
362,A,B,47692,47819,1.4142,26,47692,A,0,0,47823.278,0,1.4142
144,C,J,48050,48320,3.0,19,48050,C,0,0,48324.0,0,3.0
299,A,F,48248,48555,3.4142,34,48248,A,0,0,48559.278,0,3.4142
371,F,H,48408,48678,3.0,39,48408,F,0,0,48682.0,0,3.0
229,F,I,48555,48735,2.0,40,48555,F,0,0,48739.0,0,2.0
295,G,F,48581,48761,2.0,15,48581,G,0,0,48765.0,0,2.0
110,J,F,48921,49011,1.0,17,48921,J,0,0,49015.0,0,1.0
134,B,D,48926,49016,1.0,13,48926,B,0,0,49020.0,0,1.0
142,F,H,49469,49739,3.0,34,49469,F,0,0,49743.0,0,3.0
239,B,G,49622,49982,4.0,11,49622,B,0,0,49986.0,0,4.0
241,E,A,49669,49886,2.4142,0,49669,E,0,0,49890.278,0,2.4142
376,B,C,49704,49884,2.0,3,49704,B,0,0,49888.0,0,2.0
237,J,G,49724,49814,1.0,38,49724,J,0,0,49818.0,0,1.0
215,I,F,50269,50449,2.0,32,50269,I,0,0,50453.0,0,2.0
333,E,G,50308,50398,1.0,5,50308,E,0,0,50402.0,0,1.0
83,B,E,50330,50600,3.0,12,50330,B,0,0,50604.0,0,3.0
193,I,D,50390,50480,1.0,28,50390,I,0,0,50484.0,0,1.0
19,J,H,50547,50727,2.0,29,50547,J,0,0,50731.0,0,2.0
152,G,J,50754,50844,1.0,22,50754,G,0,0,50848.0,0,1.0
348,B,C,50766,50946,2.0,30,50766,B,0,0,50950.0,0,2.0
344,C,D,50821,51091,3.0,3,50821,C,0,0,51095.0,0,3.0
189,D,E,50885,51065,2.0,35,50885,D,0,0,51069.0,0,2.0
205,C,G,51177,51357,2.0,30,51177,C,0,0,51361.0,0,2.0
355,I,E,51800,51890,1.0,40,51800,I,0,0,51894.0,0,1.0
79,H,B,51981,52071,1.0,8,51981,H,0,0,52075.0,0,1.0
20,E,A,52096,52313,2.4142,12,52096,E,0,0,52317.278,0,2.4142
323,H,F,52260,52530,3.0,16,52260,H,0,0,52534.0,0,3.0
108,I,D,52307,52397,1.0,41,52307,I,0,0,52401.0,0,1.0
188,G,H,52548,52818,3.0,1,52548,G,0,0,52822.0,0,3.0
30,D,I,52829,52919,1.0,4,52829,D,0,0,52923.0,0,1.0
343,A,G,53480,53787,3.4142,10,53480,A,0,0,53791.278,0,3.4142
207,J,B,53802,54072,3.0,19,53802,J,0,0,54076.0,0,3.0
379,J,C,54034,54304,3.0,22,54034,J,0,0,54308.0,0,3.0
234,F,H,54050,54320,3.0,15,54050,F,0,0,54324.0,0,3.0
45,E,B,54139,54409,3.0,35,54139,E,0,0,54413.0,0,3.0
26,G,E,54166,54256,1.0,31,54166,G,0,0,54260.0,0,1.0
383,I,B,54342,54522,2.0,4,54342,I,0,0,54526.0,0,2.0
347,C,B,54386,54566,2.0,22,54386,C,0,0,54570.0,0,2.0
279,A,F,54441,54748,3.4142,6,54441,A,0,0,54752.278,0,3.4142
140,A,D,54463,54680,2.4142,9,54463,A,0,0,54684.278,0,2.4142
33,H,C,54692,54782,1.0,24,54692,H,0,0,54786.0,0,1.0
291,J,C,54717,54987,3.0,42,54717,J,0,0,54991.0,0,3.0
292,C,F,54763,55123,4.0,43,54763,C,0,0,55127.0,0,4.0
29,G,H,54925,55195,3.0,18,54925,G,0,0,55199.0,0,3.0
249,G,E,55047,55137,1.0,33,55047,G,0,0,55141.0,0,1.0
76,F,I,55144,55324,2.0,17,55144,F,0,0,55328.0,0,2.0
268,I,H,55167,55257,1.0,44,55167,I,0,0,55261.0,0,1.0
62,I,B,55189,55369,2.0,45,55189,I,0,0,55373.0,0,2.0
288,J,G,55202,55292,1.0,46,55202,J,0,0,55296.0,0,1.0
287,A,J,55872,56142,3.0,21,55872,A,0,0,56146.0,0,3.0
151,G,I,56077,56257,2.0,38,56077,G,0,0,56261.0,0,2.0
8,C,G,56092,56272,2.0,24,56092,C,0,0,56276.0,0,2.0
349,E,J,56224,56404,2.0,40,56224,E,0,0,56408.0,0,2.0
72,F,H,56398,56668,3.0,32,56398,F,0,0,56672.0,0,3.0
82,I,C,56449,56629,2.0,17,56449,I,0,0,56633.0,0,2.0
103,F,J,56686,56776,1.0,16,56686,F,0,0,56780.0,0,1.0
306,H,G,56694,56964,3.0,2,56694,H,0,0,56968.0,0,3.0
38,D,A,56749,56966,2.4142,13,56749,D,0,0,56970.278,0,2.4142
282,C,F,56814,57174,4.0,42,56814,C,0,0,57178.0,0,4.0
17,C,H,57149,57239,1.0,17,57149,C,0,0,57243.0,0,1.0
367,D,G,57161,57431,3.0,28,57161,D,0,0,57435.0,0,3.0
3,E,C,57408,57498,1.0,31,57408,E,0,0,57502.0,0,1.0
358,B,G,57474,57834,4.0,37,57474,B,0,0,57838.0,0,4.0
109,G,E,57870,57960,1.0,11,57870,G,0,0,57964.0,0,1.0
54,G,C,57895,58075,2.0,5,57895,G,0,0,58079.0,0,2.0
339,G,D,57958,58228,3.0,30,57958,G,0,0,58232.0,0,3.0
307,B,C,58023,58203,2.0,27,58023,B,0,0,58207.0,0,2.0
28,J,A,58093,58363,3.0,21,58093,J,0,0,58367.0,0,3.0
138,A,D,58134,58351,2.4142,20,58134,A,0,0,58355.278,0,2.4142
364,F,H,58310,58580,3.0,6,58310,F,0,0,58584.0,0,3.0
240,G,A,58656,58963,3.4142,10,58656,G,0,0,58967.278,0,3.4142
131,H,I,59042,59132,1.0,36,59042,H,0,0,59136.0,0,1.0
153,J,I,59662,59752,1.0,40,59662,J,0,0,59756.0,0,1.0
87,J,H,59900,60080,2.0,16,59900,J,0,0,60084.0,0,2.0
302,A,J,60198,60468,3.0,7,60198,A,0,0,60472.0,0,3.0
360,H,D,60364,60544,2.0,14,60364,H,0,0,60548.0,0,2.0
81,H,I,60432,60522,1.0,23,60432,H,0,0,60526.0,0,1.0
232,H,C,60612,60702,1.0,39,60612,H,0,0,60706.0,0,1.0
269,C,B,60741,60921,2.0,31,60741,C,0,0,60925.0,0,2.0
368,F,G,61173,61353,2.0,43,61173,F,0,0,61357.0,0,2.0
337,B,J,61195,61465,3.0,25,61195,B,0,0,61469.0,0,3.0
100,D,G,61340,61610,3.0,3,61340,D,0,0,61614.0,0,3.0
261,F,A,61356,61663,3.4142,42,61356,F,0,0,61667.278,0,3.4142
318,I,G,61432,61612,2.0,38,61432,I,0,0,61616.0,0,2.0
115,J,G,61540,61630,1.0,7,61540,J,0,0,61634.0,0,1.0
91,G,I,61608,61788,2.0,46,61608,G,0,0,61792.0,0,2.0
324,A,J,61642,61912,3.0,0,61642,A,0,0,61916.0,0,3.0
392,I,A,61683,61863,2.0,36,61683,I,0,0,61867.0,0,2.0
146,A,D,61758,61975,2.4142,12,61758,A,0,0,61979.278,0,2.4142
206,I,E,61796,61886,1.0,40,61796,I,0,0,61890.0,0,1.0
66,A,B,62159,62286,1.4142,13,62159,A,0,0,62290.278,0,1.4142
113,C,H,62192,62282,1.0,5,62192,C,0,0,62286.0,0,1.0
327,G,H,62411,62681,3.0,24,62411,G,0,0,62685.0,0,3.0
156,J,F,62477,62567,1.0,25,62477,J,0,0,62571.0,0,1.0
58,G,C,62480,62660,2.0,2,62480,G,0,0,62664.0,0,2.0
219,E,H,62618,62798,2.0,33,62618,E,0,0,62802.0,0,2.0
255,F,J,62881,62971,1.0,25,62881,F,0,0,62975.0,0,1.0
60,B,A,62975,63102,1.4142,26,62975,B,0,0,63106.278,0,1.4142
102,J,H,63041,63221,2.0,0,63041,J,0,0,63225.0,0,2.0
313,B,D,63368,63458,1.0,8,63368,B,0,0,63462.0,0,1.0
312,A,J,63621,63891,3.0,21,63621,A,0,0,63895.0,0,3.0
162,G,A,63843,64150,3.4142,28,63843,G,0,0,64154.278,0,3.4142
259,B,G,64112,64472,4.0,19,64112,B,0,0,64476.0,0,4.0
328,G,J,64360,64450,1.0,37,64360,G,0,0,64454.0,0,1.0
6,B,G,64457,64817,4.0,35,64457,B,0,0,64821.0,0,4.0
123,E,B,64548,64818,3.0,11,64548,E,0,0,64822.0,0,3.0
332,H,E,64585,64765,2.0,34,64585,H,0,0,64769.0,0,2.0
248,I,H,64587,64677,1.0,23,64587,I,0,0,64681.0,0,1.0
273,C,B,64670,64850,2.0,27,64670,C,0,0,64854.0,0,2.0
185,A,D,64677,64894,2.4142,10,64677,A,0,0,64898.278,0,2.4142
214,J,F,64700,64790,1.0,25,64700,J,0,0,64794.0,0,1.0
46,G,D,64715,64985,3.0,43,64715,G,0,0,64989.0,0,3.0
86,A,D,64730,64947,2.4142,42,64730,A,0,0,64951.278,0,2.4142
84,D,C,65222,65492,3.0,41,65222,D,0,0,65496.0,0,3.0
93,I,G,65364,65544,2.0,46,65364,I,0,0,65548.0,0,2.0
143,E,A,65470,65687,2.4142,40,65470,E,0,0,65691.278,0,2.4142
311,C,I,65512,65692,2.0,39,65512,C,0,0,65696.0,0,2.0
389,D,C,66139,66409,3.0,9,66139,D,0,0,66413.0,0,3.0
173,G,J,66242,66332,1.0,3,66242,G,0,0,66336.0,0,1.0
97,F,J,66265,66355,1.0,25,66265,F,0,0,66359.0,0,1.0
74,F,H,66338,66608,3.0,47,66338,F,0,0,66612.0,0,3.0
118,D,C,66991,67261,3.0,30,66991,D,0,0,67265.0,0,3.0
357,J,F,67034,67124,1.0,21,67034,J,0,0,67128.0,0,1.0
319,C,A,67475,67602,1.4142,2,67475,C,0,0,67606.278,0,1.4142
321,E,B,67790,68060,3.0,34,67790,E,0,0,68064.0,0,3.0
204,B,H,67892,67982,1.0,4,67892,B,0,0,67986.0,0,1.0
99,G,J,68002,68092,1.0,38,68002,G,0,0,68096.0,0,1.0
67,A,D,68019,68236,2.4142,36,68019,A,0,0,68240.278,0,2.4142
217,I,C,68207,68387,2.0,39,68207,I,0,0,68391.0,0,2.0
141,E,J,68291,68471,2.0,48,68291,E,0,0,68475.0,0,2.0
331,G,I,68464,68644,2.0,7,68464,G,0,0,68648.0,0,2.0
258,A,J,68493,68763,3.0,26,68493,A,0,0,68767.0,0,3.0
325,G,C,68516,68696,2.0,19,68516,G,0,0,68700.0,0,2.0
210,F,H,68544,68814,3.0,21,68544,F,0,0,68818.0,0,3.0
181,A,F,68598,68905,3.4142,28,68598,A,0,0,68909.278,0,3.4142
7,D,H,68646,68826,2.0,20,68646,D,0,0,68830.0,0,2.0
119,H,A,68716,68806,1.0,29,68716,H,0,0,68810.0,0,1.0
178,J,E,68747,68927,2.0,37,68747,J,0,0,68931.0,0,2.0
177,D,C,68995,69265,3.0,14,68995,D,0,0,69269.0,0,3.0
363,C,G,69104,69284,2.0,41,69104,C,0,0,69288.0,0,2.0
133,E,A,69322,69539,2.4142,37,69322,E,0,0,69543.278,0,2.4142
378,H,B,69352,69442,1.0,1,69352,H,0,0,69446.0,0,1.0
278,C,I,69473,69653,2.0,9,69473,C,0,0,69657.0,0,2.0
191,H,G,69487,69757,3.0,15,69487,H,0,0,69761.0,0,3.0
9,I,F,69517,69697,2.0,7,69517,I,0,0,69701.0,0,2.0
14,J,G,69820,69910,1.0,3,69820,J,0,0,69914.0,0,1.0
186,D,C,70450,70720,3.0,12,70450,D,0,0,70724.0,0,3.0
12,B,J,70877,71147,3.0,22,70877,B,0,0,71151.0,0,3.0
300,C,A,70879,71006,1.4142,30,70879,C,0,0,71010.278,0,1.4142
164,H,C,71069,71159,1.0,18,71069,H,0,0,71163.0,0,1.0
53,G,B,71155,71515,4.0,35,71155,G,0,0,71519.0,0,4.0
390,F,H,71240,71510,3.0,28,71240,F,0,0,71514.0,0,3.0
107,A,G,71274,71581,3.4142,40,71274,A,0,0,71585.278,0,3.4142
254,F,I,71926,72106,2.0,7,71926,F,0,0,72110.0,0,2.0
209,G,B,72067,72427,4.0,46,72067,G,0,0,72431.0,0,4.0
220,B,C,72149,72329,2.0,45,72149,B,0,0,72333.0,0,2.0
233,H,C,72156,72246,1.0,44,72156,H,0,0,72250.0,0,1.0
303,G,J,72718,72808,1.0,41,72718,G,0,0,72812.0,0,1.0
200,J,H,72767,72947,2.0,25,72767,J,0,0,72951.0,0,2.0
63,G,J,72899,72989,1.0,15,72899,G,0,0,72993.0,0,1.0
5,A,G,73386,73693,3.4142,2,73386,A,0,0,73697.278,0,3.4142
297,J,H,73450,73630,2.0,38,73450,J,0,0,73634.0,0,2.0
128,A,E,73705,73922,2.4142,29,73705,A,0,0,73926.278,0,2.4142
90,H,E,74005,74185,2.0,32,74005,H,0,0,74189.0,0,2.0
372,E,D,74130,74310,2.0,29,74130,E,0,0,74314.0,0,2.0
36,J,A,74384,74654,3.0,48,74384,J,0,0,74658.0,0,3.0
212,H,C,74498,74588,1.0,17,74498,H,0,0,74592.0,0,1.0
117,A,B,74551,74678,1.4142,37,74551,A,0,0,74682.278,0,1.4142
370,I,H,75423,75513,1.0,9,75423,I,0,0,75517.0,0,1.0
201,A,J,75926,76196,3.0,30,75926,A,0,0,76200.0,0,3.0
27,F,B,76128,76308,2.0,49,76128,F,0,0,76312.0,0,2.0
202,B,E,76536,76806,3.0,31,76536,B,0,0,76810.0,0,3.0
170,C,B,76559,76739,2.0,39,76559,C,0,0,76743.0,0,2.0
116,C,D,76830,77100,3.0,19,76830,C,0,0,77104.0,0,3.0
56,D,E,77082,77262,2.0,8,77082,D,0,0,77266.0,0,2.0
381,H,E,77284,77464,2.0,6,77284,H,0,0,77468.0,0,2.0
94,J,C,77457,77727,3.0,26,77457,J,0,0,77731.0,0,3.0
88,C,H,77460,77550,1.0,14,77460,C,0,0,77554.0,0,1.0
359,J,H,77567,77747,2.0,22,77567,J,0,0,77751.0,0,2.0
283,J,D,77656,77836,2.0,41,77656,J,0,0,77840.0,0,2.0
290,I,A,77865,78045,2.0,7,77865,I,0,0,78049.0,0,2.0
294,G,A,78053,78360,3.4142,3,78053,G,0,0,78364.278,0,3.4142
199,H,A,78061,78151,1.0,16,78061,H,0,0,78155.0,0,1.0
374,D,E,78266,78446,2.0,10,78266,D,0,0,78450.0,0,2.0
266,B,I,78275,78455,2.0,13,78275,B,0,0,78459.0,0,2.0
182,J,G,78297,78387,1.0,15,78297,J,0,0,78391.0,0,1.0
111,G,D,78362,78632,3.0,40,78362,G,0,0,78636.0,0,3.0
280,G,I,78472,78652,2.0,2,78472,G,0,0,78656.0,0,2.0
192,I,C,78476,78656,2.0,13,78476,I,0,0,78660.0,0,2.0
308,G,C,78657,78837,2.0,15,78657,G,0,0,78841.0,0,2.0
132,E,A,78673,78890,2.4142,32,78673,E,0,0,78894.278,0,2.4142
286,J,D,78781,78961,2.0,30,78781,J,0,0,78965.0,0,2.0
124,F,C,78883,79243,4.0,50,78883,F,0,0,79247.0,0,4.0
251,D,E,78941,79121,2.0,42,78941,D,0,0,79125.0,0,2.0
41,G,I,79113,79293,2.0,51,79113,G,0,0,79297.0,0,2.0
172,A,C,79223,79350,1.4142,48,79223,A,0,0,79354.278,0,1.4142
57,H,F,79281,79551,3.0,5,79281,H,0,0,79555.0,0,3.0
356,D,H,79322,79502,2.0,43,79322,D,0,0,79506.0,0,2.0
285,E,D,79350,79530,2.0,31,79350,E,0,0,79534.0,0,2.0
380,F,D,79462,79552,1.0,52,79462,F,0,0,79556.0,0,1.0
230,E,H,79685,79865,2.0,8,79685,E,0,0,79869.0,0,2.0
96,J,G,79801,79891,1.0,53,79801,J,0,0,79895.0,0,1.0
51,H,J,80075,80255,2.0,24,80075,H,0,0,80259.0,0,2.0
49,J,A,80233,80503,3.0,54,80233,J,0,0,80507.0,0,3.0
250,H,I,80294,80384,1.0,33,80294,H,0,0,80388.0,0,1.0
275,F,B,80351,80531,2.0,5,80351,F,0,0,80535.0,0,2.0
39,E,F,80515,80785,3.0,6,80515,E,0,0,80789.0,0,3.0
92,J,D,80548,80728,2.0,24,80548,J,0,0,80732.0,0,2.0
127,H,J,80736,80916,2.0,0,80736,H,0,0,80920.0,0,2.0
218,J,F,80742,80832,1.0,55,80742,J,0,0,80836.0,0,1.0
252,G,H,81269,81539,3.0,53,81269,G,0,0,81543.0,0,3.0
22,J,F,81458,81548,1.0,0,81458,J,0,0,81552.0,0,1.0
13,D,G,81580,81850,3.0,36,81580,D,0,0,81854.0,0,3.0
18,F,B,81777,81957,2.0,6,81777,F,0,0,81961.0,0,2.0
235,H,G,82029,82299,3.0,23,82029,H,0,0,82303.0,0,3.0
301,C,H,82047,82137,1.0,12,82047,C,0,0,82141.0,0,1.0
85,B,J,82076,82346,3.0,11,82076,B,0,0,82350.0,0,3.0
