pid,arrival_stop,destination_stop,arrival_time,destination_time,distance,pod_id,pod_arrival_time,pod_current_loc,travel_distance,waiting_time,pod_final_time,empty_km,nonempty_km
1765,H,I,21616,21706,1.0,0,21616.0,H,0.0,0,21710.0,0.0,1.0
911,F,J,21635,21725,1.0,1,21635.0,F,0.0,0,21729.0,0.0,1.0
4025,G,B,21636,21996,4.0,2,21636.0,G,0.0,0,22000.0,0.0,4.0
1931,C,J,21654,21924,3.0,3,21654.0,C,0.0,0,21928.0,0.0,3.0
506,F,G,21659,21839,2.0,4,21659.0,F,0.0,0,21843.0,0.0,2.0
3061,J,G,21671,21761,1.0,5,21671.0,J,0.0,0,21765.0,0.0,1.0
1721,E,G,21672,21762,1.0,6,21672.0,E,0.0,0,21766.0,0.0,1.0
1558,C,E,21685,21775,1.0,7,21685.0,C,0.0,0,21779.0,0.0,1.0
2544,D,C,21690,21960,3.0,8,21690.0,D,0.0,0,21964.0,0.0,3.0
3179,C,I,21735,21915,2.0,9,21735.0,C,0.0,0,21919.0,0.0,2.0
2767,I,E,21738,21828,1.0,0,21738.0,I,0.0,0,21832.0,0.0,1.0
1326,A,B,21740,21867,1.4142,10,21740.0,A,0.0,0,21871.278,0.0,1.4142
2263,A,C,21745,21872,1.4142,11,21745.0,A,0.0,0,21876.278,0.0,1.4142
1820,E,B,21779,22049,3.0,7,21779.0,E,0.0,0,22053.0,0.0,3.0
136,B,E,21781,22051,3.0,12,21781.0,B,0.0,0,22055.0,0.0,3.0
2138,H,D,21822,22002,2.0,13,21822.0,H,0.0,0,22006.0,0.0,2.0
1863,I,E,21824,21914,1.0,14,21824.0,I,0.0,0,21918.0,0.0,1.0
1486,A,I,21825,22005,2.0,15,21825.0,A,0.0,0,22009.0,0.0,2.0
1742,E,D,21873,22053,2.0,0,21873.0,E,0.0,0,22057.0,0.0,2.0
287,B,D,21880,21970,1.0,10,21880.0,B,0.0,0,21974.0,0.0,1.0
10,J,H,21887,22067,2.0,1,21887.0,J,0.0,0,22071.0,0.0,2.0
3398,D,H,21890,22070,2.0,16,21890.0,D,0.0,0,22074.0,0.0,2.0
2649,F,H,21890,22160,3.0,17,21890.0,F,0.0,0,22164.0,0.0,3.0
2414,A,D,21891,22108,2.4142,18,21891.0,A,0.0,0,22112.278,0.0,2.4142
1799,A,G,21901,22208,3.4142,19,21901.0,A,0.0,0,22212.278,0.0,3.4142
1377,E,A,21919,22136,2.4142,14,21919.0,E,0.0,0,22140.278,0.0,2.4142
2272,A,H,21945,22035,1.0,20,21945.0,A,0.0,0,22039.0,0.0,1.0
842,G,J,21949,22039,1.0,5,21949.0,G,0.0,0,22043.0,0.0,1.0
2876,C,A,21960,22087,1.4142,11,21960.0,C,0.0,0,22091.278,0.0,1.4142
2060,H,E,21986,22166,2.0,21,21986.0,H,0.0,0,22170.0,0.0,2.0
3354,E,F,22015,22285,3.0,22,22015.0,E,0.0,0,22289.0,0.0,3.0
2749,J,B,22096,22366,3.0,3,22096.0,J,0.0,0,22370.0,0.0,3.0
2973,I,D,22141,22231,1.0,9,22141.0,I,0.0,0,22235.0,0.0,1.0
3107,A,G,22153,22460,3.4142,11,22153.0,A,0.0,0,22464.278,0.0,3.4142
379,G,H,22155,22425,3.0,6,22155.0,G,0.0,0,22429.0,0.0,3.0
3399,J,D,22160,22340,2.0,5,22160.0,J,0.0,0,22344.0,0.0,2.0
1222,H,C,22181,22271,1.0,20,22181.0,H,0.0,0,22275.0,0.0,1.0
1098,J,C,22182,22452,3.0,23,22182.0,J,0.0,0,22456.0,0.0,3.0
3444,B,I,22184,22364,2.0,2,22184.0,B,0.0,0,22368.0,0.0,2.0
1238,E,B,22190,22460,3.0,12,22190.0,E,0.0,0,22464.0,0.0,3.0
827,C,D,22215,22485,3.0,8,22215.0,C,0.0,0,22489.0,0.0,3.0
1635,I,C,22228,22408,2.0,15,22228.0,I,0.0,0,22412.0,0.0,2.0
552,D,F,22232,22322,1.0,10,22232.0,D,0.0,0,22326.0,0.0,1.0
2433,A,J,22276,22546,3.0,14,22276.0,A,0.0,0,22550.0,0.0,3.0
2002,F,E,22289,22559,3.0,22,22289.0,F,0.0,0,22563.0,0.0,3.0
3957,A,J,22376,22646,3.0,24,22376.0,A,0.0,0,22650.0,0.0,3.0
585,F,C,22402,22762,4.0,10,22402.0,F,0.0,0,22766.0,0.0,4.0
84,B,J,22404,22674,3.0,7,22404.0,B,0.0,0,22678.0,0.0,3.0
1141,J,H,22425,22605,2.0,25,22425.0,J,0.0,0,22609.0,0.0,2.0
541,B,I,22436,22616,2.0,3,22436.0,B,0.0,0,22620.0,0.0,2.0
2717,G,F,22452,22632,2.0,4,22452.0,G,0.0,0,22636.0,0.0,2.0
2680,G,C,22457,22637,2.0,19,22457.0,G,0.0,0,22641.0,0.0,2.0
2787,E,H,22459,22639,2.0,21,22459.0,E,0.0,0,22643.0,0.0,2.0
980,A,J,22477,22747,3.0,26,22477.0,A,0.0,0,22751.0,0.0,3.0
3497,D,A,22488,22705,2.4142,13,22488.0,D,0.0,0,22709.278,0.0,2.4142
1557,E,C,22498,22588,1.0,27,22498.0,E,0.0,0,22592.0,0.0,1.0
3785,I,B,22553,22733,2.0,2,22553.0,I,0.0,0,22737.0,0.0,2.0
2570,F,J,22564,22654,1.0,28,22564.0,F,0.0,0,22658.0,0.0,1.0
1466,C,E,22574,22664,1.0,20,22574.0,C,0.0,0,22668.0,0.0,1.0
1781,B,J,22576,22846,3.0,12,22576.0,B,0.0,0,22850.0,0.0,3.0
3807,F,B,22591,22771,2.0,29,22591.0,F,0.0,0,22775.0,0.0,2.0
3295,C,H,22598,22688,1.0,15,22598.0,C,0.0,0,22692.0,0.0,1.0
603,A,G,22607,22914,3.4142,30,22607.0,A,0.0,0,22918.278,0.0,3.4142
3305,I,G,22619,22799,2.0,31,22619.0,I,0.0,0,22803.0,0.0,2.0
1514,D,C,22630,22900,3.0,0,22630.0,D,0.0,0,22904.0,0.0,3.0
3483,C,I,22637,22817,2.0,23,22637.0,C,0.0,0,22821.0,0.0,2.0
2835,D,J,22651,22831,2.0,18,22651.0,D,0.0,0,22835.0,0.0,2.0
2351,J,G,22658,22748,1.0,14,22658.0,J,0.0,0,22752.0,0.0,1.0
3678,I,F,22663,22843,2.0,3,22663.0,I,0.0,0,22847.0,0.0,2.0
3906,B,I,22664,22844,2.0,32,22664.0,B,0.0,0,22848.0,0.0,2.0
61,I,C,22679,22859,2.0,33,22679.0,I,0.0,0,22863.0,0.0,2.0
3163,I,E,22734,22824,1.0,34,22734.0,I,0.0,0,22828.0,0.0,1.0
479,E,A,22818,23035,2.4142,22,22818.0,E,0.0,0,23039.278,0.0,2.4142
2554,G,A,22886,23193,3.4142,11,22886.0,G,0.0,0,23197.278,0.0,3.4142
604,A,G,22892,23199,3.4142,13,22892.0,A,0.0,0,23203.278,0.0,3.4142
2783,C,H,22896,22986,1.0,27,22896.0,C,0.0,0,22990.0,0.0,1.0
1296,D,J,22921,23101,2.0,9,22921.0,D,0.0,0,23105.0,0.0,2.0
107,B,E,22924,23194,3.0,2,22924.0,B,0.0,0,23198.0,0.0,3.0
804,H,D,22926,23106,2.0,1,22926.0,H,0.0,0,23110.0,0.0,2.0
2158,I,E,22974,23064,1.0,23,22974.0,I,0.0,0,23068.0,0.0,1.0
471,F,D,22987,23077,1.0,4,22987.0,F,0.0,0,23081.0,0.0,1.0
1685,E,A,23026,23243,2.4142,20,23026.0,E,0.0,0,23247.278,0.0,2.4142
3856,D,E,23033,23213,2.0,5,23033.0,D,0.0,0,23217.0,0.0,2.0
1832,A,J,23052,23322,3.0,22,23052.0,A,0.0,0,23326.0,0.0,3.0
2741,G,J,23071,23161,1.0,14,23071.0,G,0.0,0,23165.0,0.0,1.0
2950,I,J,23074,23164,1.0,32,23074.0,I,0.0,0,23168.0,0.0,1.0
3756,H,I,23077,23167,1.0,16,23077.0,H,0.0,0,23171.0,0.0,1.0
723,E,G,23095,23185,1.0,34,23095.0,E,0.0,0,23189.0,0.0,1.0
3302,F,I,23147,23327,2.0,3,23147.0,F,0.0,0,23331.0,0.0,2.0
3684,G,D,23148,23418,3.0,31,23148.0,G,0.0,0,23422.0,0.0,3.0
2327,J,D,23157,23337,2.0,24,23157.0,J,0.0,0,23341.0,0.0,2.0
4031,F,I,23162,23342,2.0,35,23162.0,F,0.0,0,23346.0,0.0,2.0
1811,E,C,23194,23284,1.0,23,23194.0,E,0.0,0,23288.0,0.0,1.0
2727,I,J,23197,23287,1.0,16,23197.0,I,0.0,0,23291.0,0.0,1.0
3841,G,C,23209,23389,2.0,30,23209.0,G,0.0,0,23393.0,0.0,2.0
1810,F,J,23214,23304,1.0,36,23214.0,F,0.0,0,23308.0,0.0,1.0
2058,B,D,23233,23323,1.0,29,23233.0,B,0.0,0,23327.0,0.0,1.0
589,F,H,23235,23505,3.0,37,23235.0,F,0.0,0,23509.0,0.0,3.0
1096,D,G,23250,23520,3.0,8,23250.0,D,0.0,0,23524.0,0.0,3.0
3665,H,A,23252,23342,1.0,17,23252.0,H,0.0,0,23346.0,0.0,1.0
274,J,C,23256,23526,3.0,28,23256.0,J,0.0,0,23530.0,0.0,3.0
3612,F,I,23269,23449,2.0,38,23269.0,F,0.0,0,23453.0,0.0,2.0
3346,D,J,23280,23460,2.0,4,23280.0,D,0.0,0,23464.0,0.0,2.0
2986,A,D,23286,23503,2.4142,11,23286.0,A,0.0,0,23507.278,0.0,2.4142
2994,D,E,23330,23510,2.0,1,23330.0,D,0.0,0,23514.0,0.0,2.0
2109,C,J,23336,23606,3.0,19,23336.0,C,0.0,0,23610.0,0.0,3.0
3323,G,H,23351,23621,3.0,34,23351.0,G,0.0,0,23625.0,0.0,3.0
156,C,J,23392,23662,3.0,10,23392.0,C,0.0,0,23666.0,0.0,3.0
3583,G,B,23423,23783,4.0,13,23423.0,G,0.0,0,23787.0,0.0,4.0
1905,F,D,23427,23517,1.0,39,23427.0,F,0.0,0,23521.0,0.0,1.0
2402,B,A,23450,23577,1.4142,40,23450.0,B,0.0,0,23581.278,0.0,1.4142
2137,G,C,23460,23640,2.0,41,23460.0,G,0.0,0,23644.0,0.0,2.0
3972,D,G,23478,23748,3.0,29,23478.0,D,0.0,0,23752.0,0.0,3.0
596,G,H,23489,23759,3.0,42,23489.0,G,0.0,0,23763.0,0.0,3.0
3921,D,G,23525,23795,3.0,24,23525.0,D,0.0,0,23799.0,0.0,3.0
3489,J,B,23532,23802,3.0,7,23532.0,J,0.0,0,23806.0,0.0,3.0
2779,G,E,23535,23625,1.0,8,23535.0,G,0.0,0,23629.0,0.0,1.0
2588,D,H,23543,23723,2.0,31,23543.0,D,0.0,0,23727.0,0.0,2.0
3828,A,J,23554,23824,3.0,20,23554.0,A,0.0,0,23828.0,0.0,3.0
1444,F,A,23562,23869,3.4142,43,23562.0,F,0.0,0,23873.278,0.0,3.4142
2965,F,A,23568,23875,3.4142,44,23568.0,F,0.0,0,23879.278,0.0,3.4142
2597,D,E,23611,23791,2.0,11,23611.0,D,0.0,0,23795.0,0.0,2.0
1411,A,B,23624,23751,1.4142,17,23624.0,A,0.0,0,23755.278,0.0,1.4142
2997,G,D,23695,23965,3.0,45,23695.0,G,0.0,0,23969.0,0.0,3.0
3091,A,F,23697,24004,3.4142,40,23697.0,A,0.0,0,24008.278,0.0,3.4142
3062,G,A,23697,24004,3.4142,46,23697.0,G,0.0,0,24008.278,0.0,3.4142
544,G,D,23720,23990,3.0,47,23720.0,G,0.0,0,23994.0,0.0,3.0
3357,C,F,23753,24113,4.0,33,23753.0,C,0.0,0,24117.0,0.0,4.0
3083,D,B,23765,23855,1.0,39,23765.0,D,0.0,0,23859.0,0.0,1.0
3218,E,A,23766,23983,2.4142,2,23766.0,E,0.0,0,23987.278,0.0,2.4142
1674,A,C,23773,23900,1.4142,48,23773.0,A,0.0,0,23904.278,0.0,1.4142
2337,G,C,23807,23987,2.0,29,23807.0,G,0.0,0,23991.0,0.0,2.0
2101,J,A,23880,24150,3.0,26,23880.0,J,0.0,0,24154.0,0.0,3.0
516,F,H,23886,24156,3.0,49,23886.0,F,0.0,0,24160.0,0.0,3.0
2240,I,A,23890,24070,2.0,3,23890.0,I,0.0,0,24074.0,0.0,2.0
2476,I,E,23912,24002,1.0,35,23912.0,I,0.0,0,24006.0,0.0,1.0
2881,A,H,23936,24026,1.0,43,23936.0,A,0.0,0,24030.0,0.0,1.0
59,J,G,23946,24036,1.0,18,23946.0,J,0.0,0,24040.0,0.0,1.0
865,A,I,23950,24130,2.0,44,23950.0,A,0.0,0,24134.0,0.0,2.0
2230,H,C,23971,24061,1.0,6,23971.0,H,0.0,0,24065.0,0.0,1.0
124,B,H,23980,24070,1.0,17,23980.0,B,0.0,0,24074.0,0.0,1.0
2693,F,I,23984,24164,2.0,50,23984.0,F,0.0,0,24168.0,0.0,2.0
266,E,I,23984,24074,1.0,5,23984.0,E,0.0,0,24078.0,0.0,1.0
801,C,G,24052,24232,2.0,0,24052.0,C,0.0,0,24236.0,0.0,2.0
3691,B,A,24056,24183,1.4142,13,24056.0,B,0.0,0,24187.278,0.0,1.4142
1210,G,E,24058,24148,1.0,24,24058.0,G,0.0,0,24152.0,0.0,1.0
2834,C,D,24077,24347,3.0,23,24077.0,C,0.0,0,24351.0,0.0,3.0
2185,D,H,24083,24263,2.0,45,24083.0,D,0.0,0,24267.0,0.0,2.0
538,C,A,24097,24224,1.4142,30,24097.0,C,0.0,0,24228.278,0.0,1.4142
3564,G,A,24098,24405,3.4142,18,24098.0,G,0.0,0,24409.278,0.0,3.4142
1202,D,J,24119,24299,2.0,47,24119.0,D,0.0,0,24303.0,0.0,2.0
3899,I,F,24123,24303,2.0,38,24123.0,I,0.0,0,24307.0,0.0,2.0
2604,C,B,24132,24312,2.0,28,24132.0,C,0.0,0,24316.0,0.0,2.0
1562,J,A,24149,24419,3.0,12,24149.0,J,0.0,0,24423.0,0.0,3.0
2029,E,G,24181,24271,1.0,1,24181.0,E,0.0,0,24275.0,0.0,1.0
1479,C,A,24188,24315,1.4142,41,24188.0,C,0.0,0,24319.278,0.0,1.4142
2877,F,D,24193,24283,1.0,40,24193.0,F,0.0,0,24287.0,0.0,1.0
2530,I,E,24196,24286,1.0,5,24196.0,I,0.0,0,24290.0,0.0,1.0
2606,H,C,24200,24290,1.0,25,24200.0,H,0.0,0,24294.0,0.0,1.0
3052,F,B,24204,24384,2.0,33,24204.0,F,0.0,0,24388.0,0.0,2.0
2627,H,J,24318,24498,2.0,21,24318.0,H,0.0,0,24502.0,0.0,2.0
3790,E,D,24333,24513,2.0,8,24333.0,E,0.0,0,24517.0,0.0,2.0
3913,C,H,24352,24442,1.0,48,24352.0,C,0.0,0,24446.0,0.0,1.0
2777,A,G,24363,24670,3.4142,2,24363.0,A,0.0,0,24674.278,0.0,3.4142
3080,J,G,24389,24479,1.0,9,24389.0,J,0.0,0,24483.0,0.0,1.0
3116,J,I,24426,24516,1.0,14,24426.0,J,0.0,0,24520.0,0.0,1.0
1764,B,C,24427,24607,2.0,7,24427.0,B,0.0,0,24611.0,0.0,2.0
3679,E,B,24430,24700,3.0,11,24430.0,E,0.0,0,24704.0,0.0,3.0
3307,A,I,24451,24631,2.0,46,24451.0,A,0.0,0,24635.0,0.0,2.0
323,H,G,24468,24738,3.0,15,24468.0,H,0.0,0,24742.0,0.0,3.0
333,H,B,24469,24559,1.0,27,24469.0,H,0.0,0,24563.0,0.0,1.0
3313,J,D,24473,24653,2.0,32,24473.0,J,0.0,0,24657.0,0.0,2.0
1995,A,H,24484,24574,1.0,3,24484.0,A,0.0,0,24578.0,0.0,1.0
1968,H,E,24493,24673,2.0,37,24493.0,H,0.0,0,24677.0,0.0,2.0
513,E,C,24524,24614,1.0,35,24524.0,E,0.0,0,24618.0,0.0,1.0
758,I,F,24530,24710,2.0,44,24530.0,I,0.0,0,24714.0,0.0,2.0
3651,J,G,24536,24626,1.0,16,24536.0,J,0.0,0,24630.0,0.0,1.0
532,C,I,24550,24730,2.0,29,24550.0,C,0.0,0,24734.0,0.0,2.0
2328,G,I,24564,24744,2.0,0,24564.0,G,0.0,0,24748.0,0.0,2.0
2376,I,F,24586,24766,2.0,50,24586.0,I,0.0,0,24770.0,0.0,2.0
4008,I,G,24605,24785,2.0,14,24605.0,I,0.0,0,24789.0,0.0,2.0
658,J,C,24609,24879,3.0,36,24609.0,J,0.0,0,24883.0,0.0,3.0
2790,E,F,24610,24880,3.0,24,24610.0,E,0.0,0,24884.0,0.0,3.0
1459,J,D,24638,24818,2.0,22,24638.0,J,0.0,0,24822.0,0.0,2.0
1396,C,J,24660,24930,3.0,6,24660.0,C,0.0,0,24934.0,0.0,3.0
2430,H,G,24661,24931,3.0,34,24661.0,H,0.0,0,24935.0,0.0,3.0
524,J,C,24667,24937,3.0,4,24667.0,J,0.0,0,24941.0,0.0,3.0
1969,H,I,24679,24769,1.0,31,24679.0,H,0.0,0,24773.0,0.0,1.0
2245,C,H,24720,24810,1.0,25,24720.0,C,0.0,0,24814.0,0.0,1.0
2434,G,J,24752,24842,1.0,1,24752.0,G,0.0,0,24846.0,0.0,1.0
3747,H,I,24766,24856,1.0,42,24766.0,H,0.0,0,24860.0,0.0,1.0
2819,J,I,24840,24930,1.0,19,24840.0,J,0.0,0,24934.0,0.0,1.0
1945,B,A,24869,24996,1.4142,39,24869.0,B,0.0,0,25000.278,0.0,1.4142
3317,C,D,24896,25166,3.0,7,24896.0,C,0.0,0,25170.0,0.0,3.0
348,I,J,24899,24989,1.0,46,24899.0,I,0.0,0,24993.0,0.0,1.0
1425,E,G,24911,25001,1.0,5,24911.0,E,0.0,0,25005.0,0.0,1.0
2967,C,D,24916,25186,3.0,35,24916.0,C,0.0,0,25190.0,0.0,3.0
3694,D,I,24920,25010,1.0,40,24920.0,D,0.0,0,25014.0,0.0,1.0
3264,H,G,24924,25194,3.0,43,24924.0,H,0.0,0,25198.0,0.0,3.0
3579,J,A,24940,25210,3.0,10,24940.0,J,0.0,0,25214.0,0.0,3.0
3402,E,C,24948,25038,1.0,37,24948.0,E,0.0,0,25042.0,0.0,1.0
3708,J,H,24949,25129,2.0,20,24949.0,J,0.0,0,25133.0,0.0,2.0
1245,D,C,24949,25219,3.0,23,24949.0,D,0.0,0,25223.0,0.0,3.0
2045,C,H,24953,25043,1.0,36,24953.0,C,0.0,0,25047.0,0.0,1.0
3249,J,H,25004,25184,2.0,47,25004.0,J,0.0,0,25188.0,0.0,2.0
3783,H,J,25020,25200,2.0,17,25020.0,H,0.0,0,25204.0,0.0,2.0
3248,G,J,25046,25136,1.0,9,25046.0,G,0.0,0,25140.0,0.0,1.0
3507,C,I,25115,25295,2.0,4,25115.0,C,0.0,0,25299.0,0.0,2.0
1944,D,G,25119,25389,3.0,8,25119.0,D,0.0,0,25393.0,0.0,3.0
2590,G,C,25136,25316,2.0,16,25136.0,G,0.0,0,25320.0,0.0,2.0
3196,I,G,25157,25337,2.0,29,25157.0,I,0.0,0,25341.0,0.0,2.0
1384,B,E,25161,25431,3.0,28,25161.0,B,0.0,0,25435.0,0.0,3.0
3033,C,D,25180,25450,3.0,37,25180.0,C,0.0,0,25454.0,0.0,3.0
1319,J,I,25199,25289,1.0,21,25199.0,J,0.0,0,25293.0,0.0,1.0
3617,A,G,25220,25527,3.4142,26,25220.0,A,0.0,0,25531.278,0.0,3.4142
1372,H,I,25266,25356,1.0,49,25266.0,H,0.0,0,25360.0,0.0,1.0
3464,I,F,25280,25460,2.0,0,25280.0,I,0.0,0,25464.0,0.0,2.0
113,G,C,25288,25468,2.0,2,25288.0,G,0.0,0,25472.0,0.0,2.0
3232,J,G,25292,25382,1.0,1,25292.0,J,0.0,0,25386.0,0.0,1.0
1295,D,G,25301,25571,3.0,32,25301.0,D,0.0,0,25575.0,0.0,3.0
2088,J,D,25327,25507,2.0,6,25327.0,J,0.0,0,25511.0,0.0,2.0
3995,G,C,25336,25516,2.0,15,25336.0,G,0.0,0,25520.0,0.0,2.0
1849,G,B,25389,25749,4.0,14,25389.0,G,0.0,0,25753.0,0.0,4.0
3517,J,G,25409,25499,1.0,46,25409.0,J,0.0,0,25503.0,0.0,1.0
3177,J,B,25412,25682,3.0,9,25412.0,J,0.0,0,25686.0,0.0,3.0
1769,G,H,25414,25684,3.0,34,25414.0,G,0.0,0,25688.0,0.0,3.0
2648,F,E,25440,25710,3.0,38,25440.0,F,0.0,0,25714.0,0.0,3.0
2928,E,G,25457,25547,1.0,28,25457.0,E,0.0,0,25551.0,0.0,1.0
1331,J,G,25459,25549,1.0,17,25459.0,J,0.0,0,25553.0,0.0,1.0
1336,D,E,25466,25646,2.0,22,25466.0,D,0.0,0,25650.0,0.0,2.0
1551,J,A,25470,25740,3.0,51,25470.0,J,0.0,0,25744.0,0.0,3.0
2744,A,D,25479,25696,2.4142,13,25479.0,A,0.0,0,25700.278,0.0,2.4142
903,G,H,25484,25754,3.0,5,25484.0,G,0.0,0,25758.0,0.0,3.0
2020,C,E,25490,25580,1.0,23,25490.0,C,0.0,0,25584.0,0.0,1.0
1142,G,D,25492,25762,3.0,43,25492.0,G,0.0,0,25766.0,0.0,3.0
3095,C,B,25498,25678,2.0,16,25498.0,C,0.0,0,25682.0,0.0,2.0
3883,I,G,25514,25694,2.0,31,25514.0,I,0.0,0,25698.0,0.0,2.0
981,H,I,25536,25626,1.0,45,25536.0,H,0.0,0,25630.0,0.0,1.0
2274,J,D,25575,25755,2.0,52,25575.0,J,0.0,0,25759.0,0.0,2.0
2427,F,I,25590,25770,2.0,44,25590.0,F,0.0,0,25774.0,0.0,2.0
3558,E,C,25595,25685,1.0,23,25595.0,E,0.0,0,25689.0,0.0,1.0
3988,C,I,25597,25777,2.0,2,25597.0,C,0.0,0,25781.0,0.0,2.0
491,I,D,25630,25720,1.0,42,25630.0,I,0.0,0,25724.0,0.0,1.0
2794,J,A,25636,25906,3.0,53,25636.0,J,0.0,0,25910.0,0.0,3.0
836,G,D,25646,25916,3.0,29,25646.0,G,0.0,0,25920.0,0.0,3.0
786,A,C,25691,25818,1.4142,30,25691.0,A,0.0,0,25822.278,0.0,1.4142
1973,A,E,25699,25916,2.4142,41,25699.0,A,0.0,0,25920.278,0.0,2.4142
1420,E,B,25702,25972,3.0,22,25702.0,E,0.0,0,25976.0,0.0,3.0
299,H,D,25712,25892,2.0,48,25712.0,H,0.0,0,25896.0,0.0,2.0
3233,F,G,25717,25897,2.0,50,25717.0,F,0.0,0,25901.0,0.0,2.0
3199,B,F,25753,25933,2.0,33,25753.0,B,0.0,0,25937.0,0.0,2.0
3157,G,C,25756,25936,2.0,1,25756.0,G,0.0,0,25940.0,0.0,2.0
265,D,J,25758,25938,2.0,7,25758.0,D,0.0,0,25942.0,0.0,2.0
971,G,I,25762,25942,2.0,8,25762.0,G,0.0,0,25946.0,0.0,2.0
3896,E,C,25770,25860,1.0,38,25770.0,E,0.0,0,25864.0,0.0,1.0
2393,E,D,25787,25967,2.0,54,25787.0,E,0.0,0,25971.0,0.0,2.0
1160,H,D,25797,25977,2.0,3,25797.0,H,0.0,0,25981.0,0.0,2.0
511,E,I,25799,25889,1.0,55,25799.0,E,0.0,0,25893.0,0.0,1.0
3702,I,H,25802,25892,1.0,19,25802.0,I,0.0,0,25896.0,0.0,1.0
2380,J,F,25803,25893,1.0,56,25803.0,J,0.0,0,25897.0,0.0,1.0
410,E,I,25832,25922,1.0,57,25832.0,E,0.0,0,25926.0,0.0,1.0
390,D,A,25851,26068,2.4142,35,25851.0,D,0.0,0,26072.278,0.0,2.4142
353,E,B,25861,26131,3.0,58,25861.0,E,0.0,0,26135.0,0.0,3.0
3567,H,G,25889,26159,3.0,25,25889.0,H,0.0,0,26163.0,0.0,3.0
1990,J,H,25912,26092,2.0,59,25912.0,J,0.0,0,26096.0,0.0,2.0
952,D,F,25926,26016,1.0,37,25926.0,D,0.0,0,26020.0,0.0,1.0
189,D,E,25941,26121,2.0,6,25941.0,D,0.0,0,26125.0,0.0,2.0
725,F,J,25942,26032,1.0,24,25942.0,F,0.0,0,26036.0,0.0,1.0
2873,D,I,25943,26033,1.0,13,25943.0,D,0.0,0,26037.0,0.0,1.0
1576,B,D,25962,26052,1.0,27,25962.0,B,0.0,0,26056.0,0.0,1.0
1570,E,F,25964,26234,3.0,41,25964.0,E,0.0,0,26238.0,0.0,3.0
2173,J,A,25976,26246,3.0,7,25976.0,J,0.0,0,26250.0,0.0,3.0
3650,C,J,25987,26257,3.0,15,25987.0,C,0.0,0,26261.0,0.0,3.0
2065,F,H,26007,26277,3.0,0,26007.0,F,0.0,0,26281.0,0.0,3.0
1845,G,H,26018,26288,3.0,46,26018.0,G,0.0,0,26292.0,0.0,3.0
2534,A,J,26020,26290,3.0,18,26020.0,A,0.0,0,26294.0,0.0,3.0
2507,G,H,26050,26320,3.0,26,26050.0,G,0.0,0,26324.0,0.0,3.0
3547,C,B,26057,26237,2.0,23,26057.0,C,0.0,0,26241.0,0.0,2.0
2166,B,F,26136,26316,2.0,11,26136.0,B,0.0,0,26320.0,0.0,2.0
2782,A,H,26139,26229,1.0,12,26139.0,A,0.0,0,26233.0,0.0,1.0
783,H,A,26186,26276,1.0,36,26186.0,H,0.0,0,26280.0,0.0,1.0
931,D,J,26218,26398,2.0,42,26218.0,D,0.0,0,26402.0,0.0,2.0
227,I,E,26222,26312,1.0,40,26222.0,I,0.0,0,26316.0,0.0,1.0
3269,E,A,26224,26441,2.4142,6,26224.0,E,0.0,0,26445.278,0.0,2.4142
1038,H,J,26232,26412,2.0,20,26232.0,H,0.0,0,26416.0,0.0,2.0
1247,D,F,26267,26357,1.0,52,26267.0,D,0.0,0,26361.0,0.0,1.0
2516,F,G,26270,26450,2.0,56,26270.0,F,0.0,0,26454.0,0.0,2.0
247,F,E,26277,26547,3.0,33,26277.0,F,0.0,0,26551.0,0.0,3.0
1997,G,A,26294,26601,3.4142,28,26294.0,G,0.0,0,26605.278,0.0,3.4142
3430,D,C,26326,26596,3.0,43,26326.0,D,0.0,0,26600.0,0.0,3.0
241,E,C,26333,26423,1.0,40,26333.0,E,0.0,0,26427.0,0.0,1.0
1219,G,C,26343,26523,2.0,17,26343.0,G,0.0,0,26527.0,0.0,2.0
2701,I,C,26346,26526,2.0,21,26346.0,I,0.0,0,26530.0,0.0,2.0
1725,A,D,26409,26626,2.4142,39,26409.0,A,0.0,0,26630.278,0.0,2.4142
2939,C,F,26451,26811,4.0,30,26451.0,C,0.0,0,26815.0,0.0,4.0
3008,A,F,26477,26784,3.4142,10,26477.0,A,0.0,0,26788.278,0.0,3.4142
1797,J,F,26482,26572,1.0,24,26482.0,J,0.0,0,26576.0,0.0,1.0
307,F,D,26491,26581,1.0,37,26491.0,F,0.0,0,26585.0,0.0,1.0
2685,H,J,26507,26687,2.0,47,26507.0,H,0.0,0,26691.0,0.0,2.0
716,J,H,26531,26711,2.0,15,26531.0,J,0.0,0,26715.0,0.0,2.0
2350,A,D,26566,26783,2.4142,51,26566.0,A,0.0,0,26787.278,0.0,2.4142
1008,D,H,26571,26751,2.0,48,26571.0,D,0.0,0,26755.0,0.0,2.0
3844,E,B,26576,26846,3.0,33,26576.0,E,0.0,0,26850.0,0.0,3.0
2895,D,H,26600,26780,2.0,29,26600.0,D,0.0,0,26784.0,0.0,2.0
2354,A,I,26602,26782,2.0,53,26602.0,A,0.0,0,26786.0,0.0,2.0
3524,E,C,26648,26738,1.0,60,26648.0,E,0.0,0,26742.0,0.0,1.0
2673,F,B,26651,26831,2.0,41,26651.0,F,0.0,0,26835.0,0.0,2.0
2792,J,F,26717,26807,1.0,18,26717.0,J,0.0,0,26811.0,0.0,1.0
