pid,arrival_stop,destination_stop,arrival_time,destination_time,distance,pod_id,pod_arrival_time,pod_current_loc,travel_distance,waiting_time,pod_final_time,empty_km,nonempty_km
854,H,C,23367,23457,1.0,5,23367,H,0,0,23461.0,0,1.0
825,E,B,23469,23739,3.0,11,23469,E,0,0,23743.0,0,3.0
856,E,J,23521,23701,2.0,12,23521,E,0,0,23705.0,0,2.0
221,G,A,23560,23867,3.4142,13,23560,G,0,0,23871.278,0,3.4142
37,I,C,23639,23819,2.0,14,23639,I,0,0,23823.0,0,2.0
732,C,A,23790,23917,1.4142,7,23790,C,0,0,23921.278,0,1.4142
431,A,F,23973,24280,3.4142,8,23973,A,0,0,24284.278,0,3.4142
601,J,A,24101,24371,3.0,2,24101,J,0,0,24375.0,0,3.0
801,H,I,24111,24201,1.0,15,24111,H,0,0,24205.0,0,1.0
838,B,F,24120,24300,2.0,10,24120,B,0,0,24304.0,0,2.0
24,J,A,24181,24451,3.0,6,24181,J,0,0,24455.0,0,3.0
702,I,J,24401,24491,1.0,15,24401,I,0,0,24495.0,0,1.0
731,E,D,24440,24620,2.0,16,24440,E,0,0,24624.0,0,2.0
132,I,E,24476,24566,1.0,17,24476,I,0,0,24570.0,0,1.0
724,J,B,24492,24762,3.0,12,24492,J,0,0,24766.0,0,3.0
892,A,I,24512,24692,2.0,13,24512,A,0,0,24696.0,0,2.0
853,A,C,24634,24761,1.4142,7,24634,A,0,0,24765.278,0,1.4142
170,D,G,24671,24941,3.0,16,24671,D,0,0,24945.0,0,3.0
493,C,D,24860,25130,3.0,3,24860,C,0,0,25134.0,0,3.0
858,B,J,24874,25144,3.0,9,24874,B,0,0,25148.0,0,3.0
267,A,F,24879,25186,3.4142,2,24879,A,0,0,25190.278,0,3.4142
126,G,J,25054,25144,1.0,16,25054,G,0,0,25148.0,0,1.0
817,B,A,25112,25239,1.4142,11,25112,B,0,0,25243.278,0,1.4142
611,G,H,25236,25506,3.0,18,25236,G,0,0,25510.0,0,3.0
751,I,D,25252,25342,1.0,13,25252,I,0,0,25346.0,0,1.0
515,A,I,25340,25520,2.0,6,25340,A,0,0,25524.0,0,2.0
156,H,D,25458,25638,2.0,19,25458,H,0,0,25642.0,0,2.0
638,H,J,25487,25667,2.0,20,25487,H,0,0,25671.0,0,2.0
512,E,F,25523,25793,3.0,17,25523,E,0,0,25797.0,0,3.0
66,H,G,25601,25871,3.0,18,25601,H,0,0,25875.0,0,3.0
469,C,D,25618,25888,3.0,5,25618,C,0,0,25892.0,0,3.0
223,F,E,25640,25910,3.0,4,25640,F,0,0,25914.0,0,3.0
39,C,D,25701,25971,3.0,1,25701,C,0,0,25975.0,0,3.0
63,C,G,25771,25951,2.0,14,25771,C,0,0,25955.0,0,2.0
787,B,A,25849,25976,1.4142,12,25849,B,0,0,25980.278,0,1.4142
200,A,D,25872,26089,2.4142,11,25872,A,0,0,26093.278,0,2.4142
172,E,F,25914,26184,3.0,4,25914,E,0,0,26188.0,0,3.0
60,C,H,25950,26040,1.0,7,25950,C,0,0,26044.0,0,1.0
337,E,D,25986,26166,2.0,21,25986,E,0,0,26170.0,0,2.0
119,G,J,26011,26101,1.0,18,26011,G,0,0,26105.0,0,1.0
330,A,G,26027,26334,3.4142,12,26027,A,0,0,26338.278,0,3.4142
374,G,B,26038,26398,4.0,14,26038,G,0,0,26402.0,0,4.0
659,D,A,26121,26338,2.4142,3,26121,D,0,0,26342.278,0,2.4142
236,J,E,26125,26305,2.0,15,26125,J,0,0,26309.0,0,2.0
272,I,F,26220,26400,2.0,6,26220,I,0,0,26404.0,0,2.0
320,E,J,26223,26403,2.0,22,26223,E,0,0,26407.0,0,2.0
667,G,F,26386,26566,2.0,12,26386,G,0,0,26570.0,0,2.0
646,G,A,26568,26875,3.4142,23,26568,G,0,0,26879.278,0,3.4142
38,A,F,26615,26922,3.4142,3,26615,A,0,0,26926.278,0,3.4142
291,H,C,26829,26919,1.0,7,26829,H,0,0,26923.0,0,1.0
270,B,E,26942,27212,3.0,14,26942,B,0,0,27216.0,0,3.0
120,D,H,27137,27317,2.0,13,27137,D,0,0,27321.0,0,2.0
459,J,I,27225,27315,1.0,9,27225,J,0,0,27319.0,0,1.0
818,C,J,27277,27547,3.0,7,27277,C,0,0,27551.0,0,3.0
546,G,J,27279,27369,1.0,24,27279,G,0,0,27373.0,0,1.0
567,E,C,27392,27482,1.0,15,27392,E,0,0,27486.0,0,1.0
332,E,G,27442,27532,1.0,14,27442,E,0,0,27536.0,0,1.0
791,E,A,27473,27690,2.4142,25,27473,E,0,0,27694.278,0,2.4142
355,H,I,27578,27668,1.0,13,27578,H,0,0,27672.0,0,1.0
103,I,G,27584,27764,2.0,9,27584,I,0,0,27768.0,0,2.0
381,E,I,27986,28076,1.0,26,27986,E,0,0,28080.0,0,1.0
250,E,A,28059,28276,2.4142,27,28059,E,0,0,28280.278,0,2.4142
894,E,F,28088,28358,3.0,28,28088,E,0,0,28362.0,0,3.0
80,I,C,28224,28404,2.0,13,28224,I,0,0,28408.0,0,2.0
688,H,A,28287,28377,1.0,29,28287,H,0,0,28381.0,0,1.0
421,B,J,28338,28608,3.0,30,28338,B,0,0,28612.0,0,3.0
602,G,E,28560,28650,1.0,14,28560,G,0,0,28654.0,0,1.0
282,F,B,28581,28761,2.0,0,28581,F,0,0,28765.0,0,2.0
179,C,J,28717,28987,3.0,15,28717,C,0,0,28991.0,0,3.0
441,J,A,28718,28988,3.0,16,28718,J,0,0,28992.0,0,3.0
106,A,F,28811,29118,3.4142,23,28811,A,0,0,29122.278,0,3.4142
136,E,D,28818,28998,2.0,14,28818,E,0,0,29002.0,0,2.0
7,J,B,29003,29273,3.0,20,29003,J,0,0,29277.0,0,3.0
642,F,I,29005,29185,2.0,8,29005,F,0,0,29189.0,0,2.0
466,G,D,29040,29310,3.0,9,29040,G,0,0,29314.0,0,3.0
417,A,C,29059,29186,1.4142,25,29059,A,0,0,29190.278,0,1.4142
742,H,C,29110,29200,1.0,31,29110,H,0,0,29204.0,0,1.0
336,J,C,29112,29382,3.0,18,29112,J,0,0,29386.0,0,3.0
532,G,D,29113,29383,3.0,32,29113,G,0,0,29387.0,0,3.0
883,A,G,29162,29469,3.4142,27,29162,A,0,0,29473.278,0,3.4142
14,D,I,29176,29266,1.0,19,29176,D,0,0,29270.0,0,1.0
706,A,B,29205,29332,1.4142,29,29205,A,0,0,29336.278,0,1.4142
16,D,C,29345,29615,3.0,5,29345,D,0,0,29619.0,0,3.0
114,I,H,29393,29483,1.0,26,29393,I,0,0,29487.0,0,1.0
491,F,B,29404,29584,2.0,10,29404,F,0,0,29588.0,0,2.0
800,H,A,29466,29556,1.0,33,29466,H,0,0,29560.0,0,1.0
526,J,G,29474,29564,1.0,22,29474,J,0,0,29568.0,0,1.0
891,H,G,29505,29775,3.0,26,29505,H,0,0,29779.0,0,3.0
708,I,C,29524,29704,2.0,8,29524,I,0,0,29708.0,0,2.0
116,J,A,29555,29825,3.0,24,29555,J,0,0,29829.0,0,3.0
318,J,F,29560,29650,1.0,7,29560,J,0,0,29654.0,0,1.0
199,I,F,29627,29807,2.0,19,29627,I,0,0,29811.0,0,2.0
446,E,F,29658,29928,3.0,34,29658,E,0,0,29932.0,0,3.0
619,D,B,29772,29862,1.0,1,29772,D,0,0,29866.0,0,1.0
376,I,A,29826,30006,2.0,35,29826,I,0,0,30010.0,0,2.0
654,B,E,29832,30102,3.0,0,29832,B,0,0,30106.0,0,3.0
620,B,I,29839,30019,2.0,20,29839,B,0,0,30023.0,0,2.0
90,G,C,29841,30021,2.0,27,29841,G,0,0,30025.0,0,2.0
668,E,C,29860,29950,1.0,36,29860,E,0,0,29954.0,0,1.0
528,B,F,29889,30069,2.0,29,29889,B,0,0,30073.0,0,2.0
259,F,C,30246,30606,4.0,2,30246,F,0,0,30610.0,0,4.0
229,C,F,30284,30644,4.0,13,30284,C,0,0,30648.0,0,4.0
415,A,I,30297,30477,2.0,16,30297,A,0,0,30481.0,0,2.0
640,I,H,30298,30388,1.0,20,30298,I,0,0,30392.0,0,1.0
645,A,H,30300,30390,1.0,33,30300,A,0,0,30394.0,0,1.0
206,E,F,30335,30605,3.0,0,30335,E,0,0,30609.0,0,3.0
212,A,H,30347,30437,1.0,24,30347,A,0,0,30441.0,0,1.0
251,I,F,30367,30547,2.0,37,30367,I,0,0,30551.0,0,2.0
123,A,C,30415,30542,1.4142,35,30415,A,0,0,30546.278,0,1.4142
874,E,C,30422,30512,1.0,38,30422,E,0,0,30516.0,0,1.0
508,I,G,30433,30613,2.0,39,30433,I,0,0,30617.0,0,2.0
713,I,B,30532,30712,2.0,16,30532,I,0,0,30716.0,0,2.0
589,F,B,30617,30797,2.0,17,30617,F,0,0,30801.0,0,2.0
176,I,B,30627,30807,2.0,40,30627,I,0,0,30811.0,0,2.0
707,H,G,30693,30963,3.0,20,30693,H,0,0,30967.0,0,3.0
682,J,G,30699,30789,1.0,30,30699,J,0,0,30793.0,0,1.0
722,H,C,30763,30853,1.0,33,30763,H,0,0,30857.0,0,1.0
61,B,D,30821,30911,1.0,10,30821,B,0,0,30915.0,0,1.0
790,C,F,30838,31198,4.0,25,30838,C,0,0,31202.0,0,4.0
483,F,B,30858,31038,2.0,4,30858,F,0,0,31042.0,0,2.0
586,D,I,30862,30952,1.0,11,30862,D,0,0,30956.0,0,1.0
299,A,F,30880,31187,3.4142,41,30880,A,0,0,31191.278,0,3.4142
772,D,B,30946,31036,1.0,21,30946,D,0,0,31040.0,0,1.0
128,I,J,31122,31212,1.0,11,31122,I,0,0,31216.0,0,1.0
34,I,J,31455,31545,1.0,42,31455,I,0,0,31549.0,0,1.0
473,H,B,31499,31589,1.0,24,31499,H,0,0,31593.0,0,1.0
465,H,C,31713,31803,1.0,43,31713,H,0,0,31807.0,0,1.0
162,E,H,31789,31969,2.0,44,31789,E,0,0,31973.0,0,2.0
71,B,J,31878,32148,3.0,1,31878,B,0,0,32152.0,0,3.0
780,E,D,32061,32241,2.0,45,32061,E,0,0,32245.0,0,2.0
607,J,D,32150,32330,2.0,15,32150,J,0,0,32334.0,0,2.0
840,F,C,32227,32587,4.0,6,32227,F,0,0,32591.0,0,4.0
816,G,F,32322,32502,2.0,22,32322,G,0,0,32506.0,0,2.0
774,G,J,32366,32456,1.0,26,32366,G,0,0,32460.0,0,1.0
841,H,F,32542,32812,3.0,44,32542,H,0,0,32816.0,0,3.0
99,B,H,32598,32688,1.0,16,32598,B,0,0,32692.0,0,1.0
703,H,D,32694,32874,2.0,16,32694,H,0,0,32878.0,0,2.0
776,J,E,32883,33063,2.0,11,32883,J,0,0,33067.0,0,2.0
621,J,I,33112,33202,1.0,42,33112,J,0,0,33206.0,0,1.0
597,D,I,33145,33235,1.0,14,33145,D,0,0,33239.0,0,1.0
257,A,J,33243,33513,3.0,46,33243,A,0,0,33517.0,0,3.0
144,D,C,33299,33569,3.0,9,33299,D,0,0,33573.0,0,3.0
438,J,I,33339,33429,1.0,1,33339,J,0,0,33433.0,0,1.0
231,D,F,33509,33599,1.0,32,33509,D,0,0,33603.0,0,1.0
554,J,E,33514,33694,2.0,26,33514,J,0,0,33698.0,0,2.0
754,I,D,33534,33624,1.0,42,33534,I,0,0,33628.0,0,1.0
652,I,G,33579,33759,2.0,14,33579,I,0,0,33763.0,0,2.0
160,B,C,33607,33787,2.0,17,33607,B,0,0,33791.0,0,2.0
671,G,I,33690,33870,2.0,39,33690,G,0,0,33874.0,0,2.0
529,G,H,33737,34007,3.0,30,33737,G,0,0,34011.0,0,3.0
146,F,H,33830,34100,3.0,12,33830,F,0,0,34104.0,0,3.0
793,E,G,33901,33991,1.0,11,33901,E,0,0,33995.0,0,1.0
449,A,B,33945,34072,1.4142,47,33945,A,0,0,34076.278,0,1.4142
690,A,F,33955,34262,3.4142,48,33955,A,0,0,34266.278,0,3.4142
814,H,A,34089,34179,1.0,30,34089,H,0,0,34183.0,0,1.0
599,F,E,34095,34365,3.0,3,34095,F,0,0,34369.0,0,3.0
802,F,E,34102,34372,3.0,28,34102,F,0,0,34376.0,0,3.0
358,F,G,34258,34438,2.0,23,34258,F,0,0,34442.0,0,2.0
139,E,F,34355,34625,3.0,26,34355,E,0,0,34629.0,0,3.0
65,D,F,34514,34604,1.0,10,34514,D,0,0,34608.0,0,1.0
327,J,G,34789,34879,1.0,46,34789,J,0,0,34883.0,0,1.0
22,I,D,34804,34894,1.0,1,34804,I,0,0,34898.0,0,1.0
427,I,G,34815,34995,2.0,39,34815,I,0,0,34999.0,0,2.0
580,C,J,34825,35095,3.0,31,34825,C,0,0,35099.0,0,3.0
464,J,D,34902,35082,2.0,49,34902,J,0,0,35086.0,0,2.0
472,B,I,35035,35215,2.0,40,35035,B,0,0,35219.0,0,2.0
430,E,H,35053,35233,2.0,3,35053,E,0,0,35237.0,0,2.0
375,H,F,35112,35382,3.0,12,35112,H,0,0,35386.0,0,3.0
576,C,B,35117,35297,2.0,18,35117,C,0,0,35301.0,0,2.0
813,H,C,35306,35396,1.0,3,35306,H,0,0,35400.0,0,1.0
777,D,F,35327,35417,1.0,45,35327,D,0,0,35421.0,0,1.0
755,H,F,35405,35675,3.0,50,35405,H,0,0,35679.0,0,3.0
590,B,E,35559,35829,3.0,21,35559,B,0,0,35833.0,0,3.0
876,D,F,35753,35843,1.0,15,35753,D,0,0,35847.0,0,1.0
743,H,A,36019,36109,1.0,51,36019,H,0,0,36113.0,0,1.0
165,B,E,36049,36319,3.0,4,36049,B,0,0,36323.0,0,3.0
721,H,A,36212,36302,1.0,52,36212,H,0,0,36306.0,0,1.0
664,D,B,36331,36421,1.0,16,36331,D,0,0,36425.0,0,1.0
107,E,I,36398,36488,1.0,28,36398,E,0,0,36492.0,0,1.0
185,C,B,36580,36760,2.0,5,36580,C,0,0,36764.0,0,2.0
245,A,J,36791,37061,3.0,30,36791,A,0,0,37065.0,0,3.0
604,I,H,36883,36973,1.0,40,36883,I,0,0,36977.0,0,1.0
879,I,H,36887,36977,1.0,28,36887,I,0,0,36981.0,0,1.0
86,D,I,36895,36985,1.0,42,36895,D,0,0,36989.0,0,1.0
360,I,A,36945,37125,2.0,53,36945,I,0,0,37129.0,0,2.0
616,A,C,37087,37214,1.4142,51,37087,A,0,0,37218.278,0,1.4142
587,C,G,37308,37488,2.0,8,37308,C,0,0,37492.0,0,2.0
18,B,E,37365,37635,3.0,24,37365,B,0,0,37639.0,0,3.0
175,B,G,37388,37748,4.0,47,37388,B,0,0,37752.0,0,4.0
503,D,I,37608,37698,1.0,1,37608,D,0,0,37702.0,0,1.0
824,I,D,37652,37742,1.0,42,37652,I,0,0,37746.0,0,1.0
758,F,J,37729,37819,1.0,7,37729,F,0,0,37823.0,0,1.0
409,A,H,37733,37823,1.0,52,37733,A,0,0,37827.0,0,1.0
174,D,C,37766,38036,3.0,49,37766,D,0,0,38040.0,0,3.0
269,E,G,37871,37961,1.0,21,37871,E,0,0,37965.0,0,1.0
504,I,E,38025,38115,1.0,1,38025,I,0,0,38119.0,0,1.0
240,C,D,38239,38509,3.0,36,38239,C,0,0,38513.0,0,3.0
627,C,F,38249,38609,4.0,27,38249,C,0,0,38613.0,0,4.0
284,I,F,38251,38431,2.0,54,38251,I,0,0,38435.0,0,2.0
636,C,B,38276,38456,2.0,38,38276,C,0,0,38460.0,0,2.0
365,C,A,38296,38423,1.4142,35,38296,C,0,0,38427.278,0,1.4142
220,B,A,38385,38512,1.4142,18,38385,B,0,0,38516.278,0,1.4142
875,A,J,38430,38700,3.0,53,38430,A,0,0,38704.0,0,3.0
35,I,G,38432,38612,2.0,55,38432,I,0,0,38616.0,0,2.0
835,D,G,38560,38830,3.0,42,38560,D,0,0,38834.0,0,3.0
468,F,J,38610,38700,1.0,19,38610,F,0,0,38704.0,0,1.0
761,F,B,38740,38920,2.0,34,38740,F,0,0,38924.0,0,2.0
363,E,D,38812,38992,2.0,4,38812,E,0,0,38996.0,0,2.0
443,H,B,38868,38958,1.0,40,38868,H,0,0,38962.0,0,1.0
559,E,D,38953,39133,2.0,24,38953,E,0,0,39137.0,0,2.0
157,H,J,39032,39212,2.0,28,39032,H,0,0,39216.0,0,2.0
424,F,A,39038,39345,3.4142,29,39038,F,0,0,39349.278,0,3.4142
734,H,A,39153,39243,1.0,52,39153,H,0,0,39247.0,0,1.0
394,F,E,39155,39425,3.0,37,39155,F,0,0,39429.0,0,3.0
255,H,J,39232,39412,2.0,56,39232,H,0,0,39416.0,0,2.0
792,G,E,39272,39362,1.0,20,39272,G,0,0,39366.0,0,1.0
345,C,D,39322,39592,3.0,2,39322,C,0,0,39596.0,0,3.0
6,E,A,39613,39830,2.4142,1,39613,E,0,0,39834.278,0,2.4142
857,B,A,39681,39808,1.4142,16,39681,B,0,0,39812.278,0,1.4142
298,E,H,39738,39918,2.0,20,39738,E,0,0,39922.0,0,2.0
471,F,G,39763,39943,2.0,0,39763,F,0,0,39947.0,0,2.0
784,B,G,39784,40144,4.0,5,39784,B,0,0,40148.0,0,4.0
52,A,H,39822,39912,1.0,35,39822,A,0,0,39916.0,0,1.0
773,B,I,39848,40028,2.0,38,39848,B,0,0,40032.0,0,2.0
46,J,B,39878,40148,3.0,31,39878,J,0,0,40152.0,0,3.0
741,I,E,39983,40073,1.0,57,39983,I,0,0,40077.0,0,1.0
453,E,I,40080,40170,1.0,37,40080,E,0,0,40174.0,0,1.0
400,B,C,40333,40513,2.0,34,40333,B,0,0,40517.0,0,2.0
538,H,G,40390,40660,3.0,35,40390,H,0,0,40664.0,0,3.0
425,I,B,40392,40572,2.0,38,40392,I,0,0,40576.0,0,2.0
437,C,A,40407,40534,1.4142,33,40407,C,0,0,40538.278,0,1.4142
796,H,A,40463,40553,1.0,20,40463,H,0,0,40557.0,0,1.0
210,F,D,40554,40644,1.0,13,40554,F,0,0,40648.0,0,1.0
295,G,A,40746,41053,3.4142,14,40746,G,0,0,41057.278,0,3.4142
683,H,E,40746,40926,2.0,58,40746,H,0,0,40930.0,0,2.0
860,I,E,40762,40852,1.0,37,40762,I,0,0,40856.0,0,1.0
485,H,F,40771,41041,3.0,59,40771,H,0,0,41045.0,0,3.0
264,E,B,41128,41398,3.0,57,41128,E,0,0,41402.0,0,3.0
242,B,D,41196,41286,1.0,40,41196,B,0,0,41290.0,0,1.0
686,J,G,41481,41571,1.0,30,41481,J,0,0,41575.0,0,1.0
362,I,H,41515,41605,1.0,60,41515,I,0,0,41609.0,0,1.0
745,C,B,41537,41717,2.0,43,41537,C,0,0,41721.0,0,2.0
656,E,G,41539,41629,1.0,37,41539,E,0,0,41633.0,0,1.0
545,H,B,41544,41634,1.0,61,41544,H,0,0,41638.0,0,1.0
869,E,D,41598,41778,2.0,58,41598,E,0,0,41782.0,0,2.0
137,G,E,41614,41704,1.0,11,41614,G,0,0,41708.0,0,1.0
467,H,I,41632,41722,1.0,60,41632,H,0,0,41726.0,0,1.0
419,I,H,41820,41910,1.0,60,41820,I,0,0,41914.0,0,1.0
767,E,I,41907,41997,1.0,11,41907,E,0,0,42001.0,0,1.0
297,B,C,41920,42100,2.0,31,41920,B,0,0,42104.0,0,2.0
534,E,G,41933,42023,1.0,62,41933,E,0,0,42027.0,0,1.0
19,H,G,42216,42486,3.0,60,42216,H,0,0,42490.0,0,3.0
321,C,J,42237,42507,3.0,6,42237,C,0,0,42511.0,0,3.0
155,C,I,42396,42576,2.0,9,42396,C,0,0,42580.0,0,2.0
768,I,J,42516,42606,1.0,11,42516,I,0,0,42610.0,0,1.0
807,G,C,42575,42755,2.0,23,42575,G,0,0,42759.0,0,2.0
539,F,D,42576,42666,1.0,41,42576,F,0,0,42670.0,0,1.0
432,F,C,42587,42947,4.0,25,42587,F,0,0,42951.0,0,4.0
313,A,C,42607,42734,1.4142,18,42607,A,0,0,42738.278,0,1.4142
325,D,B,42649,42739,1.0,36,42649,D,0,0,42743.0,0,1.0
514,I,B,42812,42992,2.0,9,42812,I,0,0,42996.0,0,2.0
579,A,J,42851,43121,3.0,52,42851,A,0,0,43125.0,0,3.0
653,B,F,42893,43073,2.0,38,42893,B,0,0,43077.0,0,2.0
457,C,I,42917,43097,2.0,17,42917,C,0,0,43101.0,0,2.0
861,D,F,42942,43032,1.0,4,42942,D,0,0,43036.0,0,1.0
181,J,C,42958,43228,3.0,7,42958,J,0,0,43232.0,0,3.0
51,B,J,42984,43254,3.0,57,42984,B,0,0,43258.0,0,3.0
522,I,E,43018,43108,1.0,63,43018,I,0,0,43112.0,0,1.0
393,A,B,43089,43216,1.4142,29,43089,A,0,0,43220.278,0,1.4142
293,I,A,43139,43319,2.0,17,43139,I,0,0,43323.0,0,2.0
810,A,F,43151,43458,3.4142,16,43151,A,0,0,43462.278,0,3.4142
55,A,F,43178,43485,3.4142,1,43178,A,0,0,43489.278,0,3.4142
808,J,E,43185,43365,2.0,19,43185,J,0,0,43369.0,0,2.0
658,D,B,43224,43314,1.0,24,43224,D,0,0,43318.0,0,1.0
618,A,D,43232,43449,2.4142,33,43232,A,0,0,43453.278,0,2.4142
596,D,E,43359,43539,2.0,2,43359,D,0,0,43543.0,0,2.0
311,E,F,43370,43640,3.0,63,43370,E,0,0,43644.0,0,3.0
334,B,E,43413,43683,3.0,61,43413,B,0,0,43687.0,0,3.0
782,H,I,43420,43510,1.0,64,43420,H,0,0,43514.0,0,1.0
873,B,C,43470,43650,2.0,43,43470,B,0,0,43654.0,0,2.0
397,G,E,43537,43627,1.0,46,43537,G,0,0,43631.0,0,1.0
121,A,F,43570,43877,3.4142,20,43570,A,0,0,43881.278,0,3.4142
127,E,J,43610,43790,2.0,19,43610,E,0,0,43794.0,0,2.0
310,I,H,43678,43768,1.0,64,43678,I,0,0,43772.0,0,1.0
696,E,B,43813,44083,3.0,2,43813,E,0,0,44087.0,0,3.0
626,F,A,43831,44138,3.4142,22,43831,F,0,0,44142.278,0,3.4142
622,B,F,43898,44078,2.0,36,43898,B,0,0,44082.0,0,2.0
871,J,F,43945,44035,1.0,53,43945,J,0,0,44039.0,0,1.0
474,G,J,44003,44093,1.0,39,44003,G,0,0,44097.0,0,1.0
131,J,A,44076,44346,3.0,28,44076,J,0,0,44350.0,0,3.0
70,B,D,44122,44212,1.0,9,44122,B,0,0,44216.0,0,1.0
219,I,E,44204,44294,1.0,65,44204,I,0,0,44298.0,0,1.0
847,D,I,44223,44313,1.0,13,44223,D,0,0,44317.0,0,1.0
568,B,E,44499,44769,3.0,29,44499,B,0,0,44773.0,0,3.0
54,D,E,44547,44727,2.0,40,44547,D,0,0,44731.0,0,2.0
383,H,E,44584,44764,2.0,64,44584,H,0,0,44768.0,0,2.0
881,B,G,44605,44965,4.0,24,44605,B,0,0,44969.0,0,4.0
326,F,G,44613,44793,2.0,44,44613,F,0,0,44797.0,0,2.0
184,H,J,44658,44838,2.0,66,44658,H,0,0,44842.0,0,2.0
701,D,E,44750,44930,2.0,58,44750,D,0,0,44934.0,0,2.0
436,D,H,45014,45194,2.0,41,45014,D,0,0,45198.0,0,2.0
625,B,F,45113,45293,2.0,2,45113,B,0,0,45297.0,0,2.0
799,C,H,45173,45263,1.0,3,45173,C,0,0,45267.0,0,1.0
25,A,H,45192,45282,1.0,14,45192,A,0,0,45286.0,0,1.0
161,E,A,45471,45688,2.4142,46,45471,E,0,0,45692.278,0,2.4142
280,A,H,45539,45629,1.0,17,45539,A,0,0,45633.0,0,1.0
323,I,C,45606,45786,2.0,13,45606,I,0,0,45790.0,0,2.0
190,E,C,45702,45792,1.0,61,45702,E,0,0,45796.0,0,1.0
657,J,A,45876,46146,3.0,56,45876,J,0,0,46150.0,0,3.0
806,F,J,46018,46108,1.0,32,46018,F,0,0,46112.0,0,1.0
29,J,G,46170,46260,1.0,6,46170,J,0,0,46264.0,0,1.0
677,I,B,46182,46362,2.0,67,46182,I,0,0,46366.0,0,2.0
79,A,E,46221,46438,2.4142,22,46221,A,0,0,46442.278,0,2.4142
866,J,H,46233,46413,2.0,11,46233,J,0,0,46417.0,0,2.0
827,C,J,46296,46566,3.0,51,46296,C,0,0,46570.0,0,3.0
862,E,H,46574,46754,2.0,65,46574,E,0,0,46758.0,0,2.0
564,J,G,46811,46901,1.0,52,46811,J,0,0,46905.0,0,1.0
158,G,C,46832,47012,2.0,8,46832,G,0,0,47016.0,0,2.0
675,G,A,46836,47143,3.4142,47,46836,G,0,0,47147.278,0,3.4142
672,E,H,46955,47135,2.0,40,46955,E,0,0,47139.0,0,2.0
396,E,A,47099,47316,2.4142,64,47099,E,0,0,47320.278,0,2.4142
32,F,C,47117,47477,4.0,48,47117,F,0,0,47481.0,0,4.0
343,B,F,47157,47337,2.0,67,47157,B,0,0,47341.0,0,2.0
13,F,H,47167,47437,3.0,10,47167,F,0,0,47441.0,0,3.0
105,I,E,47201,47291,1.0,68,47201,I,0,0,47295.0,0,1.0
764,D,J,47211,47391,2.0,33,47211,D,0,0,47395.0,0,2.0
582,D,I,47563,47653,1.0,9,47563,D,0,0,47657.0,0,1.0
335,D,G,47568,47838,3.0,69,47568,D,0,0,47842.0,0,3.0
595,D,G,47657,47927,3.0,70,47657,D,0,0,47931.0,0,3.0
342,F,C,47671,48031,4.0,26,47671,F,0,0,48035.0,0,4.0
168,I,D,47792,47882,1.0,9,47792,I,0,0,47886.0,0,1.0
728,F,D,47852,47942,1.0,12,47852,F,0,0,47946.0,0,1.0
10,D,A,47924,48141,2.4142,9,47924,D,0,0,48145.278,0,2.4142
380,F,B,47947,48127,2.0,45,47947,F,0,0,48131.0,0,2.0
737,B,F,48182,48362,2.0,45,48182,B,0,0,48366.0,0,2.0
283,C,A,48236,48363,1.4142,49,48236,C,0,0,48367.278,0,1.4142
100,E,J,48273,48453,2.0,29,48273,E,0,0,48457.0,0,2.0
