pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
427,I,E,36244,36342,1,36244,,IE,90,0,36334,1
428,F,I,29190,29378,1,29190,,FDI,180,0,29370,2
429,J,G,30523,30621,1,30523,,JG,90,0,30613,1
430,A,I,62877,63065,1,62877,,AHI,180,0,63057,2
431,A,E,52999,53224.278,1,52999,,ACE,217.278,0,53216.278,2.4142
432,F,A,37321,37636.278,1,37321,,FDBA,307.278,0,37628.278,3.4142
433,G,E,50691,50789,1,50691,,GE,90,0,50781,1
434,H,A,78589,78687,1,78589,,HA,90,0,78679,1
435,G,B,56104,56472,1,56104,,GECHB,360,0,56464,4
436,I,J,78419,78517,1,78419,,IJ,90,0,78509,1
437,H,B,73080,73178,1,73080,,HB,90,0,73170,1
438,G,D,63336,63614,1,63336,,GEID,270,0,63606,3
439,G,H,37490,37768,1,37490,,GECH,270,0,37760,3
440,F,C,84812,85186,1,84812,,FDBHC,360,0,85172,4
441,F,C,83137,83505,1,83137,,FDBHC,360,0,83497,4
442,D,B,82096,82194,1,82096,,DB,90,0,82186,1
443,G,B,61174,61542,1,61174,,GECHB,360,0,61534,4
444,A,B,44670,44805.278,1,44670,,AB,127.27799999999999,0,44797.278,1.4142
445,A,G,44659,44974.278,1,44659,,ACEG,307.278,0,44966.278,3.4142
446,G,I,26777,26965,1,26777,,GEI,180,0,26957,2
447,J,H,54562,54750,1,54562,,JIH,180,0,54742,2
448,B,C,82759,83037,1,82849,,BHC,180,90,82939,2
449,A,J,63255,63533,1,63255,,AHIJ,270,0,63525,3
450,F,G,32157,32345,1,32157,,FJG,180,0,32337,2
451,A,J,22568,22846,1,22568,,AHIJ,270,0,22838,3
452,D,A,37088,37313.278,1,37088,,DBA,217.278,0,37305.278,2.4142
453,E,F,60746,61111,1,60833,,EIDF,270,87,61016,3
454,F,D,24080,24178,1,24080,,FD,90,0,24170,1
455,E,J,75725,75913,1,75725,,EIJ,180,0,75905,2
456,A,I,73979,74167,1,73979,,AHI,180,0,74159,2
457,I,C,41766,41954,1,41766,,IHC,180,0,41946,2
458,G,D,48941,49219,1,48941,,GEID,270,0,49211,3
459,F,C,72728,73096,1,72728,,FDBHC,360,0,73088,4
460,I,J,56848,56946,1,56848,,IJ,90,0,56938,1
461,D,G,29442,29726,1,29448,,DFJG,270,6,29712,3
462,E,J,31039,31227,1,31039,,EIJ,180,0,31219,2
463,B,E,35934,36212,1,35934,,BHCE,270,0,36204,3
464,G,D,72958,73236,1,72958,,GEID,270,0,73228,3
465,C,E,40789,40887,1,40789,,CE,90,0,40879,1
466,J,H,78402,78590,1,78402,,JIH,180,0,78582,2
467,H,E,70200,70388,1,70200,,HCE,180,0,70380,2
468,H,J,45774,45962,1,45774,,HIJ,180,0,45954,2
469,F,H,85270,85548,1,85270,,FDBH,270,0,85540,3
470,E,J,59146,59334,1,59146,,EIJ,180,0,59326,2
471,H,B,29385,29573,1,29475,,HB,90,90,29475,1
472,A,I,74878,75193.278,1,75005.278,,AHI,180,127.2780000000057,75058,2
473,E,F,84630,84998,1,84720,,EIDF,270,90,84900,3
474,F,H,52201,52479,1,52201,,FDBH,270,0,52471,3
475,A,H,75110,75335.278,1,75237.278,,AH,90,127.2780000000057,75200,1
476,C,F,34757,35128,1,34757,,CHBDF,360,0,35117,4
477,G,A,67532,67847.278,1,67532,,GECA,307.278,0,67839.278,3.4142
478,D,A,34027,34252.278,1,34027,,DBA,217.278,0,34244.278,2.4142
479,E,J,71423,71611,1,71423,,EIJ,180,0,71603,2
480,D,J,44988,45176,1,44988,,DFJ,180,0,45168,2
481,F,B,44807,44995,1,44807,,FDB,180,0,44987,2
482,H,E,36162,36440,1,36252,,HCE,180,90,36342,2
483,J,H,70419,70607,1,70419,,JIH,180,0,70599,2
484,G,A,59016,59331.278,1,59016,,GECA,307.278,0,59323.278,3.4142
485,D,I,32723,32823,1,32723,,DI,90,0,32813,1
486,F,B,72496,72684,1,72496,,FDB,180,0,72676,2
487,E,G,65195,65383,1,65285,,EG,90,90,65285,1
488,C,H,45385,45483,1,45385,,CH,90,0,45475,1
489,J,G,54422,54520,1,54422,,JG,90,0,54512,1
490,F,C,68188,68556,1,68188,,FDBHC,360,0,68548,4
491,G,I,30747,30935,1,30747,,GEI,180,0,30927,2
492,J,I,82582,82680,1,82582,,JI,90,0,82672,1
493,F,C,79125,79493,1,79125,,FDBHC,360,0,79485,4
494,I,C,53143,53331,1,53143,,IHC,180,0,53323,2
495,B,A,84875,85010.278,1,84875,,BA,127.27799999999999,0,85002.278,1.4142
496,F,B,78318,78506,1,78318,,FDB,180,0,78498,2
497,H,I,33039,33227,1,33129,,HI,90,90,33129,1
498,C,A,75317,75452.278,1,75317,,CA,127.27799999999999,0,75444.278,1.4142
499,E,C,84206,84304,1,84206,,EC,90,0,84296,1
500,G,E,63552,63650,1,63552,,GE,90,0,63642,1
501,B,H,35475,35573,1,35475,,BH,90,0,35565,1
502,B,D,65555,65653,1,65555,,BD,90,0,65645,1
503,H,D,35408,35596,1,35408,,HBD,180,0,35588,2
504,G,E,45833,45931,1,45833,,GE,90,0,45923,1
505,A,F,64004,64319.278,1,64004,,ABDF,307.278,0,64311.278,3.4142
506,B,J,38116,38394,1,38116,,BHIJ,270,0,38386,3
507,C,D,64442,64720,1,64442,,CHBD,270,0,64712,3
508,E,I,80268,80456,1,80358,,EI,90,90,80358,1
509,D,J,64934,65122,1,64934,,DFJ,180,0,65114,2
510,E,B,40692,41060,1,40782,,ECHB,270,90,40962,3
511,G,B,34000,34368,1,34000,,GECHB,360,0,34360,4
512,I,G,44728,44916,1,44728,,IJG,180,0,44908,2
513,B,A,68429,68564.278,1,68429,,BA,127.27799999999999,0,68556.278,1.4142
514,C,F,77477,77935,1,77567,,CHBDF,360,90,77837,4
515,D,E,35203,35391,1,35203,,DIE,180,0,35383,2
516,I,B,84964,85152,1,84964,,IHB,180,0,85144,2
517,E,H,33991,34179,1,33991,,ECH,180,0,34171,2
518,D,C,85173,85451,1,85173,,DBHC,270,0,85443,3
519,G,E,43328,43426,1,43328,,GE,90,0,43418,1
520,H,I,80384,80499,1,80396,,HI,90,12,80474,1
521,D,G,41183,41461,1,41183,,DFJG,270,0,41453,3
522,E,J,72964,73242,1,73054,,EIJ,180,90,73144,2
523,F,B,21830,22018,1,21830,,FDB,180,0,22010,2
524,I,D,23043,23141,1,23043,,ID,90,0,23133,1
525,I,F,30481,30669,1,30481,,IDF,180,0,30661,2
526,G,F,52666,52854,1,52666,,GJF,180,0,52846,2
527,J,G,23975,24073,1,23975,,JG,90,0,24065,1
528,J,A,69427,69705,1,69427,,JIHA,270,0,69697,3
529,A,F,71282,71597.278,1,71282,,ABDF,307.278,0,71589.278,3.4142
530,D,H,47414,47692,1,47504,,DBH,180,90,47594,2
531,J,E,25025,25213,1,25025,,JIE,180,0,25205,2
532,D,C,73765,74043,1,73765,,DBHC,270,0,74035,3
533,B,J,61921,62222,1,61944,,BHIJ,270,23,62191,3
534,D,G,80708,80986,1,80708,,DFJG,270,0,80978,3
535,H,G,77235,77603,1,77325,,HCEG,270,90,77505,3
536,G,J,56237,56335,1,56237,,GJ,90,0,56327,1
537,D,E,31267,31500,1,31312,,DIE,180,45,31447,2
538,H,F,28788,29066,1,28788,,HBDF,270,0,29058,3
539,A,J,54104,54545,1,54267,,AHIJ,270,163,54374,3
540,A,J,74752,75094.278,1,74816.278,,AHIJ,270,64.2780000000057,75022,3
541,A,H,34405,34503,1,34405,,AH,90,0,34495,1
542,H,A,76068,76166,1,76068,,HA,90,0,76158,1
543,E,I,64157,64345,1,64247,,EI,90,90,64247,1
544,I,A,28136,28324,1,28136,,IHA,180,0,28316,2
545,H,J,57463,57651,1,57463,,HIJ,180,0,57643,2
546,D,E,27904,28092,1,27904,,DIE,180,0,28084,2
547,I,J,25550,25648,1,25550,,IJ,90,0,25640,1
548,H,J,54007,54221,1,54033,,HIJ,180,26,54187,2
549,F,I,81530,81718,1,81530,,FDI,180,0,81710,2
550,F,H,52033,52311,1,52033,,FDBH,270,0,52303,3
551,A,C,35071,35265.556,1,35130.278,,AC,127.27799999999999,59.27799999999843,35198.278,1.4142
552,E,C,57218,57316,1,57218,,EC,90,0,57308,1
553,E,G,63071,63169,1,63071,,EG,90,0,63161,1
554,I,B,39411,39600,1,39411,,IHB,180,0,39591,2
555,A,E,32111,32336.278,1,32111,,ACE,217.278,0,32328.278,2.4142
556,A,F,24016,24421.278,1,24106,,ABDF,307.278,90,24323.278,3.4142
557,A,D,49119,49434.278,1,49209,,ABD,217.278,90,49336.278,2.4142
558,D,I,50285,50383,1,50285,,DI,90,0,50375,1
559,E,I,86109,86207,1,86109,,EI,90,0,86199,1
560,D,C,51170,51538,1,51260,,DBHC,270,90,51440,3
561,H,G,47947,48225,1,47947,,HCEG,270,0,48217,3
562,C,H,61997,62095,1,61997,,CH,90,0,62087,1
563,I,A,62529,62717,1,62529,,IHA,180,0,62709,2
564,A,C,49146,49411.556,1,49276.278,,AC,127.27799999999999,130.27799999999843,49273.278,1.4142
565,C,F,31222,31680,1,31312,,CHBDF,360,90,31582,4
566,D,C,43625,43993,1,43715,,DBHC,270,90,43895,3
567,F,J,77098,77196,1,77098,,FJ,90,0,77188,1
568,H,I,72872,72970,1,72872,,HI,90,0,72962,1
569,B,G,34517,34885,1,34517,,BHCEG,360,0,34877,4
570,E,B,84660,85028,1,84750,,ECHB,270,90,84930,3
571,B,J,78923,79201,1,78923,,BHIJ,270,0,79193,3
572,B,E,83009,83287,1,83009,,BHCE,270,0,83279,3
573,A,I,82231,82424,1,82231,,AHI,180,0,82411,2
574,C,H,36286,36474,1,36376,,CH,90,90,36376,1
575,A,G,55956,56336.278,1,56021,,ACEG,307.278,65,56263.278,3.4142
576,A,J,45842,46210,1,45932,,AHIJ,270,90,46112,3
577,F,G,74566,74754,1,74566,,FJG,180,0,74746,2
578,B,E,71681,71959,1,71681,,BHCE,270,0,71951,3
579,H,C,23812,24000,1,23902,,HC,90,90,23902,1
580,H,J,35230,35418,1,35230,,HIJ,180,0,35410,2
581,F,B,50686,50874,1,50686,,FDB,180,0,50866,2
582,J,D,35868,36056,1,35868,,JID,180,0,36048,2
583,F,I,72377,72565,1,72377,,FDI,180,0,72557,2
584,D,G,21860,22228,1,21950,,DFJG,270,90,22130,3
585,F,C,40274,40642,1,40274,,FDBHC,360,0,40634,4
586,G,H,59727,60005,1,59727,,GECH,270,0,59997,3
587,I,C,54576,54764,1,54576,,IHC,180,0,54756,2
588,E,C,79855,80043,1,79945,,EC,90,90,79945,1
589,H,I,68213,68394,1,68296,,HI,90,83,68303,1
590,A,D,81763,81988.278,1,81763,,ABD,217.278,0,81980.278,2.4142
591,F,I,49134,49322,1,49134,,FDI,180,0,49314,2
592,D,H,55950,56138,1,55950,,DBH,180,0,56130,2
593,C,A,51526,51788.556,1,51653.278,,CA,127.27799999999999,127.27799999999843,51653.278,1.4142
594,A,H,67560,67658,1,67560,,AH,90,0,67650,1
595,E,H,64814,65092,1,64904,,ECH,180,90,64994,2
596,I,F,76476,76664,1,76476,,IDF,180,0,76656,2
597,E,C,34783,34881,1,34783,,EC,90,0,34873,1
598,J,F,67068,67166,1,67068,,JF,90,0,67158,1
599,C,G,69331,69519,1,69331,,CEG,180,0,69511,2
600,E,B,45560,45838,1,45560,,ECHB,270,0,45830,3
601,G,H,26790,27068,1,26790,,GECH,270,0,27060,3
602,C,A,30772,30907.278,1,30772,,CA,127.27799999999999,0,30899.278,1.4142
603,A,B,35656,35918.556,1,35783.278,,AB,127.27799999999999,127.27799999999843,35783.278,1.4142
604,A,F,83049,83364.278,1,83049,,ABDF,307.278,0,83356.278,3.4142
605,E,J,42999,43187,1,42999,,EIJ,180,0,43179,2
606,B,D,30837,31025,1,30927,,BD,90,90,30927,1
607,I,D,59213,59311,1,59213,,ID,90,0,59303,1
608,D,H,65628,65816,1,65628,,DBH,180,0,65808,2
609,A,J,38758,39036,1,38758,,AHIJ,270,0,39028,3
610,J,B,84119,84399,1,84119,,JIHB,270,0,84389,3
611,G,I,50875,51063,1,50875,,GEI,180,0,51055,2
612,J,F,69248,69346,1,69248,,JF,90,0,69338,1
613,D,H,45239,45517,1,45329,,DBH,180,90,45419,2
614,H,G,73207,73485,1,73207,,HCEG,270,0,73477,3
615,D,F,35281,35379,1,35281,,DF,90,0,35371,1
616,F,E,24429,24707,1,24429,,FDIE,270,0,24699,3
617,G,F,49859,50047,1,49859,,GJF,180,0,50039,2
618,B,C,61130,61318,1,61130,,BHC,180,0,61310,2
619,G,B,26257,26625,1,26257,,GECHB,360,0,26617,4
620,A,D,35324,35549.278,1,35324,,ABD,217.278,0,35541.278,2.4142
621,D,H,22511,22699,1,22511,,DBH,180,0,22691,2
622,C,J,30546,30824,1,30546,,CHIJ,270,0,30816,3
623,E,C,33158,33256,1,33158,,EC,90,0,33248,1
624,C,H,48699,48887,1,48789,,CH,90,90,48789,1
625,H,D,79283,79561,1,79373,,HBD,180,90,79463,2
626,A,E,36621,36939.278,1,36714,,ACE,217.278,93,36838.278,2.4142
627,A,I,37872,38060,1,37872,,AHI,180,0,38052,2
628,F,E,52608,52886,1,52608,,FDIE,270,0,52878,3
629,E,C,68749,68847,1,68749,,EC,90,0,68839,1
630,C,H,23832,23930,1,23832,,CH,90,0,23922,1
631,C,I,78854,79132,1,78944,,CHI,180,90,79034,2
632,D,H,67007,67195,1,67007,,DBH,180,0,67187,2
633,I,A,36327,36515,1,36327,,IHA,180,0,36507,2
634,F,C,75258,75631,1,75258,,FDBHC,360,0,75618,4
635,F,I,35286,35474,1,35286,,FDI,180,0,35466,2
636,J,A,29755,30033,1,29755,,JIHA,270,0,30025,3
637,F,E,33404,33682,1,33404,,FDIE,270,0,33674,3
638,I,D,67915,68103,1,68005,,ID,90,90,68005,1
639,H,G,62840,63118,1,62840,,HCEG,270,0,63110,3
640,G,J,79048,79199,1,79101,,GJ,90,53,79138,1
641,J,D,34860,35048,1,34860,,JID,180,0,35040,2
642,E,A,55804,56029.278,1,55804,,ECA,217.278,0,56021.278,2.4142
643,E,C,69515,69647,1,69549,,EC,90,34,69605,1
644,I,D,34941,35039,1,34941,,ID,90,0,35031,1
645,B,A,40584,40719.278,1,40584,,BA,127.27799999999999,0,40711.278,1.4142
646,J,C,69341,69619,1,69341,,JIHC,270,0,69611,3
647,C,D,72284,72600,1,72322,,CHBD,270,38,72554,3
648,I,A,79299,79487,1,79299,,IHA,180,0,79479,2
649,J,I,79670,79768,1,79670,,JI,90,0,79760,1
650,B,I,51418,51610,1,51418,,BHI,180,0,51598,2
651,E,D,71561,71749,1,71561,,EID,180,0,71741,2
652,E,A,85178,85493.278,1,85268,,ECA,217.278,90,85395.278,2.4142
653,G,C,59688,59876,1,59688,,GEC,180,0,59868,2
654,B,I,73593,73781,1,73593,,BHI,180,0,73773,2
655,F,D,66757,66855,1,66757,,FD,90,0,66847,1
656,J,I,56950,57048,1,56950,,JI,90,0,57040,1
657,B,E,55649,56017,1,55739,,BHCE,270,90,55919,3
658,C,A,27436,27575.278,1,27440,,CA,127.27799999999999,4,27563.278,1.4142
659,D,G,28894,29172,1,28894,,DFJG,270,0,29164,3
660,G,D,33681,33959,1,33681,,GEID,270,0,33951,3
661,I,E,39793,39891,1,39793,,IE,90,0,39883,1
662,H,J,84093,84281,1,84093,,HIJ,180,0,84273,2
663,I,J,67000,67098,1,67000,,IJ,90,0,67090,1
664,J,E,55937,56125,1,55937,,JIE,180,0,56117,2
665,F,I,61925,62113,1,61925,,FDI,180,0,62105,2
666,A,B,21829,21964.278,1,21829,,AB,127.27799999999999,0,21956.278,1.4142
667,H,J,64333,64611,1,64423,,HIJ,180,90,64513,2
668,H,F,33367,33735,1,33457,,HBDF,270,90,33637,3
669,J,D,55635,55823,1,55635,,JID,180,0,55815,2
670,G,E,25588,25686,1,25588,,GE,90,0,25678,1
671,E,H,77748,77936,1,77748,,ECH,180,0,77928,2
672,E,J,67437,67707,1,67519,,EIJ,180,82,67617,2
673,H,I,71834,72022,1,71924,,HI,90,90,71924,1
674,H,J,41000,41188,1,41000,,HIJ,180,0,41180,2
675,D,I,46101,46199,1,46101,,DI,90,0,46191,1
676,E,H,45434,45622,1,45434,,ECH,180,0,45614,2
677,F,H,39959,40239,1,39959,,FDBH,270,0,40229,3
678,A,H,42453,42551,1,42453,,AH,90,0,42543,1
679,G,D,39647,39925,1,39647,,GEID,270,0,39917,3
680,E,A,58696,59011.278,1,58786,,ECA,217.278,90,58913.278,2.4142
681,J,G,43724,43822,1,43724,,JG,90,0,43814,1
682,B,J,56258,56626,1,56348,,BHIJ,270,90,56528,3
683,I,G,26839,27028,1,26839,,IJG,180,0,27019,2
684,F,A,72440,72755.278,1,72440,,FDBA,307.278,0,72747.278,3.4142
685,F,D,56453,56551,1,56453,,FD,90,0,56543,1
686,B,I,81664,81852,1,81664,,BHI,180,0,81844,2
687,J,I,50705,50803,1,50705,,JI,90,0,50795,1
688,J,E,49581,49769,1,49581,,JIE,180,0,49761,2
689,C,H,85627,85725,1,85627,,CH,90,0,85717,1
690,H,D,27301,27489,1,27301,,HBD,180,0,27481,2
691,F,I,62644,62832,1,62644,,FDI,180,0,62824,2
692,B,J,56499,56777,1,56499,,BHIJ,270,0,56769,3
693,H,E,54976,55229,1,55041,,HCE,180,65,55156,2
694,B,F,72435,72623,1,72435,,BDF,180,0,72615,2
695,E,H,70345,70533,1,70345,,ECH,180,0,70525,2
696,F,I,66161,66349,1,66161,,FDI,180,0,66341,2
697,I,G,24247,24435,1,24247,,IJG,180,0,24427,2
698,H,B,43469,43567,1,43469,,HB,90,0,43559,1
699,A,I,46453,46641,1,46453,,AHI,180,0,46633,2
700,B,I,80351,80539,1,80351,,BHI,180,0,80531,2
701,B,I,58372,58650,1,58462,,BHI,180,90,58552,2
702,H,C,35003,35112,1,35014,,HC,90,11,35093,1
703,E,J,23573,23761,1,23573,,EIJ,180,0,23753,2
704,D,C,50977,51345,1,51067,,DBHC,270,90,51247,3
705,E,F,46852,47130,1,46852,,EIDF,270,0,47122,3
706,G,B,48220,48588,1,48220,,GECHB,360,0,48580,4
707,H,A,23091,23189,1,23091,,HA,90,0,23181,1
708,C,J,67510,67915.278,1,67637.278,,CHIJ,270,127.2780000000057,67780,3
709,G,H,35457,35735,1,35457,,GECH,270,0,35727,3
710,B,G,21712,22080,1,21712,,BHCEG,360,0,22072,4
711,I,D,24790,24888,1,24790,,ID,90,0,24880,1
712,I,B,47537,47725,1,47537,,IHB,180,0,47717,2
713,H,D,52311,52589,1,52401,,HBD,180,90,52491,2
714,H,I,83477,83575,1,83477,,HI,90,0,83567,1
715,B,F,70525,70713,1,70525,,BDF,180,0,70705,2
716,A,I,51390,51592,1,51404,,AHI,180,14,51570,2
717,F,D,56724,56822,1,56724,,FD,90,0,56814,1
718,E,A,48427,48652.278,1,48427,,ECA,217.278,0,48644.278,2.4142
719,I,B,68492,68685,1,68492,,IHB,180,0,68672,2
720,H,C,24201,24299,1,24201,,HC,90,0,24291,1
721,C,E,29827,29925,1,29827,,CE,90,0,29917,1
722,J,I,65804,65902,1,65804,,JI,90,0,65894,1
723,G,A,30518,30833.278,1,30518,,GECA,307.278,0,30825.278,3.4142
724,D,J,78572,78760,1,78572,,DFJ,180,0,78752,2
725,D,A,68274,68507.278,1,68275,,DBA,217.278,1,68491.278,2.4142
726,H,B,67841,67939,1,67841,,HB,90,0,67931,1
727,E,J,60281,60469,1,60281,,EIJ,180,0,60461,2
728,D,F,37004,37102,1,37004,,DF,90,0,37094,1
729,B,C,43074,43262,1,43074,,BHC,180,0,43254,2
730,J,C,46265,46543,1,46265,,JIHC,270,0,46535,3
731,I,B,67817,68009.278,1,67817,,IHB,180,0,67997,2
732,G,B,42962,43330,1,42962,,GECHB,360,0,43322,4
733,G,J,68215,68313,1,68215,,GJ,90,0,68305,1
734,J,C,41181,41459,1,41181,,JIHC,270,0,41451,3
735,F,E,29107,29385,1,29107,,FDIE,270,0,29377,3
736,G,F,66283,66471,1,66283,,GJF,180,0,66463,2
737,H,I,39701,39889,1,39791,,HI,90,90,39791,1
738,J,G,36813,36911,1,36813,,JG,90,0,36903,1
739,C,H,84475,84573,1,84475,,CH,90,0,84565,1
740,J,A,55738,56021,1,55738,,JIHA,270,0,56008,3
741,C,F,42210,42578,1,42210,,CHBDF,360,0,42570,4
742,G,C,44688,44876,1,44688,,GEC,180,0,44868,2
743,H,J,59824,60012,1,59824,,HIJ,180,0,60004,2
744,G,A,70121,70436.278,1,70121,,GECA,307.278,0,70428.278,3.4142
745,D,J,68272,68460,1,68272,,DFJ,180,0,68452,2
746,I,G,70231,70419,1,70231,,IJG,180,0,70411,2
747,H,F,51033,51382,1,51104,,HBDF,270,71,51303,3
748,J,B,54582,54867,1,54582,,JIHB,270,0,54852,3
749,F,A,80715,81030.278,1,80715,,FDBA,307.278,0,81022.278,3.4142
750,A,H,59055,59153,1,59055,,AH,90,0,59145,1
751,A,F,54328,54773.556,1,54458.278,,ABDF,307.278,130.27799999999843,54635.278,3.4142
752,C,B,50513,50701,1,50513,,CHB,180,0,50693,2
753,J,C,31364,31642,1,31364,,JIHC,270,0,31634,3
754,E,G,38855,39043,1,38945,,EG,90,90,38945,1
755,H,A,40890,40988,1,40890,,HA,90,0,40980,1
756,F,J,64710,64808,1,64710,,FJ,90,0,64800,1
757,H,B,21841,21939,1,21841,,HB,90,0,21931,1
758,C,G,41724,42005,1,41817,,CEG,180,93,41904,2
759,E,H,61223,61501,1,61313,,ECH,180,90,61403,2
760,B,D,80340,80438,1,80340,,BD,90,0,80430,1
761,I,C,43285,43477,1,43285,,IHC,180,0,43465,2
762,H,J,32556,32772.278,1,32584.278,,HIJ,180,28.27799999999843,32736,2
763,C,A,86175,86310.278,1,86175,,CA,127.27799999999999,0,86302.278,1.4142
764,E,C,49141,49239,1,49141,,EC,90,0,49231,1
765,D,B,75373,75471,1,75373,,DB,90,0,75463,1
766,H,F,78868,79147,1,78868,,HBDF,270,0,79138,3
767,I,H,75059,75157,1,75059,,IH,90,0,75149,1
768,E,H,24014,24202,1,24014,,ECH,180,0,24194,2
769,H,E,31146,31424,1,31236,,HCE,180,90,31326,2
770,F,G,79521,79709,1,79521,,FJG,180,0,79701,2
771,A,H,75708,75901.278,1,75803.278,,AH,90,95.2780000000057,75798,1
772,G,A,55096,55411.278,1,55096,,GECA,307.278,0,55403.278,3.4142
773,E,H,72401,72589,1,72401,,ECH,180,0,72581,2
774,I,D,49240,49338,1,49240,,ID,90,0,49330,1
775,E,D,71240,71428,1,71240,,EID,180,0,71420,2
776,A,E,72085,72381.55600000001,1,72156.278,,ACE,217.278,71.2780000000057,72302.278,2.4142
777,D,B,67745,67843,1,67745,,DB,90,0,67835,1
778,E,A,85125,85440.278,1,85215,,ECA,217.278,90,85342.278,2.4142
779,E,B,62714,63082,1,62804,,ECHB,270,90,62984,3
780,I,C,63977,64255,1,64067,,IHC,180,90,64157,2
781,A,J,52473,52871,1,52593,,AHIJ,270,120,52743,3
782,J,F,26568,26666,1,26568,,JF,90,0,26658,1
783,B,F,45089,45277,1,45089,,BDF,180,0,45269,2
784,E,G,80531,80719,1,80621,,EG,90,90,80621,1
785,G,J,71974,72072,1,71974,,GJ,90,0,72064,1
786,H,B,47137,47235,1,47137,,HB,90,0,47227,1
787,A,B,25378,25603.278,1,25468,,AB,127.27799999999999,90,25505.278,1.4142
788,A,E,26381,26606.278,1,26381,,ACE,217.278,0,26598.278,2.4142
789,J,H,61655,61843,1,61655,,JIH,180,0,61835,2
790,G,D,55395,55673,1,55395,,GEID,270,0,55665,3
791,I,J,60955,61053,1,60955,,IJ,90,0,61045,1
792,G,F,25372,25560,1,25372,,GJF,180,0,25552,2
793,E,D,85025,85303,1,85115,,EID,180,90,85205,2
794,C,E,63107,63309.278,1,63211.278,,CE,90,104.27799999999843,63197,1
795,I,B,24056,24244,1,24056,,IHB,180,0,24236,2
796,G,C,27784,27972,1,27784,,GEC,180,0,27964,2
797,D,E,81924,82112,1,81924,,DIE,180,0,82104,2
798,A,C,51620,51781.556,1,51646.278,,AC,127.27799999999999,26.27799999999843,51747.278,1.4142
799,E,F,82584,82862,1,82584,,EIDF,270,0,82854,3
800,B,C,36214,36492,1,36304,,BHC,180,90,36394,2
801,D,I,46657,46851,1,46753,,DI,90,96,46747,1
802,J,E,40869,41057,1,40869,,JIE,180,0,41049,2
803,I,H,85771,85869,1,85771,,IH,90,0,85861,1
804,G,J,23984,24082,1,23984,,GJ,90,0,24074,1
805,F,E,42808,43086,1,42808,,FDIE,270,0,43078,3
806,G,J,59765,59863,1,59765,,GJ,90,0,59855,1
807,B,I,26874,27062,1,26874,,BHI,180,0,27054,2
808,A,G,48815,49162.556,1,48847.278,,ACEG,307.278,32.27799999999843,49122.278,3.4142
809,E,C,52370,52468,1,52370,,EC,90,0,52460,1
810,E,H,58765,59043,1,58855,,ECH,180,90,58945,2
811,I,E,34602,34700,1,34602,,IE,90,0,34692,1
812,A,I,71349,71537,1,71349,,AHI,180,0,71529,2
813,J,E,85734,85922,1,85734,,JIE,180,0,85914,2
814,G,I,29572,29760,1,29572,,GEI,180,0,29752,2
815,E,J,77614,77802,1,77614,,EIJ,180,0,77794,2
816,J,A,75431,75709,1,75431,,JIHA,270,0,75701,3
817,J,B,85147,85425,1,85147,,JIHB,270,0,85417,3
818,A,H,54555,54720,1,54622,,AH,90,67,54645,1
819,H,B,76718,76906,1,76808,,HB,90,90,76808,1
820,J,B,36945,37223,1,36945,,JIHB,270,0,37215,3
821,H,A,50881,51069,1,50971,,HA,90,90,50971,1
822,I,H,45636,45734,1,45636,,IH,90,0,45726,1
823,I,B,64557,64835,1,64647,,IHB,180,90,64737,2
824,G,J,79903,80001,1,79903,,GJ,90,0,79993,1
825,G,D,44535,44822,1,44535,,GEID,270,0,44805,3
826,B,D,34964,35152,1,35054,,BD,90,90,35054,1
827,E,I,55787,55885,1,55787,,EI,90,0,55877,1
828,I,G,42052,42240,1,42052,,IJG,180,0,42232,2
829,C,I,55464,55652,1,55464,,CHI,180,0,55644,2
830,H,F,37145,37513,1,37235,,HBDF,270,90,37415,3
831,E,J,57373,57561,1,57373,,EIJ,180,0,57553,2
832,D,A,46185,46410.278,1,46185,,DBA,217.278,0,46402.278,2.4142
833,J,I,69906,70004,1,69906,,JI,90,0,69996,1
834,C,F,24798,25166,1,24798,,CHBDF,360,0,25158,4
835,E,D,31376,31564,1,31376,,EID,180,0,31556,2
836,B,J,84491,84769,1,84491,,BHIJ,270,0,84761,3
837,G,F,62059,62247,1,62059,,GJF,180,0,62239,2
838,E,B,47025,47393,1,47115,,ECHB,270,90,47295,3
839,A,I,55689,55967,1,55779,,AHI,180,90,55869,2
840,I,J,74730,74828,1,74730,,IJ,90,0,74820,1
841,H,F,86243,86521,1,86243,,HBDF,270,0,86513,3
842,B,I,70437,70625,1,70437,,BHI,180,0,70617,2
843,C,J,48933,49301,1,49023,,CHIJ,270,90,49203,3
844,J,A,37747,38026,1,37747,,JIHA,270,0,38017,3
845,D,C,46274,46647,1,46369,,DBHC,270,95,46544,3
846,J,E,48840,49028,1,48840,,JIE,180,0,49020,2
847,B,C,46834,47022,1,46834,,BHC,180,0,47014,2
848,C,B,53550,53828,1,53640,,CHB,180,90,53730,2
849,C,G,43003,43191,1,43003,,CEG,180,0,43183,2
850,A,J,51714,52066.556,1,51788.556,,AHIJ,270,74.55599999999686,51984,3
851,F,G,47290,47478,1,47290,,FJG,180,0,47470,2
852,C,F,59235,59693,1,59325,,CHBDF,360,90,59595,4
853,I,C,64150,64428,1,64240,,IHC,180,90,64330,2
