pid,arrival_stop,destination_stop,arrival_time,destination_time,distance,pod_id,pod_arrival_time,pod_current_loc,travel_distance,waiting_time,pod_final_time,empty_km,nonempty_km
6292,B,D,21844,21934,1.0,4,21844.0,B,0.0,0,21938.0,0.0,1.0
7647,E,I,21847,21937,1.0,27,21847.0,E,0.0,0,21941.0,0.0,1.0
5860,E,H,21850,22030,2.0,28,21850.0,E,0.0,0,22034.0,0.0,2.0
1052,E,C,21852,21942,1.0,29,21852.0,E,0.0,0,21946.0,0.0,1.0
7945,J,E,21866,22046,2.0,30,21866.0,J,0.0,0,22050.0,0.0,2.0
2851,B,H,21871,21961,1.0,31,21871.0,B,0.0,0,21965.0,0.0,1.0
3999,I,C,21871,22051,2.0,7,21871.0,I,0.0,0,22055.0,0.0,2.0
4658,D,E,21877,22057,2.0,32,21877.0,D,0.0,0,22061.0,0.0,2.0
1554,C,J,21894,22164,3.0,13,21894.0,C,0.0,0,22168.0,0.0,3.0
537,H,C,21895,21985,1.0,3,21895.0,H,0.0,0,21989.0,0.0,1.0
7447,G,I,21896,22076,2.0,15,21896.0,G,0.0,0,22080.0,0.0,2.0
684,C,E,21898,21988,1.0,33,21898.0,C,0.0,0,21992.0,0.0,1.0
4242,B,G,21909,22269,4.0,1,21909.0,B,0.0,0,22273.0,0.0,4.0
6637,H,G,21916,22186,3.0,5,21916.0,H,0.0,0,22190.0,0.0,3.0
6042,D,J,21923,22103,2.0,34,21923.0,D,0.0,0,22107.0,0.0,2.0
5484,A,H,21930,22020,1.0,20,21930.0,A,0.0,0,22024.0,0.0,1.0
2407,F,G,21944,22124,2.0,35,21944.0,F,0.0,0,22128.0,0.0,2.0
888,G,D,21967,22237,3.0,8,21967.0,G,0.0,0,22241.0,0.0,3.0
5248,A,C,21967,22094,1.4142,17,21967.0,A,0.0,0,22098.278,0.0,1.4142
5609,B,D,21967,22057,1.0,11,21967.0,B,0.0,0,22061.0,0.0,1.0
3834,I,J,21968,22058,1.0,23,21968.0,I,0.0,0,22062.0,0.0,1.0
5252,A,B,21974,22101,1.4142,36,21974.0,A,0.0,0,22105.278,0.0,1.4142
5416,F,A,21979,22286,3.4142,37,21979.0,F,0.0,0,22290.278,0.0,3.4142
3366,E,J,21985,22165,2.0,24,21985.0,E,0.0,0,22169.0,0.0,2.0
673,F,J,21989,22079,1.0,18,21989.0,F,0.0,0,22083.0,0.0,1.0
7007,J,C,21992,22262,3.0,10,21992.0,J,0.0,0,22266.0,0.0,3.0
3976,H,I,22014,22104,1.0,9,22014.0,H,0.0,0,22108.0,0.0,1.0
7218,F,E,22053,22323,3.0,6,22053.0,F,0.0,0,22327.0,0.0,3.0
5926,D,J,22057,22237,2.0,4,22057.0,D,0.0,0,22241.0,0.0,2.0
1673,G,I,22073,22253,2.0,14,22073.0,G,0.0,0,22257.0,0.0,2.0
4603,F,H,22086,22356,3.0,38,22086.0,F,0.0,0,22360.0,0.0,3.0
3399,I,B,22094,22274,2.0,27,22094.0,I,0.0,0,22278.0,0.0,2.0
3070,B,I,22106,22286,2.0,16,22106.0,B,0.0,0,22290.0,0.0,2.0
2999,E,F,22112,22382,3.0,33,22112.0,E,0.0,0,22386.0,0.0,3.0
7942,J,C,22118,22388,3.0,23,22118.0,J,0.0,0,22392.0,0.0,3.0
4977,E,D,22123,22303,2.0,30,22123.0,E,0.0,0,22307.0,0.0,2.0
4924,D,H,22140,22320,2.0,26,22140.0,D,0.0,0,22324.0,0.0,2.0
7231,H,C,22153,22243,1.0,2,22153.0,H,0.0,0,22247.0,0.0,1.0
556,D,E,22187,22367,2.0,25,22187.0,D,0.0,0,22371.0,0.0,2.0
804,D,A,22190,22407,2.4142,11,22190.0,D,0.0,0,22411.278,0.0,2.4142
2410,E,J,22210,22390,2.0,32,22210.0,E,0.0,0,22394.0,0.0,2.0
89,H,C,22211,22301,1.0,31,22211.0,H,0.0,0,22305.0,0.0,1.0
3929,A,G,22220,22527,3.4142,12,22220.0,A,0.0,0,22531.278,0.0,3.4142
3272,B,J,22247,22517,3.0,19,22247.0,B,0.0,0,22521.0,0.0,3.0
2207,H,D,22251,22431,2.0,0,22251.0,H,0.0,0,22435.0,0.0,2.0
2895,G,H,22260,22530,3.0,35,22260.0,G,0.0,0,22534.0,0.0,3.0
2265,G,B,22271,22631,4.0,5,22271.0,G,0.0,0,22635.0,0.0,4.0
6480,I,B,22279,22459,2.0,15,22279.0,I,0.0,0,22463.0,0.0,2.0
5523,F,A,22279,22586,3.4142,39,22279.0,F,0.0,0,22590.278,0.0,3.4142
4693,B,F,22300,22480,2.0,36,22300.0,B,0.0,0,22484.0,0.0,2.0
4018,E,J,22319,22499,2.0,40,22319.0,E,0.0,0,22503.0,0.0,2.0
5736,C,G,22327,22507,2.0,22,22327.0,C,0.0,0,22511.0,0.0,2.0
512,G,I,22331,22511,2.0,1,22331.0,G,0.0,0,22515.0,0.0,2.0
6333,A,F,22337,22644,3.4142,21,22337.0,A,0.0,0,22648.278,0.0,3.4142
7255,F,J,22341,22431,1.0,41,22341.0,F,0.0,0,22435.0,0.0,1.0
6163,B,D,22352,22442,1.0,27,22352.0,B,0.0,0,22446.0,0.0,1.0
5903,A,B,22354,22481,1.4142,37,22354.0,A,0.0,0,22485.278,0.0,1.4142
3509,G,C,22355,22535,2.0,42,22355.0,G,0.0,0,22539.0,0.0,2.0
5853,B,G,22356,22716,4.0,43,22356.0,B,0.0,0,22720.0,0.0,4.0
1599,A,H,22367,22457,1.0,44,22367.0,A,0.0,0,22461.0,0.0,1.0
4765,A,I,22393,22573,2.0,45,22393.0,A,0.0,0,22577.0,0.0,2.0
6098,H,G,22401,22671,3.0,20,22401.0,H,0.0,0,22675.0,0.0,3.0
329,H,F,22413,22683,3.0,28,22413.0,H,0.0,0,22687.0,0.0,3.0
5868,D,C,22421,22691,3.0,8,22421.0,D,0.0,0,22695.0,0.0,3.0
3759,E,H,22430,22610,2.0,6,22430.0,E,0.0,0,22614.0,0.0,2.0
7245,E,A,22432,22649,2.4142,25,22432.0,E,0.0,0,22653.278,0.0,2.4142
3800,B,A,22444,22571,1.4142,46,22444.0,B,0.0,0,22575.278,0.0,1.4142
1842,D,I,22444,22534,1.0,30,22444.0,D,0.0,0,22538.0,0.0,1.0
4390,B,D,22447,22537,1.0,47,22447.0,B,0.0,0,22541.0,0.0,1.0
1762,B,H,22449,22539,1.0,48,22449.0,B,0.0,0,22543.0,0.0,1.0
6890,C,D,22455,22725,3.0,29,22455.0,C,0.0,0,22729.0,0.0,3.0
2198,E,G,22481,22571,1.0,49,22481.0,E,0.0,0,22575.0,0.0,1.0
7514,B,I,22488,22668,2.0,15,22488.0,B,0.0,0,22672.0,0.0,2.0
2550,D,G,22489,22759,3.0,0,22489.0,D,0.0,0,22763.0,0.0,3.0
1956,G,F,22495,22675,2.0,50,22495.0,G,0.0,0,22679.0,0.0,2.0
7845,F,H,22500,22770,3.0,33,22500.0,F,0.0,0,22774.0,0.0,3.0
679,D,B,22508,22598,1.0,27,22508.0,D,0.0,0,22602.0,0.0,1.0
6747,I,A,22510,22690,2.0,9,22510.0,I,0.0,0,22694.0,0.0,2.0
2648,I,F,22514,22694,2.0,14,22514.0,I,0.0,0,22698.0,0.0,2.0
4121,C,D,22521,22791,3.0,3,22521.0,C,0.0,0,22795.0,0.0,3.0
2602,D,B,22525,22615,1.0,51,22525.0,D,0.0,0,22619.0,0.0,1.0
6542,H,E,22535,22715,2.0,26,22535.0,H,0.0,0,22719.0,0.0,2.0
1419,F,B,22537,22717,2.0,36,22537.0,F,0.0,0,22721.0,0.0,2.0
6640,B,F,22565,22745,2.0,37,22565.0,B,0.0,0,22749.0,0.0,2.0
7670,I,D,22573,22663,1.0,16,22573.0,I,0.0,0,22667.0,0.0,1.0
6228,H,J,22574,22754,2.0,38,22574.0,H,0.0,0,22758.0,0.0,2.0
4378,A,J,22580,22850,3.0,11,22580.0,A,0.0,0,22854.0,0.0,3.0
4462,C,J,22581,22851,3.0,7,22581.0,C,0.0,0,22855.0,0.0,3.0
1169,F,G,22582,22762,2.0,52,22582.0,F,0.0,0,22766.0,0.0,2.0
162,F,J,22602,22692,1.0,53,22602.0,F,0.0,0,22696.0,0.0,1.0
4587,B,E,22606,22876,3.0,27,22606.0,B,0.0,0,22880.0,0.0,3.0
7104,I,H,22616,22706,1.0,1,22616.0,I,0.0,0,22710.0,0.0,1.0
7239,E,I,22617,22707,1.0,54,22617.0,E,0.0,0,22711.0,0.0,1.0
6678,A,I,22628,22808,2.0,46,22628.0,A,0.0,0,22812.0,0.0,2.0
1060,A,C,22632,22759,1.4142,39,22632.0,A,0.0,0,22763.278,0.0,1.4142
5828,H,G,22639,22909,3.0,44,22639.0,H,0.0,0,22913.0,0.0,3.0
5153,E,B,22643,22913,3.0,55,22643.0,E,0.0,0,22917.0,0.0,3.0
3914,G,F,22648,22828,2.0,22,22648.0,G,0.0,0,22832.0,0.0,2.0
3394,J,I,22651,22741,1.0,18,22651.0,J,0.0,0,22745.0,0.0,1.0
882,A,H,22691,22781,1.0,25,22691.0,A,0.0,0,22785.0,0.0,1.0
7720,H,B,22694,22784,1.0,35,22694.0,H,0.0,0,22788.0,0.0,1.0
6139,F,D,22723,22813,1.0,21,22723.0,F,0.0,0,22817.0,0.0,1.0
2596,I,A,22727,22907,2.0,30,22727.0,I,0.0,0,22911.0,0.0,2.0
3836,C,D,22738,23008,3.0,17,22738.0,C,0.0,0,23012.0,0.0,3.0
7044,C,I,22750,22930,2.0,2,22750.0,C,0.0,0,22934.0,0.0,2.0
3731,G,J,22752,22842,1.0,12,22752.0,G,0.0,0,22846.0,0.0,1.0
5638,A,F,22765,23072,3.4142,9,22765.0,A,0.0,0,23076.278,0.0,3.4142
7098,I,C,22766,22946,2.0,45,22766.0,I,0.0,0,22950.0,0.0,2.0
5335,G,J,22768,22858,1.0,49,22768.0,G,0.0,0,22862.0,0.0,1.0
3757,C,B,22774,22954,2.0,10,22774.0,C,0.0,0,22958.0,0.0,2.0
4212,E,F,22781,23051,3.0,26,22781.0,E,0.0,0,23055.0,0.0,3.0
2289,E,A,22790,23007,2.4142,56,22790.0,E,0.0,0,23011.278,0.0,2.4142
2973,A,F,22795,23102,3.4142,57,22795.0,A,0.0,0,23106.278,0.0,3.4142
2769,G,E,22814,22904,1.0,20,22814.0,G,0.0,0,22908.0,0.0,1.0
1155,C,I,22830,23010,2.0,31,22830.0,C,0.0,0,23014.0,0.0,2.0
1974,E,B,22850,23120,3.0,58,22850.0,E,0.0,0,23124.0,0.0,3.0
698,D,I,22878,22968,1.0,47,22878.0,D,0.0,0,22972.0,0.0,1.0
217,B,F,22887,23067,2.0,51,22887.0,B,0.0,0,23071.0,0.0,2.0
1839,B,H,22892,22982,1.0,5,22892.0,B,0.0,0,22986.0,0.0,1.0
7912,E,A,22893,23110,2.4142,27,22893.0,E,0.0,0,23114.278,0.0,2.4142
1151,E,I,22902,22992,1.0,59,22902.0,E,0.0,0,22996.0,0.0,1.0
166,C,I,22906,23086,2.0,23,22906.0,C,0.0,0,23090.0,0.0,2.0
3532,G,A,22919,23226,3.4142,43,22919.0,G,0.0,0,23230.278,0.0,3.4142
5168,F,B,22923,23103,2.0,50,22923.0,F,0.0,0,23107.0,0.0,2.0
7371,A,I,22944,23124,2.0,30,22944.0,A,0.0,0,23128.0,0.0,2.0
6132,A,I,22949,23129,2.0,60,22949.0,A,0.0,0,23133.0,0.0,2.0
7936,E,C,22961,23051,1.0,20,22961.0,E,0.0,0,23055.0,0.0,1.0
1763,I,C,22972,23152,2.0,15,22972.0,I,0.0,0,23156.0,0.0,2.0
1946,D,H,22976,23156,2.0,16,22976.0,D,0.0,0,23160.0,0.0,2.0
104,I,H,22984,23074,1.0,54,22984.0,I,0.0,0,23078.0,0.0,1.0
1364,B,J,22985,23255,3.0,36,22985.0,B,0.0,0,23259.0,0.0,3.0
703,G,C,22998,23178,2.0,0,22998.0,G,0.0,0,23182.0,0.0,2.0
7057,H,F,23001,23271,3.0,48,23001.0,H,0.0,0,23275.0,0.0,3.0
1257,G,D,23004,23274,3.0,52,23004.0,G,0.0,0,23278.0,0.0,3.0
2346,B,C,23006,23186,2.0,35,23006.0,B,0.0,0,23190.0,0.0,2.0
3039,F,E,23006,23276,3.0,28,23006.0,F,0.0,0,23280.0,0.0,3.0
1008,C,B,23022,23202,2.0,42,23022.0,C,0.0,0,23206.0,0.0,2.0
5487,H,J,23039,23219,2.0,6,23039.0,H,0.0,0,23223.0,0.0,2.0
2438,E,B,23047,23317,3.0,61,23047.0,E,0.0,0,23321.0,0.0,3.0
5660,D,J,23048,23228,2.0,29,23048.0,D,0.0,0,23232.0,0.0,2.0
1543,E,H,23052,23232,2.0,62,23052.0,E,0.0,0,23236.0,0.0,2.0
2875,C,J,23080,23350,3.0,8,23080.0,C,0.0,0,23354.0,0.0,3.0
7206,A,F,23084,23391,3.4142,56,23084.0,A,0.0,0,23395.278,0.0,3.4142
2871,I,H,23088,23178,1.0,18,23088.0,I,0.0,0,23182.0,0.0,1.0
4726,C,B,23090,23270,2.0,39,23090.0,C,0.0,0,23274.0,0.0,2.0
6612,C,E,23098,23188,1.0,45,23098.0,C,0.0,0,23192.0,0.0,1.0
1274,B,E,23123,23393,3.0,55,23123.0,B,0.0,0,23397.0,0.0,3.0
5559,G,B,23129,23489,4.0,44,23129.0,G,0.0,0,23493.0,0.0,4.0
3320,A,E,23145,23362,2.4142,27,23145.0,A,0.0,0,23366.278,0.0,2.4142
575,I,E,23150,23240,1.0,46,23150.0,I,0.0,0,23244.0,0.0,1.0
715,D,F,23156,23246,1.0,3,23156.0,D,0.0,0,23250.0,0.0,1.0
5476,E,J,23160,23340,2.0,63,23160.0,E,0.0,0,23344.0,0.0,2.0
5756,F,G,23166,23346,2.0,14,23166.0,F,0.0,0,23350.0,0.0,2.0
6153,H,J,23167,23347,2.0,1,23167.0,H,0.0,0,23351.0,0.0,2.0
2226,B,G,23167,23527,4.0,10,23167.0,B,0.0,0,23531.0,0.0,4.0
6528,G,E,23200,23290,1.0,64,23200.0,G,0.0,0,23294.0,0.0,1.0
7050,I,J,23200,23290,1.0,2,23200.0,I,0.0,0,23294.0,0.0,1.0
4684,D,A,23203,23420,2.4142,21,23203.0,D,0.0,0,23424.278,0.0,2.4142
2305,A,H,23210,23300,1.0,65,23210.0,A,0.0,0,23304.0,0.0,1.0
7928,D,I,23215,23305,1.0,17,23215.0,D,0.0,0,23309.0,0.0,1.0
793,E,F,23227,23497,3.0,45,23227.0,E,0.0,0,23501.0,0.0,3.0
979,J,D,23237,23417,2.0,34,23237.0,J,0.0,0,23421.0,0.0,2.0
7639,G,F,23251,23431,2.0,66,23251.0,G,0.0,0,23435.0,0.0,2.0
7505,H,A,23280,23370,1.0,33,23280.0,H,0.0,0,23374.0,0.0,1.0
6939,B,G,23291,23651,4.0,50,23291.0,B,0.0,0,23655.0,0.0,4.0
1941,J,I,23293,23383,1.0,13,23293.0,J,0.0,0,23387.0,0.0,1.0
1471,J,D,23296,23476,2.0,24,23296.0,J,0.0,0,23480.0,0.0,2.0
2042,J,H,23297,23477,2.0,4,23297.0,J,0.0,0,23481.0,0.0,2.0
721,F,H,23299,23569,3.0,37,23299.0,F,0.0,0,23573.0,0.0,3.0
2195,D,A,23307,23524,2.4142,52,23307.0,D,0.0,0,23528.278,0.0,2.4142
3403,J,G,23309,23399,1.0,32,23309.0,J,0.0,0,23403.0,0.0,1.0
5529,H,C,23311,23401,1.0,25,23311.0,H,0.0,0,23405.0,0.0,1.0
7751,J,I,23312,23402,1.0,41,23312.0,J,0.0,0,23406.0,0.0,1.0
18,H,F,23319,23589,3.0,5,23319.0,H,0.0,0,23593.0,0.0,3.0
3273,A,B,23332,23459,1.4142,43,23332.0,A,0.0,0,23463.278,0.0,1.4142
7549,F,J,23348,23438,1.0,22,23348.0,F,0.0,0,23442.0,0.0,1.0
6190,B,F,23370,23550,2.0,58,23370.0,B,0.0,0,23554.0,0.0,2.0
1979,A,C,23380,23507,1.4142,33,23380.0,A,0.0,0,23511.278,0.0,1.4142
2590,E,H,23384,23564,2.0,46,23384.0,E,0.0,0,23568.0,0.0,2.0
7045,B,D,23409,23499,1.0,42,23409.0,B,0.0,0,23503.0,0.0,1.0
1355,F,I,23439,23619,2.0,26,23439.0,F,0.0,0,23623.0,0.0,2.0
6869,C,E,23445,23535,1.0,20,23445.0,C,0.0,0,23539.0,0.0,1.0
7802,G,J,23447,23537,1.0,14,23447.0,G,0.0,0,23541.0,0.0,1.0
6677,B,F,23455,23635,2.0,39,23455.0,B,0.0,0,23639.0,0.0,2.0
2031,B,G,23483,23843,4.0,61,23483.0,B,0.0,0,23847.0,0.0,4.0
529,J,H,23494,23674,2.0,40,23494.0,J,0.0,0,23678.0,0.0,2.0
2815,J,H,23501,23681,2.0,19,23501.0,J,0.0,0,23685.0,0.0,2.0
671,G,A,23520,23827,3.4142,32,23520.0,G,0.0,0,23831.278,0.0,3.4142
4582,A,D,23520,23737,2.4142,21,23520.0,A,0.0,0,23741.278,0.0,2.4142
900,G,B,23523,23883,4.0,67,23523.0,G,0.0,0,23887.0,0.0,4.0
6448,D,A,23559,23776,2.4142,34,23559.0,D,0.0,0,23780.278,0.0,2.4142
4828,F,H,23562,23832,3.0,51,23562.0,F,0.0,0,23836.0,0.0,3.0
5117,D,G,23571,23841,3.0,24,23571.0,D,0.0,0,23845.0,0.0,3.0
1349,A,J,23573,23843,3.0,52,23573.0,A,0.0,0,23847.0,0.0,3.0
2925,F,E,23576,23846,3.0,9,23576.0,F,0.0,0,23850.0,0.0,3.0
3562,D,H,23586,23766,2.0,42,23586.0,D,0.0,0,23770.0,0.0,2.0
4113,G,E,23586,23676,1.0,10,23586.0,G,0.0,0,23680.0,0.0,1.0
531,B,J,23594,23864,3.0,43,23594.0,B,0.0,0,23868.0,0.0,3.0
2686,A,B,23597,23724,1.4142,68,23597.0,A,0.0,0,23728.278,0.0,1.4142
1513,D,F,23605,23695,1.0,69,23605.0,D,0.0,0,23699.0,0.0,1.0
2424,A,B,23618,23745,1.4142,70,23618.0,A,0.0,0,23749.278,0.0,1.4142
3666,E,G,23618,23708,1.0,28,23618.0,E,0.0,0,23712.0,0.0,1.0
3962,J,B,23620,23890,3.0,53,23620.0,J,0.0,0,23894.0,0.0,3.0
3869,B,C,23621,23801,2.0,44,23621.0,B,0.0,0,23805.0,0.0,2.0
4749,E,F,23637,23907,3.0,64,23637.0,E,0.0,0,23911.0,0.0,3.0
6033,B,E,23642,23912,3.0,71,23642.0,B,0.0,0,23916.0,0.0,3.0
7416,B,I,23658,23838,2.0,72,23658.0,B,0.0,0,23842.0,0.0,2.0
722,G,A,23659,23966,3.4142,50,23659.0,G,0.0,0,23970.278,0.0,3.4142
2417,G,F,23662,23842,2.0,73,23662.0,G,0.0,0,23846.0,0.0,2.0
6708,G,F,23678,23858,2.0,74,23678.0,G,0.0,0,23862.0,0.0,2.0
6565,I,J,23681,23771,1.0,47,23681.0,I,0.0,0,23775.0,0.0,1.0
5582,E,D,23699,23879,2.0,27,23699.0,E,0.0,0,23883.0,0.0,2.0
5115,G,E,23703,23793,1.0,75,23703.0,G,0.0,0,23797.0,0.0,1.0
3536,D,C,23719,23989,3.0,76,23719.0,D,0.0,0,23993.0,0.0,3.0
5865,G,A,23733,24040,3.4142,28,23733.0,G,0.0,0,24044.278,0.0,3.4142
1737,G,H,23741,24011,3.0,77,23741.0,G,0.0,0,24015.0,0.0,3.0
5776,E,A,23744,23961,2.4142,55,23744.0,E,0.0,0,23965.278,0.0,2.4142
4673,G,F,23761,23941,2.0,78,23761.0,G,0.0,0,23945.0,0.0,2.0
5593,F,D,23762,23852,1.0,57,23762.0,F,0.0,0,23856.0,0.0,1.0
4020,H,A,23771,23861,1.0,54,23771.0,H,0.0,0,23865.0,0.0,1.0
2977,G,F,23772,23952,2.0,79,23772.0,G,0.0,0,23956.0,0.0,2.0
754,H,I,23776,23866,1.0,16,23776.0,H,0.0,0,23870.0,0.0,1.0
2521,H,D,23776,23956,2.0,18,23776.0,H,0.0,0,23960.0,0.0,2.0
5366,F,I,23778,23958,2.0,3,23778.0,F,0.0,0,23962.0,0.0,2.0
14,H,F,23785,24055,3.0,62,23785.0,H,0.0,0,24059.0,0.0,3.0
7524,J,I,23787,23877,1.0,38,23787.0,J,0.0,0,23881.0,0.0,1.0
5892,J,B,23809,24079,3.0,12,23809.0,J,0.0,0,24083.0,0.0,3.0
4381,J,F,23832,23922,1.0,11,23832.0,J,0.0,0,23926.0,0.0,1.0
5058,G,F,23842,24022,2.0,80,23842.0,G,0.0,0,24026.0,0.0,2.0
4593,D,H,23859,24039,2.0,21,23859.0,D,0.0,0,24043.0,0.0,2.0
1009,F,C,23872,24232,4.0,48,23872.0,F,0.0,0,24236.0,0.0,4.0
7880,E,B,23885,24155,3.0,20,23885.0,E,0.0,0,24159.0,0.0,3.0
4050,F,B,23911,24091,2.0,56,23911.0,F,0.0,0,24095.0,0.0,2.0
3551,D,F,23923,24013,1.0,57,23923.0,D,0.0,0,24017.0,0.0,1.0
5250,G,B,23934,24294,4.0,24,23934.0,G,0.0,0,24298.0,0.0,4.0
7566,B,H,23941,24031,1.0,68,23941.0,B,0.0,0,24035.0,0.0,1.0
3417,I,D,23947,24037,1.0,59,23947.0,I,0.0,0,24041.0,0.0,1.0
800,E,H,23952,24132,2.0,10,23952.0,E,0.0,0,24136.0,0.0,2.0
6732,B,E,23952,24222,3.0,70,23952.0,B,0.0,0,24226.0,0.0,3.0
7943,G,E,23963,24053,1.0,61,23963.0,G,0.0,0,24057.0,0.0,1.0
6740,G,B,23963,24323,4.0,81,23963.0,G,0.0,0,24327.0,0.0,4.0
4905,F,A,23969,24276,3.4142,66,23969.0,F,0.0,0,24280.278,0.0,3.4142
5881,B,D,23986,24076,1.0,67,23986.0,B,0.0,0,24080.0,0.0,1.0
1166,C,J,23996,24266,3.0,15,23996.0,C,0.0,0,24270.0,0.0,3.0
4709,H,E,24001,24181,2.0,65,24001.0,H,0.0,0,24185.0,0.0,2.0
7155,I,J,24003,24093,1.0,31,24003.0,I,0.0,0,24097.0,0.0,1.0
4326,G,C,24003,24183,2.0,82,24003.0,G,0.0,0,24187.0,0.0,2.0
1594,G,C,24006,24186,2.0,83,24006.0,G,0.0,0,24190.0,0.0,2.0
3795,D,C,24020,24290,3.0,27,24020.0,D,0.0,0,24294.0,0.0,3.0
116,A,E,24028,24245,2.4142,34,24028.0,A,0.0,0,24249.278,0.0,2.4142
7237,H,C,24032,24122,1.0,4,24032.0,H,0.0,0,24126.0,0.0,1.0
4056,H,I,24036,24126,1.0,46,24036.0,H,0.0,0,24130.0,0.0,1.0
6826,H,A,24044,24134,1.0,37,24044.0,H,0.0,0,24138.0,0.0,1.0
619,F,H,24060,24330,3.0,45,24060.0,F,0.0,0,24334.0,0.0,3.0
6888,E,A,24064,24281,2.4142,75,24064.0,E,0.0,0,24285.278,0.0,2.4142
2703,I,H,24064,24154,1.0,23,24064.0,I,0.0,0,24158.0,0.0,1.0
4768,B,J,24072,24342,3.0,53,24072.0,B,0.0,0,24346.0,0.0,3.0
2946,C,I,24087,24267,2.0,0,24087.0,C,0.0,0,24271.0,0.0,2.0
7921,G,H,24103,24373,3.0,84,24103.0,G,0.0,0,24377.0,0.0,3.0
184,C,A,24104,24231,1.4142,35,24104.0,C,0.0,0,24235.278,0.0,1.4142
662,J,B,24108,24378,3.0,7,24108.0,J,0.0,0,24382.0,0.0,3.0
4727,J,H,24109,24289,2.0,49,24109.0,J,0.0,0,24293.0,0.0,2.0
4839,J,C,24113,24383,3.0,6,24113.0,J,0.0,0,24387.0,0.0,3.0
3358,C,B,24120,24300,2.0,25,24120.0,C,0.0,0,24304.0,0.0,2.0
5953,H,G,24167,24437,3.0,40,24167.0,H,0.0,0,24441.0,0.0,3.0
1634,B,A,24217,24344,1.4142,12,24217.0,B,0.0,0,24348.278,0.0,1.4142
5452,J,I,24232,24322,1.0,29,24232.0,J,0.0,0,24326.0,0.0,1.0
7089,E,G,24251,24341,1.0,9,24251.0,E,0.0,0,24345.0,0.0,1.0
5018,I,C,24254,24434,2.0,30,24254.0,I,0.0,0,24438.0,0.0,2.0
2553,H,C,24260,24350,1.0,19,24260.0,H,0.0,0,24354.0,0.0,1.0
1536,B,D,24278,24368,1.0,56,24278.0,B,0.0,0,24372.0,0.0,1.0
1902,H,E,24311,24491,2.0,42,24311.0,H,0.0,0,24495.0,0.0,2.0
7279,I,D,24323,24413,1.0,60,24323.0,I,0.0,0,24417.0,0.0,1.0
5932,B,E,24331,24601,3.0,20,24331.0,B,0.0,0,24605.0,0.0,3.0
1725,H,F,24333,24603,3.0,51,24333.0,H,0.0,0,24607.0,0.0,3.0
2683,G,H,24336,24606,3.0,85,24336.0,G,0.0,0,24610.0,0.0,3.0
452,E,B,24337,24607,3.0,71,24337.0,E,0.0,0,24611.0,0.0,3.0
1521,J,F,24343,24433,1.0,36,24343.0,J,0.0,0,24437.0,0.0,1.0
