pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
79,J,H,84282,84470,1,84282,,JIH,180,0,84462,2
80,D,B,48132,48230,1,48132,,DB,90,0,48222,1
81,H,J,80102,80290,1,80102,,HIJ,180,0,80282,2
82,I,H,58541,58639,1,58541,,IH,90,0,58631,1
83,J,G,79103,79201,1,79103,,JG,90,0,79193,1
84,B,J,22404,22682,1,22404,,BHIJ,270,0,22674,3
85,J,A,27372,27650,1,27372,,JIHA,270,0,27642,3
86,G,B,46279,46647,1,46279,,GECHB,360,0,46639,4
87,A,J,28605,28893,1,28605,,AHIJ,270,0,28875,3
88,E,F,33054,33332,1,33054,,EIDF,270,0,33324,3
89,B,E,38974,39252,1,38974,,BHCE,270,0,39244,3
90,F,D,43636,43734,1,43636,,FD,90,0,43726,1
91,J,A,32183,32461,1,32183,,JIHA,270,0,32453,3
92,B,G,44541,44909,1,44541,,BHCEG,360,0,44901,4
93,H,D,49699,49907,1,49719,,HBD,180,20,49879,2
94,E,D,75960,76148,1,75960,,EID,180,0,76140,2
95,C,B,72959,73151,1,72959,,CHB,180,0,73139,2
96,F,D,34720,34818,1,34720,,FD,90,0,34810,1
97,B,A,71131,71266.278,1,71131,,BA,127.27799999999999,0,71258.278,1.4142
98,A,F,36284,36689.278,1,36374,,ABDF,307.278,90,36591.278,3.4142
99,B,F,66378,66566,1,66378,,BDF,180,0,66558,2
100,C,E,57962,58060,1,57962,,CE,90,0,58052,1
101,A,H,36502,36690,1,36592,,AH,90,90,36592,1
102,J,C,83193,83471,1,83193,,JIHC,270,0,83463,3
103,J,I,36975,37073,1,36975,,JI,90,0,37065,1
104,I,D,53092,53191,1,53092,,ID,90,0,53182,1
105,D,E,77111,77299,1,77111,,DIE,180,0,77291,2
106,D,I,71278,71466,1,71368,,DI,90,90,71368,1
107,B,E,22924,23202,1,22924,,BHCE,270,0,23194,3
108,F,J,81271,81369,1,81271,,FJ,90,0,81361,1
109,H,J,34741,34929,1,34741,,HIJ,180,0,34921,2
110,H,B,49572,49767,1,49662,,HB,90,90,49662,1
111,F,G,83638,83826,1,83638,,FJG,180,0,83818,2
112,B,G,50679,51050,1,50679,,BHCEG,360,0,51039,4
113,G,C,25288,25476,1,25288,,GEC,180,0,25468,2
114,H,E,59847,60037,1,59847,,HCE,180,0,60027,2
115,A,B,83458,83670.278,1,83535,,AB,127.27799999999999,77,83585.278,1.4142
116,E,J,53998,54186,1,53998,,EIJ,180,0,54178,2
117,J,B,51008,51286,1,51008,,JIHB,270,0,51278,3
118,I,C,74884,75073,1,74884,,IHC,180,0,75064,2
119,G,J,58690,58788,1,58690,,GJ,90,0,58780,1
120,B,I,76330,76521,1,76330,,BHI,180,0,76510,2
121,B,A,81834,81969.278,1,81834,,BA,127.27799999999999,0,81961.278,1.4142
122,C,B,46291,46479,1,46291,,CHB,180,0,46471,2
123,E,J,40312,40500,1,40312,,EIJ,180,0,40492,2
124,B,H,23980,24078,1,23980,,BH,90,0,24070,1
125,D,I,31476,31574,1,31476,,DI,90,0,31566,1
126,I,D,85042,85140,1,85042,,ID,90,0,85132,1
127,F,H,35551,35829,1,35551,,FDBH,270,0,35821,3
128,H,G,83787,84155,1,83877,,HCEG,270,90,84057,3
129,B,C,45123,45401,1,45213,,BHC,180,90,45303,2
130,A,H,61005,61104,1,61006,,AH,90,1,61095,1
131,A,H,43931,44029,1,43931,,AH,90,0,44021,1
132,F,C,37492,37860,1,37492,,FDBHC,360,0,37852,4
133,H,E,53791,53979,1,53791,,HCE,180,0,53971,2
134,G,E,46588,46686,1,46588,,GE,90,0,46678,1
135,E,C,52289,52387,1,52289,,EC,90,0,52379,1
136,B,E,21781,22151,1,21871,,BHCE,270,90,22051,3
137,J,C,85386,85664,1,85386,,JIHC,270,0,85656,3
138,D,I,77325,77513,1,77415,,DI,90,90,77415,1
139,E,I,62818,62916,1,62818,,EI,90,0,62908,1
140,H,F,82399,82767,1,82489,,HBDF,270,90,82669,3
141,A,C,60136,60271.278,1,60136,,AC,127.27799999999999,0,60263.278,1.4142
142,H,B,63350,63448,1,63350,,HB,90,0,63440,1
143,E,G,73516,73614,1,73516,,EG,90,0,73606,1
144,J,F,54479,54577,1,54479,,JF,90,0,54569,1
145,E,H,69216,69404,1,69216,,ECH,180,0,69396,2
146,E,F,48738,49016,1,48738,,EIDF,270,0,49008,3
147,C,B,62143,62399.278,1,62211.278,,CHB,180,68.27799999999843,62323,2
148,E,B,70397,70675,1,70397,,ECHB,270,0,70667,3
149,D,I,83225,83323,1,83225,,DI,90,0,83315,1
150,B,H,71185,71373,1,71275,,BH,90,90,71275,1
151,A,E,82625,82855,1,82625,,ACE,217.278,0,82842.278,2.4142
152,H,I,28670,28768,1,28670,,HI,90,0,28760,1
153,A,I,82208,82396,1,82208,,AHI,180,0,82388,2
154,B,J,83805,84173,1,83895,,BHIJ,270,90,84075,3
155,E,C,36715,36816,1,36715,,EC,90,0,36805,1
156,C,J,23392,23670,1,23392,,CHIJ,270,0,23662,3
157,I,J,73673,73771,1,73673,,IJ,90,0,73763,1
158,B,F,59888,60193,1,60005,,BDF,180,117,60068,2
159,B,J,67834,68206,1,67928,,BHIJ,270,94,68104,3
160,A,F,29294,29609.278,1,29294,,ABDF,307.278,0,29601.278,3.4142
161,E,I,84164,84262,1,84164,,EI,90,0,84254,1
162,A,G,49201,49516.278,1,49201,,ACEG,307.278,0,49508.278,3.4142
163,D,B,57909,58014,1,57916,,DB,90,7,57999,1
164,C,G,52958,53236,1,53048,,CEG,180,90,53138,2
165,D,F,46030,46218,1,46120,,DF,90,90,46120,1
166,A,B,78055,78190.278,1,78055,,AB,127.27799999999999,0,78182.278,1.4142
167,F,H,58178,58456,1,58178,,FDBH,270,0,58448,3
168,G,B,29678,30052,1,29678,,GECHB,360,0,30038,4
169,G,E,51961,52059,1,51961,,GE,90,0,52051,1
170,A,H,67894,68018.278,1,67920.278,,AH,90,26.278000000005704,67984,1
171,A,H,50464,50562,1,50464,,AH,90,0,50554,1
172,B,J,41814,42127,1,41849,,BHIJ,270,35,42084,3
173,D,G,78555,78861,1,78583,,DFJG,270,28,78825,3
174,A,J,68604,68972,1,68694,,AHIJ,270,90,68874,3
175,A,E,53772,53997.278,1,53772,,ACE,217.278,0,53989.278,2.4142
176,A,E,36239,36464.278,1,36239,,ACE,217.278,0,36456.278,2.4142
177,H,G,39398,39676,1,39398,,HCEG,270,0,39668,3
178,A,B,27181,27316.278,1,27181,,AB,127.27799999999999,0,27308.278,1.4142
179,B,E,66844,67122,1,66844,,BHCE,270,0,67114,3
180,H,F,73119,73403,1,73125,,HBDF,270,6,73389,3
181,G,E,26739,26837,1,26739,,GE,90,0,26829,1
182,E,I,48090,48188,1,48090,,EI,90,0,48180,1
183,C,B,79351,79539,1,79351,,CHB,180,0,79531,2
184,F,A,80779,81094.278,1,80779,,FDBA,307.278,0,81086.278,3.4142
185,I,D,65026,65124,1,65026,,ID,90,0,65116,1
186,B,D,65616,65714,1,65616,,BD,90,0,65706,1
187,C,B,32597,32785,1,32597,,CHB,180,0,32777,2
188,B,E,54976,55269,1,54991,,BHCE,270,15,55246,3
189,D,E,25941,26129,1,25941,,DIE,180,0,26121,2
190,D,I,58658,58756,1,58658,,DI,90,0,58748,1
191,C,B,69250,69528,1,69340,,CHB,180,90,69430,2
192,A,J,83727,84132.278,1,83854.278,,AHIJ,270,127.2780000000057,83997,3
193,B,D,40687,40875,1,40777,,BD,90,90,40777,1
194,G,F,68748,68936,1,68748,,GJF,180,0,68928,2
195,G,C,32339,32527,1,32339,,GEC,180,0,32519,2
196,I,J,47552,47650,1,47552,,IJ,90,0,47642,1
197,D,C,56762,57130,1,56852,,DBHC,270,90,57032,3
198,J,C,74590,74868,1,74590,,JIHC,270,0,74860,3
199,E,F,77365,77643,1,77365,,EIDF,270,0,77635,3
200,E,F,79298,79576,1,79298,,EIDF,270,0,79568,3
201,E,J,30485,30673,1,30485,,EIJ,180,0,30665,2
202,H,F,63212,63490,1,63212,,HBDF,270,0,63482,3
203,F,J,42050,42148,1,42050,,FJ,90,0,42140,1
204,E,D,29926,30114,1,29926,,EID,180,0,30106,2
205,H,B,82738,82836,1,82738,,HB,90,0,82828,1
206,C,F,83954,84322,1,83954,,CHBDF,360,0,84314,4
207,H,A,71956,72054,1,71956,,HA,90,0,72046,1
208,B,I,49867,50058,1,49867,,BHI,180,0,50047,2
209,B,A,67366,67591.278,1,67456,,BA,127.27799999999999,90,67493.278,1.4142
210,J,A,71271,71550,1,71271,,JIHA,270,0,71541,3
211,F,I,71573,71761,1,71573,,FDI,180,0,71753,2
212,F,C,71102,71470,1,71102,,FDBHC,360,0,71462,4
213,J,I,63762,63860,1,63762,,JI,90,0,63852,1
214,I,B,27032,27220,1,27032,,IHB,180,0,27212,2
215,I,G,46313,46501,1,46313,,IJG,180,0,46493,2
216,H,B,82177,82275,1,82177,,HB,90,0,82267,1
217,G,F,52619,52807,1,52619,,GJF,180,0,52799,2
218,G,D,26767,27045,1,26767,,GEID,270,0,27037,3
219,B,C,81824,82012,1,81824,,BHC,180,0,82004,2
220,I,G,39737,39925,1,39737,,IJG,180,0,39917,2
221,A,J,76843,77121,1,76843,,AHIJ,270,0,77113,3
222,J,B,46617,46895,1,46617,,JIHB,270,0,46887,3
223,G,A,69518,69833.278,1,69518,,GECA,307.278,0,69825.278,3.4142
224,A,E,50824,51049.278,1,50824,,ACE,217.278,0,51041.278,2.4142
225,H,B,72039,72140,1,72039,,HB,90,0,72129,1
226,J,G,66325,66423,1,66325,,JG,90,0,66415,1
227,I,E,26222,26320,1,26222,,IE,90,0,26312,1
228,F,B,46393,46638,1,46450,,FDB,180,57,46573,2
229,G,E,62937,63035,1,62937,,GE,90,0,63027,1
230,B,I,85164,85354,1,85164,,BHI,180,0,85344,2
231,H,E,74264,74542,1,74354,,HCE,180,90,74444,2
232,A,H,57239,57428,1,57330,,AH,90,91,57329,1
233,I,D,34930,35028,1,34930,,ID,90,0,35020,1
234,C,D,27654,27932,1,27654,,CHBD,270,0,27924,3
235,J,B,78843,79121,1,78843,,JIHB,270,0,79113,3
236,J,I,85920,86018,1,85920,,JI,90,0,86010,1
237,F,G,52168,52356,1,52168,,FJG,180,0,52348,2
238,J,A,46884,47162,1,46884,,JIHA,270,0,47154,3
239,B,G,62871,63263.278,1,62895.278,,BHCEG,360,24.27799999999843,63231,4
240,A,C,37810,37945.278,1,37810,,AC,127.27799999999999,0,37937.278,1.4142
241,E,C,26333,26431,1,26333,,EC,90,0,26423,1
242,J,D,48146,48334,1,48146,,JID,180,0,48326,2
243,C,I,73507,73745,1,73557,,CHI,180,50,73687,2
244,B,A,32885,33020.278,1,32885,,BA,127.27799999999999,0,33012.278,1.4142
245,E,A,65306,65531.278,1,65306,,ECA,217.278,0,65523.278,2.4142
246,H,C,74009,74159,1,74061,,HC,90,52,74099,1
247,F,E,26277,26555,1,26277,,FDIE,270,0,26547,3
248,J,I,54060,54158,1,54060,,JI,90,0,54150,1
249,A,B,51962,52097.278,1,51962,,AB,127.27799999999999,0,52089.278,1.4142
250,E,G,63395,63493,1,63395,,EG,90,0,63485,1
251,C,J,66228,66506,1,66228,,CHIJ,270,0,66498,3
252,F,D,46739,46837,1,46739,,FD,90,0,46829,1
253,C,H,60520,60708,1,60610,,CH,90,90,60610,1
254,I,C,45552,45740,1,45552,,IHC,180,0,45732,2
255,I,G,82497,82685,1,82497,,IJG,180,0,82677,2
256,H,G,74610,74978,1,74700,,HCEG,270,90,74880,3
257,C,E,72698,72796,1,72698,,CE,90,0,72788,1
258,D,G,34397,34675,1,34397,,DFJG,270,0,34667,3
259,C,D,42130,42408,1,42130,,CHBD,270,0,42400,3
260,B,J,56077,56445,1,56167,,BHIJ,270,90,56347,3
261,G,F,48972,49160,1,48972,,GJF,180,0,49152,2
262,E,I,82855,82956,1,82855,,EI,90,0,82945,1
263,B,D,46197,46295,1,46197,,BD,90,0,46287,1
264,I,G,71615,71803,1,71615,,IJG,180,0,71795,2
265,D,J,25758,25946,1,25758,,DFJ,180,0,25938,2
266,E,I,23984,24082,1,23984,,EI,90,0,24074,1
267,G,H,62626,62904,1,62626,,GECH,270,0,62896,3
268,A,E,85029,85254.278,1,85029,,ACE,217.278,0,85246.278,2.4142
269,B,C,62701,62979,1,62791,,BHC,180,90,62881,2
270,C,A,50930,51065.278,1,50930,,CA,127.27799999999999,0,51057.278,1.4142
271,G,I,57225,57413,1,57225,,GEI,180,0,57405,2
272,G,D,55825,56103,1,55825,,GEID,270,0,56095,3
273,H,B,72406,72504,1,72406,,HB,90,0,72496,1
274,J,C,23256,23534,1,23256,,JIHC,270,0,23526,3
275,H,J,59530,59718,1,59530,,HIJ,180,0,59710,2
276,A,F,62250,62565.278,1,62250,,ABDF,307.278,0,62557.278,3.4142
277,F,D,67404,67502,1,67404,,FD,90,0,67494,1
278,E,I,69271,69369,1,69271,,EI,90,0,69361,1
279,D,H,41682,41951,1,41763,,DBH,180,81,41862,2
280,A,D,71298,71523.278,1,71298,,ABD,217.278,0,71515.278,2.4142
281,A,D,36692,36917.278,1,36692,,ABD,217.278,0,36909.278,2.4142
282,F,H,76722,77000,1,76722,,FDBH,270,0,76992,3
283,F,A,32116,32431.278,1,32116,,FDBA,307.278,0,32423.278,3.4142
284,G,I,35712,35900,1,35712,,GEI,180,0,35892,2
285,B,I,37346,37624,1,37436,,BHI,180,90,37526,2
286,D,H,36967,37155,1,36967,,DBH,180,0,37147,2
287,B,D,21880,21978,1,21880,,BD,90,0,21970,1
288,C,B,72932,73120,1,72932,,CHB,180,0,73112,2
289,C,I,38285,38473,1,38285,,CHI,180,0,38465,2
290,F,H,80138,80416,1,80138,,FDBH,270,0,80408,3
291,D,E,43461,43649,1,43461,,DIE,180,0,43641,2
292,F,D,80849,80947,1,80849,,FD,90,0,80939,1
293,J,G,49050,49148,1,49050,,JG,90,0,49140,1
294,D,F,81214,81321,1,81214,,DF,90,0,81304,1
295,I,A,76785,76973,1,76785,,IHA,180,0,76965,2
296,H,A,32758,32856,1,32758,,HA,90,0,32848,1
297,A,H,80437,80535,1,80437,,AH,90,0,80527,1
298,D,C,58980,59348,1,59070,,DBHC,270,90,59250,3
299,H,D,25712,25900,1,25712,,HBD,180,0,25892,2
300,A,E,51327,51552.278,1,51327,,ACE,217.278,0,51544.278,2.4142
301,D,E,84480,84761,1,84573,,DIE,180,93,84660,2
302,A,B,83722,83984.55600000001,1,83849.278,,AB,127.27799999999999,127.2780000000057,83849.278,1.4142
303,D,A,43985,44210.278,1,43985,,DBA,217.278,0,44202.278,2.4142
304,G,J,51428,51526,1,51428,,GJ,90,0,51518,1
305,H,J,46753,47008,1,46820,,HIJ,180,67,46933,2
306,H,E,76031,76234,1,76045,,HCE,180,14,76211,2
307,F,D,26491,26589,1,26491,,FD,90,0,26581,1
308,E,H,80097,80285,1,80097,,ECH,180,0,80277,2
309,E,F,54468,54746,1,54468,,EIDF,270,0,54738,3
310,J,I,76444,76542,1,76444,,JI,90,0,76534,1
311,D,J,66624,66812,1,66624,,DFJ,180,0,66804,2
312,D,I,65450,65548,1,65450,,DI,90,0,65540,1
313,I,A,29377,29565,1,29377,,IHA,180,0,29557,2
314,E,G,48700,48798,1,48700,,EG,90,0,48790,1
315,D,A,71473,71698.278,1,71473,,DBA,217.278,0,71690.278,2.4142
316,H,B,74373,74561,1,74463,,HB,90,90,74463,1
317,C,F,73390,73758,1,73390,,CHBDF,360,0,73750,4
318,H,J,35671,35863,1,35671,,HIJ,180,0,35851,2
319,C,G,45277,45465,1,45277,,CEG,180,0,45457,2
320,F,A,46179,46533.278,1,46218,,FDBA,307.278,39,46486.278,3.4142
321,I,C,26989,27179,1,26989,,IHC,180,0,27169,2
322,J,I,46349,46447,1,46349,,JI,90,0,46439,1
323,H,G,24468,24746,1,24468,,HCEG,270,0,24738,3
324,I,G,81593,81781,1,81593,,IJG,180,0,81773,2
325,F,D,59147,59245,1,59147,,FD,90,0,59237,1
326,D,F,76044,76211,1,76113,,DF,90,69,76134,1
327,I,D,69165,69263,1,69165,,ID,90,0,69255,1
328,E,J,41069,41257,1,41069,,EIJ,180,0,41249,2
329,G,E,70588,70686,1,70588,,GE,90,0,70678,1
330,C,A,55728,55888.278,1,55753,,CA,127.27799999999999,25,55855.278,1.4142
331,G,F,30149,30337,1,30149,,GJF,180,0,30329,2
332,B,C,43575,43763,1,43575,,BHC,180,0,43755,2
333,H,B,24469,24570,1,24469,,HB,90,0,24559,1
334,G,F,46379,46567,1,46379,,GJF,180,0,46559,2
335,F,J,75414,75512,1,75414,,FJ,90,0,75504,1
336,E,D,63957,64145,1,63957,,EID,180,0,64137,2
337,C,H,50947,51045,1,50947,,CH,90,0,51037,1
338,A,J,49235,49513,1,49235,,AHIJ,270,0,49505,3
339,C,G,80739,80927,1,80739,,CEG,180,0,80919,2
340,A,E,61419,61734.278,1,61509,,ACE,217.278,90,61636.278,2.4142
341,F,A,56239,56554.278,1,56239,,FDBA,307.278,0,56546.278,3.4142
342,G,B,83612,83980,1,83612,,GECHB,360,0,83972,4
343,I,J,33105,33203,1,33105,,IJ,90,0,33195,1
344,H,I,46078,46176,1,46078,,HI,90,0,46168,1
345,H,B,33029,33127,1,33029,,HB,90,0,33119,1
346,E,I,41855,41953,1,41855,,EI,90,0,41945,1
347,A,I,66545,66733,1,66545,,AHI,180,0,66725,2
348,I,J,24899,24997,1,24899,,IJ,90,0,24989,1
349,H,J,38637,38825,1,38637,,HIJ,180,0,38817,2
350,J,G,61717,61815,1,61717,,JG,90,0,61807,1
351,C,H,67554,67652,1,67554,,CH,90,0,67644,1
352,E,G,60473,60571,1,60473,,EG,90,0,60563,1
353,E,B,25861,26204,1,25924.278,,ECHB,270,63.27799999999843,26131,3
354,E,I,55850,55948,1,55850,,EI,90,0,55940,1
355,C,H,42979,43077,1,42979,,CH,90,0,43069,1
356,A,D,31785,32010.278,1,31785,,ABD,217.278,0,32002.278,2.4142
357,G,I,43024,43212,1,43024,,GEI,180,0,43204,2
358,G,C,63036,63224,1,63036,,GEC,180,0,63216,2
359,G,D,52597,52875,1,52597,,GEID,270,0,52867,3
360,D,I,31884,31982,1,31884,,DI,90,0,31974,1
361,I,F,45199,45387,1,45199,,IDF,180,0,45379,2
362,E,I,52047,52145,1,52047,,EI,90,0,52137,1
363,J,I,70357,70455,1,70357,,JI,90,0,70447,1
364,C,B,41079,41268.278,1,41079,,CHB,180,0,41259,2
365,G,F,74947,75135,1,74947,,GJF,180,0,75127,2
366,B,G,67027,67395,1,67027,,BHCEG,360,0,67387,4
367,E,D,30201,30389,1,30201,,EID,180,0,30381,2
368,A,G,62341,62656.278,1,62341,,ACEG,307.278,0,62648.278,3.4142
369,E,H,68363,68551,1,68363,,ECH,180,0,68543,2
370,A,J,74325,74729.278,1,74451.278,,AHIJ,270,126.2780000000057,74595,3
371,A,D,62840,63198.556,1,62973.278,,ABD,217.278,133.27799999999843,63057.278,2.4142
372,A,C,48371,48506.278,1,48371,,AC,127.27799999999999,0,48498.278,1.4142
373,D,G,68006,68291,1,68013,,DFJG,270,7,68276,3
374,D,I,43496,43594,1,43496,,DI,90,0,43586,1
375,D,A,45438,45753.278,1,45528,,DBA,217.278,90,45655.278,2.4142
376,E,H,60363,60551,1,60363,,ECH,180,0,60543,2
377,C,H,33065,33163,1,33065,,CH,90,0,33155,1
378,B,J,57800,58078,1,57800,,BHIJ,270,0,58070,3
379,G,H,22155,22437.555999999997,1,22155,,GECH,270,0,22425,3
380,I,G,37189,37380,1,37189,,IJG,180,0,37369,2
381,J,H,57755,57943,1,57755,,JIH,180,0,57935,2
382,C,F,61140,61508,1,61140,,CHBDF,360,0,61500,4
383,F,J,58921,59031,1,58933,,FJ,90,12,59011,1
384,E,A,70379,70604.278,1,70379,,ECA,217.278,0,70596.278,2.4142
385,B,I,63662,63850,1,63662,,BHI,180,0,63842,2
386,J,G,52466,52564,1,52466,,JG,90,0,52556,1
387,C,A,42484,42619.278,1,42484,,CA,127.27799999999999,0,42611.278,1.4142
388,B,I,58712,58990,1,58802,,BHI,180,90,58892,2
389,J,I,28195,28293,1,28195,,JI,90,0,28285,1
390,D,A,25851,26076.278,1,25851,,DBA,217.278,0,26068.278,2.4142
391,C,I,58267,58455,1,58267,,CHI,180,0,58447,2
392,F,H,43183,43461,1,43183,,FDBH,270,0,43453,3
393,G,F,69604,69792,1,69604,,GJF,180,0,69784,2
394,G,F,58338,58526,1,58338,,GJF,180,0,58518,2
395,I,H,81021,81119,1,81021,,IH,90,0,81111,1
396,D,F,37979,38167,1,38069,,DF,90,90,38069,1
397,F,G,58642,58830,1,58642,,FJG,180,0,58822,2
398,E,I,57192,57290,1,57192,,EI,90,0,57282,1
399,H,G,73965,74245,1,73965,,HCEG,270,0,74235,3
400,H,D,42143,42421,1,42233,,HBD,180,90,42323,2
401,G,I,62398,62586,1,62398,,GEI,180,0,62578,2
402,B,A,73900,74112.278,1,73977,,BA,127.27799999999999,77,74027.278,1.4142
403,D,I,72861,73049,1,72951,,DI,90,90,72951,1
404,B,E,71623,71991,1,71713,,BHCE,270,90,71893,3
405,I,A,78272,78461,1,78272,,IHA,180,0,78452,2
406,G,J,62477,62575,1,62477,,GJ,90,0,62567,1
407,H,G,53538,53819,1,53538,,HCEG,270,0,53808,3
408,B,I,73865,74053,1,73865,,BHI,180,0,74045,2
409,I,E,40378,40476,1,40378,,IE,90,0,40468,1
410,E,I,25832,26020,1,25922,,EI,90,90,25922,1
411,I,J,46351,46449,1,46351,,IJ,90,0,46441,1
412,E,D,57503,57691,1,57503,,EID,180,0,57683,2
413,G,J,61789,61887,1,61789,,GJ,90,0,61879,1
414,E,G,43572,43670,1,43572,,EG,90,0,43662,1
415,A,F,49127,49442.278,1,49127,,ABDF,307.278,0,49434.278,3.4142
416,F,E,84455,84733,1,84455,,FDIE,270,0,84725,3
417,E,H,46854,47045,1,46854,,ECH,180,0,47034,2
418,F,H,47406,47684,1,47406,,FDBH,270,0,47676,3
419,A,H,78115,78213,1,78115,,AH,90,0,78205,1
420,B,J,60969,61247,1,60969,,BHIJ,270,0,61239,3
421,F,E,74436,74714,1,74436,,FDIE,270,0,74706,3
422,G,B,85872,86240,1,85872,,GECHB,360,0,86232,4
423,G,E,59428,59526,1,59428,,GE,90,0,59518,1
424,E,A,76410,76635.278,1,76410,,ECA,217.278,0,76627.278,2.4142
425,B,A,81909,82134.278,1,81999,,BA,127.27799999999999,90,82036.278,1.4142
