Iteration,ZLB,ZUB,GAP,Lambda,theta_n,fij,yij,s_lambda,yij_1a,fij_1a
0,-43.22019416120878,2.1796296296296305,45.39982379083841,"[0.93538724 0.06145252 0.46878205 0.19203388 0.26014383 0.60044946
 0.50704118 0.17361065 0.46833222 0.29279529 0.68768361 0.35665488
 0.72852583 0.86856464 0.2031508  0.11886029 0.35308846 0.11374744
 0.19096369 0.97579256 0.97415049 0.28548225 0.04537014 0.47798206
 0.17622236 0.06798262 0.90293081 0.92129432 0.47202992 0.99249151
 0.41060571 0.37597742 0.34956447 0.80124152 0.80922186 0.3824395
 0.25708656 0.89011079 0.96766304 0.54246021 0.19949179 0.28694951
 0.70863483 0.19297829 0.27068089 0.96037363 0.66951983 0.23383198
 0.1550609  0.5934852  0.71358933 0.51592622 0.51870043 0.16626071
 0.60937501 0.3150429  0.1387418  0.40673339 0.88368456 0.37171185
 0.17810191 0.67469007 0.34354456 0.4025796  0.75113167 0.81331199
 0.14004561 0.0407118  0.77754349 0.35426068 0.31107825 0.04969254
 0.79793509 0.37027222 0.68110614 0.02483113 0.33051171 0.21296195
 0.34099776 0.55546238 0.61563128 0.54118588 0.63274949 0.03603004
 0.45759186 0.62337251 0.94079402 0.61523198 0.21649125 0.28917623
 0.0196848  0.10434465 0.373095   0.34486804 0.1245964  0.25099679
 0.81412226 0.76032514 0.42171069 0.91293179 0.38152881 0.97637949
 0.74337258 0.76209285 0.85118293 0.53036423 0.93232161 0.14693049]",0,"{(0, 0, 7): 1.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 1.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 1.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 1.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 1.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): -0.0, (4, 7, 8): 1.0, (5, 7, 8): 0.0, (0, 8, 3): 1.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 1.0, (5, 8, 4): 0.0, (0, 8, 9): -0.0, (1, 8, 9): 1.0, (2, 8, 9): 0.0, (3, 8, 9): -0.0, (4, 8, 9): -0.0, (5, 8, 9): -0.0, (0, 9, 5): 0.0, (1, 9, 5): 1.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 1.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 1.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 1.0, (0, 3, 8): 0.0, (1, 3, 8): 1.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 1.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 1.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}","{(0, 7): 1.0, (7, 1): 1.0, (7, 2): 1.0, (7, 8): 1.0, (8, 3): 1.0, (8, 4): 1.0, (8, 9): 1.0, (9, 5): 1.0, (9, 6): 1.0, (7, 0): 1.0, (1, 7): 1.0, (2, 7): 1.0, (8, 7): 1.0, (3, 8): 1.0, (4, 8): 1.0, (9, 8): 1.0, (5, 9): 1.0, (6, 9): 1.0}",0,"{(0, 7): 1, (7, 1): 1, (7, 2): 1, (7, 8): 1, (8, 3): 1, (8, 4): 1, (8, 9): 1, (9, 5): 1, (9, 6): 1, (7, 0): 0, (1, 7): 0, (2, 7): 1, (8, 7): 1, (3, 8): 1, (4, 8): 1, (9, 8): 0, (5, 9): 1, (6, 9): 0}","{(0, 0, 7): 52.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 40.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 115.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 40.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 52.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 30.0, (5, 7, 8): 0.0, (0, 8, 3): 52.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 30.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 12.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 12.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 25.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 30.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 115.0, (0, 3, 8): 0.0, (1, 3, 8): 12.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 115.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 25.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}"
1,-43.22019416120878,2.1796296296296305,45.39982379083841,"[0.93538724 0.06145252 0.46878205 0.19203388 0.26014383 0.60044946
 0.50704118 0.17361065 0.46833222 0.29279529 0.68768361 0.35665488
 0.72852583 0.86856464 0.2031508  0.11886029 0.35308846 0.11374744
 0.19096369 0.97579256 0.97415049 0.28548225 0.04537014 0.47798206
 0.17622236 0.06798262 0.90293081 0.92129432 0.47202992 0.99249151
 0.41060571 0.37597742 0.34956447 0.80124152 0.80922186 0.3824395
 0.25708656 0.89011079 0.96766304 0.54246021 0.19949179 0.28694951
 0.70863483 0.19297829 0.27068089 0.96037363 0.66951983 0.23383198
 0.1550609  0.5934852  0.71358933 0.51592622 0.51870043 0.16626071
 0.60937501 0.3150429  0.1387418  0.40673339 0.88368456 0.37171185
 0.17810191 0.67469007 0.34354456 0.4025796  0.75113167 0.81331199
 0.14004561 0.0407118  0.77754349 0.35426068 0.31107825 0.04969254
 0.79793509 0.37027222 0.68110614 0.02483113 0.33051171 0.21296195
 0.34099776 0.55546238 0.61563128 0.54118588 0.63274949 0.03603004
 0.45759186 0.62337251 0.94079402 0.61523198 0.21649125 0.28917623
 0.0196848  0.10434465 0.373095   0.34486804 0.1245964  0.25099679
 0.81412226 0.76032514 0.42171069 0.91293179 0.38152881 0.97637949
 0.74337258 0.76209285 0.85118293 0.53036423 0.93232161 0.14693049]",5.0,"{(0, 0, 7): 1.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 1.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 1.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 1.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 1.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): -0.0, (4, 7, 8): 1.0, (5, 7, 8): 0.0, (0, 8, 3): 1.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 1.0, (5, 8, 4): 0.0, (0, 8, 9): -0.0, (1, 8, 9): 1.0, (2, 8, 9): 0.0, (3, 8, 9): -0.0, (4, 8, 9): -0.0, (5, 8, 9): -0.0, (0, 9, 5): 0.0, (1, 9, 5): 1.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 1.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 1.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 1.0, (0, 3, 8): 0.0, (1, 3, 8): 1.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 1.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 1.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}","{(0, 7): 1.0, (7, 1): 1.0, (7, 2): 1.0, (7, 8): 1.0, (8, 3): 1.0, (8, 4): 1.0, (8, 9): 1.0, (9, 5): 1.0, (9, 6): 1.0, (7, 0): 1.0, (1, 7): 1.0, (2, 7): 1.0, (8, 7): 1.0, (3, 8): 1.0, (4, 8): 1.0, (9, 8): 1.0, (5, 9): 1.0, (6, 9): 1.0}",[],"{(0, 7): 1, (7, 1): 1, (7, 2): 1, (7, 8): 1, (8, 3): 1, (8, 4): 1, (8, 9): 1, (9, 5): 1, (9, 6): 1, (7, 0): 0, (1, 7): 0, (2, 7): 1, (8, 7): 1, (3, 8): 1, (4, 8): 1, (9, 8): 0, (5, 9): 1, (6, 9): 0}","{(0, 0, 7): 52.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 40.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 115.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 40.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 52.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 30.0, (5, 7, 8): 0.0, (0, 8, 3): 52.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 30.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 12.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 12.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 25.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 30.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 115.0, (0, 3, 8): 0.0, (1, 3, 8): 12.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 115.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 25.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}"
2,-43.22019416120878,2.1796296296296305,45.39982379083841,"[0.93538724 0.06145252 0.46878205 0.19203388 0.26014383 0.60044946
 0.50704118 0.17361065 0.46833222 0.29279529 0.68768361 0.35665488
 0.72852583 0.86856464 0.2031508  0.11886029 0.35308846 0.11374744
 0.19096369 0.97579256 0.97415049 0.28548225 0.04537014 0.47798206
 0.17622236 0.06798262 0.90293081 0.92129432 0.47202992 0.99249151
 0.41060571 0.37597742 0.34956447 0.80124152 0.80922186 0.3824395
 0.25708656 0.89011079 0.96766304 0.54246021 0.19949179 0.28694951
 0.70863483 0.19297829 0.27068089 0.96037363 0.66951983 0.23383198
 0.1550609  0.5934852  0.71358933 0.51592622 0.51870043 0.16626071
 0.60937501 0.3150429  0.1387418  0.40673339 0.88368456 0.37171185
 0.17810191 0.67469007 0.34354456 0.4025796  0.75113167 0.81331199
 0.14004561 0.0407118  0.77754349 0.35426068 0.31107825 0.04969254
 0.79793509 0.37027222 0.68110614 0.02483113 0.33051171 0.21296195
 0.34099776 0.55546238 0.61563128 0.54118588 0.63274949 0.03603004
 0.45759186 0.62337251 0.94079402 0.61523198 0.21649125 0.28917623
 0.0196848  0.10434465 0.373095   0.34486804 0.1245964  0.25099679
 0.81412226 0.76032514 0.42171069 0.91293179 0.38152881 0.97637949
 0.74337258 0.76209285 0.85118293 0.53036423 0.93232161 0.14693049]",3.5355339059327373,"{(0, 0, 7): 1.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 1.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 1.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 1.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 1.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): -0.0, (4, 7, 8): 1.0, (5, 7, 8): 0.0, (0, 8, 3): 1.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 1.0, (5, 8, 4): 0.0, (0, 8, 9): -0.0, (1, 8, 9): 1.0, (2, 8, 9): 0.0, (3, 8, 9): -0.0, (4, 8, 9): -0.0, (5, 8, 9): -0.0, (0, 9, 5): 0.0, (1, 9, 5): 1.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 1.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 1.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 1.0, (0, 3, 8): 0.0, (1, 3, 8): 1.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 1.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 1.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}","{(0, 7): 1.0, (7, 1): 1.0, (7, 2): 1.0, (7, 8): 1.0, (8, 3): 1.0, (8, 4): 1.0, (8, 9): 1.0, (9, 5): 1.0, (9, 6): 1.0, (7, 0): 1.0, (1, 7): 1.0, (2, 7): 1.0, (8, 7): 1.0, (3, 8): 1.0, (4, 8): 1.0, (9, 8): 1.0, (5, 9): 1.0, (6, 9): 1.0}",[],"{(0, 7): 1, (7, 1): 1, (7, 2): 1, (7, 8): 1, (8, 3): 1, (8, 4): 1, (8, 9): 1, (9, 5): 1, (9, 6): 1, (7, 0): 0, (1, 7): 0, (2, 7): 1, (8, 7): 1, (3, 8): 1, (4, 8): 1, (9, 8): 0, (5, 9): 1, (6, 9): 0}","{(0, 0, 7): 52.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 40.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 115.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 40.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 52.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 30.0, (5, 7, 8): 0.0, (0, 8, 3): 52.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 30.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 12.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 12.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 25.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 30.0, (5, 2, 7): 0.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 115.0, (0, 3, 8): 0.0, (1, 3, 8): 12.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 115.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 25.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}"
