Iteration,ZLB,ZUB,GAP,Lambda,theta_n,fij,yij,s_lambda,yij_1a,fij_1a
0,-84.63836114878687,1.044528942923137,85.68289009171001,"[0.68906018 0.93751136 0.57023961 0.19706748 0.212889   0.07374059
 0.90552369 0.5117352  0.529809   0.00511429 0.20239999 0.30539452
 0.92346274 0.92283286 0.67590681 0.46274214 0.6001199  0.63153743
 0.24834188 0.23917947 0.94089714 0.28633303 0.79803172 0.19486923
 0.65029862 0.20463137 0.37033396 0.33186662 0.39415221 0.32250748
 0.34882911 0.95578271 0.69170801 0.21884582 0.87337489 0.63293645
 0.60502543 0.37404061 0.32471519 0.43295052 0.76080302 0.34091079
 0.55816988 0.35790557 0.44887169 0.214996   0.02574928 0.60578868
 0.25340343 0.44765443 0.67549169 0.65631114 0.30365857 0.27700549
 0.5195936  0.69540928 0.05870103 0.61214478 0.58394216 0.31286819
 0.02000267 0.71292259 0.13872466 0.41190319 0.99174154 0.93654664
 0.85047921 0.96289592 0.69559116 0.38618156 0.11129639 0.11527018
 0.16726042 0.4426723  0.37488268 0.62821802 0.38236773 0.60590254
 0.73658688 0.5192755  0.91282051 0.42343165 0.89531492 0.29176346
 0.51199583 0.00811614 0.29051223 0.7798837  0.01743719 0.25492913
 0.69185957 0.16248516 0.09029344 0.04240928 0.03314389 0.99853969
 0.99873149 0.05059048 0.66930031 0.971367   0.10201758 0.97858497
 0.08524849 0.92838025 0.95290233 0.48527147 0.121577   0.21330267
 0.09892378 0.45909288 0.27869082 0.82435704 0.30169686 0.64394041
 0.57753482 0.0342462  0.74672702 0.40622605 0.33952537 0.55460895
 0.01771467 0.33459871 0.4558847  0.31568303 0.06851963 0.68375259
 0.75176134 0.72845918 0.97466059 0.66532015 0.33503606 0.41841636
 0.28015996 0.74665669 0.23419738 0.84116898 0.0772618  0.57033322
 0.25374941 0.84336844 0.90211212 0.67119884 0.75318184 0.35003605
 0.97560583 0.65168191 0.27809367 0.62910698 0.04802292 0.11174727
 0.85932619 0.56162213 0.02006936 0.81535296 0.99238138 0.44433859
 0.7439267  0.96202303 0.00122284 0.93507962 0.78751087 0.96861671
 0.29686169 0.3073198  0.91574132 0.59711733 0.47068944 0.80870245
 0.51192636 0.82743862 0.02709703 0.89155394 0.96334642 0.46147071
 0.95843497 0.26361359 0.69088491 0.61851043 0.05386083 0.88032108]",0,"{(0, 0, 1): 0.0, (1, 0, 1): 0.0, (2, 0, 1): 0.0, (3, 0, 1): 0.0, (4, 0, 1): 0.0, (5, 0, 1): 0.0, (0, 0, 2): 0.0, (1, 0, 2): 0.0, (2, 0, 2): 0.0, (3, 0, 2): 1.0, (4, 0, 2): 0.0, (5, 0, 2): 0.0, (0, 1, 3): 0.0, (1, 1, 3): 0.0, (2, 1, 3): 0.0, (3, 1, 3): 0.0, (4, 1, 3): 0.0, (5, 1, 3): 0.0, (0, 3, 5): 0.0, (1, 3, 5): 1.0, (2, 3, 5): 0.0, (3, 3, 5): 0.0, (4, 3, 5): 0.0, (5, 3, 5): 0.0, (0, 2, 4): 0.0, (1, 2, 4): 0.0, (2, 2, 4): 0.0, (3, 2, 4): 0.0, (4, 2, 4): 1.0, (5, 2, 4): 0.0, (0, 4, 6): 0.0, (1, 4, 6): 0.0, (2, 4, 6): 0.0, (3, 4, 6): 0.0, (4, 4, 6): 0.0, (5, 4, 6): 0.0, (0, 0, 7): 1.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 0.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 1.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 0.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 1.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 0.0, (5, 7, 8): 0.0, (0, 8, 3): 1.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 0.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 0.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 0.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 1.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 1, 0): 0.0, (1, 1, 0): 0.0, (2, 1, 0): 0.0, (3, 1, 0): 0.0, (4, 1, 0): 0.0, (5, 1, 0): 0.0, (0, 2, 0): 0.0, (1, 2, 0): 0.0, (2, 2, 0): 0.0, (3, 2, 0): 0.0, (4, 2, 0): 0.0, (5, 2, 0): 0.0, (0, 3, 1): 0.0, (1, 3, 1): 0.0, (2, 3, 1): 0.0, (3, 3, 1): 0.0, (4, 3, 1): 0.0, (5, 3, 1): 0.0, (0, 5, 3): 0.0, (1, 5, 3): 0.0, (2, 5, 3): 0.0, (3, 5, 3): 0.0, (4, 5, 3): 0.0, (5, 5, 3): 0.0, (0, 4, 2): 0.0, (1, 4, 2): 0.0, (2, 4, 2): 0.0, (3, 4, 2): 0.0, (4, 4, 2): 0.0, (5, 4, 2): 1.0, (0, 6, 4): 0.0, (1, 6, 4): 0.0, (2, 6, 4): 0.0, (3, 6, 4): 0.0, (4, 6, 4): 0.0, (5, 6, 4): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 0.0, (5, 2, 7): 1.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 0.0, (0, 3, 8): 0.0, (1, 3, 8): 0.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 0.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 1.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}","{(0, 1): 1.0, (0, 2): 1.0, (1, 3): 1.0, (3, 5): 1.0, (2, 4): 1.0, (4, 6): 1.0, (0, 7): 1.0, (7, 1): 1.0, (7, 2): 1.0, (7, 8): 1.0, (8, 3): 1.0, (8, 4): 1.0, (8, 9): 1.0, (9, 5): 1.0, (9, 6): 1.0, (1, 0): 1.0, (2, 0): 1.0, (3, 1): 1.0, (5, 3): 1.0, (4, 2): 1.0, (6, 4): 1.0, (7, 0): 1.0, (1, 7): 1.0, (2, 7): 1.0, (8, 7): 1.0, (3, 8): 1.0, (4, 8): 1.0, (9, 8): 1.0, (5, 9): 1.0, (6, 9): 1.0}",0,"{(0, 1): 0, (0, 2): 1, (1, 3): 0, (3, 5): 1, (2, 4): 1, (4, 6): 0, (0, 7): 1, (7, 1): 1, (7, 2): 0, (7, 8): 1, (8, 3): 1, (8, 4): 0, (8, 9): 0, (9, 5): 0, (9, 6): 1, (1, 0): 0, (2, 0): 0, (3, 1): 0, (5, 3): 0, (4, 2): 1, (6, 4): 0, (7, 0): 0, (1, 7): 0, (2, 7): 1, (8, 7): 0, (3, 8): 0, (4, 8): 0, (9, 8): 0, (5, 9): 1, (6, 9): 0}","{(0, 0, 1): 0.0, (1, 0, 1): 0.0, (2, 0, 1): 0.0, (3, 0, 1): 0.0, (4, 0, 1): 0.0, (5, 0, 1): 0.0, (0, 0, 2): -0.0, (1, 0, 2): 0.0, (2, 0, 2): 0.0, (3, 0, 2): 40.0, (4, 0, 2): 0.0, (5, 0, 2): 0.0, (0, 1, 3): 0.0, (1, 1, 3): 0.0, (2, 1, 3): 0.0, (3, 1, 3): 0.0, (4, 1, 3): 0.0, (5, 1, 3): 0.0, (0, 3, 5): 0.0, (1, 3, 5): 12.0, (2, 3, 5): 0.0, (3, 3, 5): 0.0, (4, 3, 5): 0.0, (5, 3, 5): 0.0, (0, 2, 4): 0.0, (1, 2, 4): 0.0, (2, 2, 4): 0.0, (3, 2, 4): 0.0, (4, 2, 4): 30.0, (5, 2, 4): 0.0, (0, 4, 6): 0.0, (1, 4, 6): 0.0, (2, 4, 6): 0.0, (3, 4, 6): 0.0, (4, 4, 6): 0.0, (5, 4, 6): 0.0, (0, 0, 7): 52.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 0.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 115.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 0.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 52.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 0.0, (5, 7, 8): 0.0, (0, 8, 3): 52.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 0.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 0.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 0.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 25.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 1, 0): 0.0, (1, 1, 0): 0.0, (2, 1, 0): 0.0, (3, 1, 0): 0.0, (4, 1, 0): 0.0, (5, 1, 0): 0.0, (0, 2, 0): 0.0, (1, 2, 0): 0.0, (2, 2, 0): 0.0, (3, 2, 0): 0.0, (4, 2, 0): 0.0, (5, 2, 0): 0.0, (0, 3, 1): 0.0, (1, 3, 1): 0.0, (2, 3, 1): 0.0, (3, 3, 1): 0.0, (4, 3, 1): 0.0, (5, 3, 1): 0.0, (0, 5, 3): 0.0, (1, 5, 3): 0.0, (2, 5, 3): 0.0, (3, 5, 3): 0.0, (4, 5, 3): 0.0, (5, 5, 3): 0.0, (0, 4, 2): 0.0, (1, 4, 2): 0.0, (2, 4, 2): 0.0, (3, 4, 2): 0.0, (4, 4, 2): 0.0, (5, 4, 2): 115.0, (0, 6, 4): 0.0, (1, 6, 4): 0.0, (2, 6, 4): 0.0, (3, 6, 4): 0.0, (4, 6, 4): 0.0, (5, 6, 4): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 0.0, (5, 2, 7): 115.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 0.0, (0, 3, 8): 0.0, (1, 3, 8): 0.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 0.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 25.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}"
1,-84.63836114878687,1.044528942923137,85.68289009171001,"[0.68906018 0.93751136 0.57023961 0.19706748 0.212889   0.07374059
 0.90552369 0.5117352  0.529809   0.00511429 0.20239999 0.30539452
 0.92346274 0.92283286 0.67590681 0.46274214 0.6001199  0.63153743
 0.24834188 0.23917947 0.94089714 0.28633303 0.79803172 0.19486923
 0.65029862 0.20463137 0.37033396 0.33186662 0.39415221 0.32250748
 0.34882911 0.95578271 0.69170801 0.21884582 0.87337489 0.63293645
 0.60502543 0.37404061 0.32471519 0.43295052 0.76080302 0.34091079
 0.55816988 0.35790557 0.44887169 0.214996   0.02574928 0.60578868
 0.25340343 0.44765443 0.67549169 0.65631114 0.30365857 0.27700549
 0.5195936  0.69540928 0.05870103 0.61214478 0.58394216 0.31286819
 0.02000267 0.71292259 0.13872466 0.41190319 0.99174154 0.93654664
 0.85047921 0.96289592 0.69559116 0.38618156 0.11129639 0.11527018
 0.16726042 0.4426723  0.37488268 0.62821802 0.38236773 0.60590254
 0.73658688 0.5192755  0.91282051 0.42343165 0.89531492 0.29176346
 0.51199583 0.00811614 0.29051223 0.7798837  0.01743719 0.25492913
 0.69185957 0.16248516 0.09029344 0.04240928 0.03314389 0.99853969
 0.99873149 0.05059048 0.66930031 0.971367   0.10201758 0.97858497
 0.08524849 0.92838025 0.95290233 0.48527147 0.121577   0.21330267
 0.09892378 0.45909288 0.27869082 0.82435704 0.30169686 0.64394041
 0.57753482 0.0342462  0.74672702 0.40622605 0.33952537 0.55460895
 0.01771467 0.33459871 0.4558847  0.31568303 0.06851963 0.68375259
 0.75176134 0.72845918 0.97466059 0.66532015 0.33503606 0.41841636
 0.28015996 0.74665669 0.23419738 0.84116898 0.0772618  0.57033322
 0.25374941 0.84336844 0.90211212 0.67119884 0.75318184 0.35003605
 0.97560583 0.65168191 0.27809367 0.62910698 0.04802292 0.11174727
 0.85932619 0.56162213 0.02006936 0.81535296 0.99238138 0.44433859
 0.7439267  0.96202303 0.00122284 0.93507962 0.78751087 0.96861671
 0.29686169 0.3073198  0.91574132 0.59711733 0.47068944 0.80870245
 0.51192636 0.82743862 0.02709703 0.89155394 0.96334642 0.46147071
 0.95843497 0.26361359 0.69088491 0.61851043 0.05386083 0.88032108]",5.0,"{(0, 0, 1): 0.0, (1, 0, 1): 0.0, (2, 0, 1): 0.0, (3, 0, 1): 0.0, (4, 0, 1): 0.0, (5, 0, 1): 0.0, (0, 0, 2): 0.0, (1, 0, 2): 0.0, (2, 0, 2): 0.0, (3, 0, 2): 1.0, (4, 0, 2): 0.0, (5, 0, 2): 0.0, (0, 1, 3): 0.0, (1, 1, 3): 0.0, (2, 1, 3): 0.0, (3, 1, 3): 0.0, (4, 1, 3): 0.0, (5, 1, 3): 0.0, (0, 3, 5): 0.0, (1, 3, 5): 1.0, (2, 3, 5): 0.0, (3, 3, 5): 0.0, (4, 3, 5): 0.0, (5, 3, 5): 0.0, (0, 2, 4): 0.0, (1, 2, 4): 0.0, (2, 2, 4): 0.0, (3, 2, 4): 0.0, (4, 2, 4): 1.0, (5, 2, 4): 0.0, (0, 4, 6): 0.0, (1, 4, 6): 0.0, (2, 4, 6): 0.0, (3, 4, 6): 0.0, (4, 4, 6): 0.0, (5, 4, 6): 0.0, (0, 0, 7): 1.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 0.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 1.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 0.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 1.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 0.0, (5, 7, 8): 0.0, (0, 8, 3): 1.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 0.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 0.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 0.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 1.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 1, 0): 0.0, (1, 1, 0): 0.0, (2, 1, 0): 0.0, (3, 1, 0): 0.0, (4, 1, 0): 0.0, (5, 1, 0): 0.0, (0, 2, 0): 0.0, (1, 2, 0): 0.0, (2, 2, 0): 0.0, (3, 2, 0): 0.0, (4, 2, 0): 0.0, (5, 2, 0): 0.0, (0, 3, 1): 0.0, (1, 3, 1): 0.0, (2, 3, 1): 0.0, (3, 3, 1): 0.0, (4, 3, 1): 0.0, (5, 3, 1): 0.0, (0, 5, 3): 0.0, (1, 5, 3): 0.0, (2, 5, 3): 0.0, (3, 5, 3): 0.0, (4, 5, 3): 0.0, (5, 5, 3): 0.0, (0, 4, 2): 0.0, (1, 4, 2): 0.0, (2, 4, 2): 0.0, (3, 4, 2): 0.0, (4, 4, 2): 0.0, (5, 4, 2): 1.0, (0, 6, 4): 0.0, (1, 6, 4): 0.0, (2, 6, 4): 0.0, (3, 6, 4): 0.0, (4, 6, 4): 0.0, (5, 6, 4): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 0.0, (5, 2, 7): 1.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 0.0, (0, 3, 8): 0.0, (1, 3, 8): 0.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 0.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 1.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}","{(0, 1): 1.0, (0, 2): 1.0, (1, 3): 1.0, (3, 5): 1.0, (2, 4): 1.0, (4, 6): 1.0, (0, 7): 1.0, (7, 1): 1.0, (7, 2): 1.0, (7, 8): 1.0, (8, 3): 1.0, (8, 4): 1.0, (8, 9): 1.0, (9, 5): 1.0, (9, 6): 1.0, (1, 0): 1.0, (2, 0): 1.0, (3, 1): 1.0, (5, 3): 1.0, (4, 2): 1.0, (6, 4): 1.0, (7, 0): 1.0, (1, 7): 1.0, (2, 7): 1.0, (8, 7): 1.0, (3, 8): 1.0, (4, 8): 1.0, (9, 8): 1.0, (5, 9): 1.0, (6, 9): 1.0}",[],"{(0, 1): 0, (0, 2): 1, (1, 3): 0, (3, 5): 1, (2, 4): 1, (4, 6): 0, (0, 7): 1, (7, 1): 1, (7, 2): 0, (7, 8): 1, (8, 3): 1, (8, 4): 0, (8, 9): 0, (9, 5): 0, (9, 6): 1, (1, 0): 0, (2, 0): 0, (3, 1): 0, (5, 3): 0, (4, 2): 1, (6, 4): 0, (7, 0): 0, (1, 7): 0, (2, 7): 1, (8, 7): 0, (3, 8): 0, (4, 8): 0, (9, 8): 0, (5, 9): 1, (6, 9): 0}","{(0, 0, 1): 0.0, (1, 0, 1): 0.0, (2, 0, 1): 0.0, (3, 0, 1): 0.0, (4, 0, 1): 0.0, (5, 0, 1): 0.0, (0, 0, 2): -0.0, (1, 0, 2): 0.0, (2, 0, 2): 0.0, (3, 0, 2): 40.0, (4, 0, 2): 0.0, (5, 0, 2): 0.0, (0, 1, 3): 0.0, (1, 1, 3): 0.0, (2, 1, 3): 0.0, (3, 1, 3): 0.0, (4, 1, 3): 0.0, (5, 1, 3): 0.0, (0, 3, 5): 0.0, (1, 3, 5): 12.0, (2, 3, 5): 0.0, (3, 3, 5): 0.0, (4, 3, 5): 0.0, (5, 3, 5): 0.0, (0, 2, 4): 0.0, (1, 2, 4): 0.0, (2, 2, 4): 0.0, (3, 2, 4): 0.0, (4, 2, 4): 30.0, (5, 2, 4): 0.0, (0, 4, 6): 0.0, (1, 4, 6): 0.0, (2, 4, 6): 0.0, (3, 4, 6): 0.0, (4, 4, 6): 0.0, (5, 4, 6): 0.0, (0, 0, 7): 52.0, (1, 0, 7): 0.0, (2, 0, 7): 0.0, (3, 0, 7): 0.0, (4, 0, 7): 0.0, (5, 0, 7): 0.0, (0, 7, 1): 0.0, (1, 7, 1): 0.0, (2, 7, 1): 0.0, (3, 7, 1): 0.0, (4, 7, 1): 0.0, (5, 7, 1): 115.0, (0, 7, 2): 0.0, (1, 7, 2): 0.0, (2, 7, 2): 0.0, (3, 7, 2): 0.0, (4, 7, 2): 0.0, (5, 7, 2): 0.0, (0, 7, 8): 52.0, (1, 7, 8): 0.0, (2, 7, 8): 0.0, (3, 7, 8): 0.0, (4, 7, 8): 0.0, (5, 7, 8): 0.0, (0, 8, 3): 52.0, (1, 8, 3): 0.0, (2, 8, 3): 0.0, (3, 8, 3): 0.0, (4, 8, 3): 0.0, (5, 8, 3): 0.0, (0, 8, 4): 0.0, (1, 8, 4): 0.0, (2, 8, 4): 0.0, (3, 8, 4): 0.0, (4, 8, 4): 0.0, (5, 8, 4): 0.0, (0, 8, 9): 0.0, (1, 8, 9): 0.0, (2, 8, 9): 0.0, (3, 8, 9): 0.0, (4, 8, 9): 0.0, (5, 8, 9): 0.0, (0, 9, 5): 0.0, (1, 9, 5): 0.0, (2, 9, 5): 0.0, (3, 9, 5): 0.0, (4, 9, 5): 0.0, (5, 9, 5): 0.0, (0, 9, 6): 0.0, (1, 9, 6): 0.0, (2, 9, 6): 25.0, (3, 9, 6): 0.0, (4, 9, 6): 0.0, (5, 9, 6): 0.0, (0, 1, 0): 0.0, (1, 1, 0): 0.0, (2, 1, 0): 0.0, (3, 1, 0): 0.0, (4, 1, 0): 0.0, (5, 1, 0): 0.0, (0, 2, 0): 0.0, (1, 2, 0): 0.0, (2, 2, 0): 0.0, (3, 2, 0): 0.0, (4, 2, 0): 0.0, (5, 2, 0): 0.0, (0, 3, 1): 0.0, (1, 3, 1): 0.0, (2, 3, 1): 0.0, (3, 3, 1): 0.0, (4, 3, 1): 0.0, (5, 3, 1): 0.0, (0, 5, 3): 0.0, (1, 5, 3): 0.0, (2, 5, 3): 0.0, (3, 5, 3): 0.0, (4, 5, 3): 0.0, (5, 5, 3): 0.0, (0, 4, 2): 0.0, (1, 4, 2): 0.0, (2, 4, 2): 0.0, (3, 4, 2): 0.0, (4, 4, 2): 0.0, (5, 4, 2): 115.0, (0, 6, 4): 0.0, (1, 6, 4): 0.0, (2, 6, 4): 0.0, (3, 6, 4): 0.0, (4, 6, 4): 0.0, (5, 6, 4): 0.0, (0, 7, 0): 0.0, (1, 7, 0): 0.0, (2, 7, 0): 0.0, (3, 7, 0): 0.0, (4, 7, 0): 0.0, (5, 7, 0): 0.0, (0, 1, 7): 0.0, (1, 1, 7): 0.0, (2, 1, 7): 0.0, (3, 1, 7): 0.0, (4, 1, 7): 0.0, (5, 1, 7): 0.0, (0, 2, 7): 0.0, (1, 2, 7): 0.0, (2, 2, 7): 0.0, (3, 2, 7): 0.0, (4, 2, 7): 0.0, (5, 2, 7): 115.0, (0, 8, 7): 0.0, (1, 8, 7): 0.0, (2, 8, 7): 0.0, (3, 8, 7): 0.0, (4, 8, 7): 0.0, (5, 8, 7): 0.0, (0, 3, 8): 0.0, (1, 3, 8): 0.0, (2, 3, 8): 0.0, (3, 3, 8): 0.0, (4, 3, 8): 0.0, (5, 3, 8): 0.0, (0, 4, 8): 0.0, (1, 4, 8): 0.0, (2, 4, 8): 0.0, (3, 4, 8): 0.0, (4, 4, 8): 0.0, (5, 4, 8): 0.0, (0, 9, 8): 0.0, (1, 9, 8): 0.0, (2, 9, 8): 0.0, (3, 9, 8): 0.0, (4, 9, 8): 0.0, (5, 9, 8): 0.0, (0, 5, 9): 0.0, (1, 5, 9): 0.0, (2, 5, 9): 25.0, (3, 5, 9): 0.0, (4, 5, 9): 0.0, (5, 5, 9): 0.0, (0, 6, 9): 0.0, (1, 6, 9): 0.0, (2, 6, 9): 0.0, (3, 6, 9): 0.0, (4, 6, 9): 0.0, (5, 6, 9): 0.0}"
